subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	interval	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC501	2015_Apr_24_1232	LL-Elaine	wr	practice	0	0					0.1	1	right	196.20814592	8.34223681113	1.0	544.218671508	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	practice	1	0					0.1	1	right	186.524650899	-1.44460811486	1.0	512.564757024	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	practice	2	0					0.1	1	left	-221.404021182	22.318059407	1.0	496.098932927	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	practice	3	0					0.1	1	right	189.952586098	16.7791060538	1.0	376.289405744	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	practice	4	0					0.1	1	right	177.056084677	8.96015787945	1.0	370.139148436	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	practice	5	0					0.1	1	left	-213.692763414	-16.9501007225	1.0	464.986017672	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	practice	6	0					0.1	1	right	222.447525347	-2.93830700977	1.0	348.980813054	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	practice	7	0					0.1	1	left	-206.757440972	17.6510147008	1.0	413.945973967	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	practice	8	0					0.1	1	right	183.472492989	8.51235482896	1.0	403.189521399	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	practice	9	0					0.1	1	right	197.448087681	0.161771057666	1.0	0.0	 	go	0
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	0	0					0.1	0					1323.1081469		nogo	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	1	1	frame	left	-200	0	0.1	0					822.008981369	 	go	0
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	2	0					0.1	1	left	-179.644523744	-16.4855110258	1.0	424.053612165	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	3	1	frame	right	200	0	0.1	1	right	208.794380267	10.1391789035	1.0	383.670869633	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	4	0					0.1	1	right	214.137454041	-21.2420156623	1.0	540.1351857	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	5	1	frame	left	-200	0	0.1	0					1331.48753946		nogo	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	6	1	frame	left	-200	0	0.1	1	left	-197.912477336	13.8795255469	1.0	511.956373579	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	7	0					0.1	1	left	-186.15444809	13.7972524006	1.0	304.497578181	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	8	1	sound	left			0.1	1	left	-189.360934927	-18.8020542857	1.0	748.374033952	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	9	1	sound	right			0.1	1	right	176.036863554	-12.172979543	1.0	415.300397319	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	10	0					0.1	1	left	-178.48188622	-22.3903175651	1.0	679.083766649	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	11	1	sound	left			0.1	1	left	-212.404595747	-1.62849915372	1.0	517.819766304	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	12	1	sound	left			0.1	1	left	-210.984978018	6.36424402955	1.0	402.80286409	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	13	1	frame	right	200	0	0.1	1	right	186.154454258	-5.50437635941	1.0	590.354425134	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	14	1	sound	left			0.1	1	left	-182.915919144	-2.5010427718	1.0	404.821824864	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	15	0					0.1	1	left	-183.151098352	-23.9612071561	1.0	599.825763609	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	16	1	sound	right			0.1	1	right	203.546292524	-7.78988501208	1.0	510.034959647	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	17	1	frame	right	200	0	0.1	1	right	217.015244457	-4.78181635492	1.0	246.519202134	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	18	1	frame	left	-200	0	0.1	0					1336.63345047		nogo	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	19	0					0.1	1	right	193.270655914	-17.8527724989	1.0	523.326664465	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	20	0					0.1	1	left	-217.323413407	0.241705725055	1.0	444.168133312	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	21	0					0.1	0					1338.2641495		nogo	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	22	1	sound	right			0.1	0					1303.40980378	 	go	0
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	23	1	frame	left	-200	0	0.1	1	left	-223.159719958	22.6791682683	1.0	599.089991651	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	24	1	frame	left	-200	0	0.1	1	left	-218.12376867	0.0328250701731	1.0	466.096895398	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	25	1	frame	right	200	0	0.1	0					1330.17322561		nogo	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	26	0					0.1	1	right	205.706259427	-14.4099510086	1.0	693.924988387	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	27	1	frame	left	-200	0	0.1	1	left	-220.301978463	20.3313649402	1.0	428.535306943	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	28	1	frame	left	-200	0	0.1	1	left	-200.594486644	18.8907138822	1.0	544.945458765	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	29	1	frame	right	200	0	0.1	1	right	185.421600028	17.6831317305	1.0	526.454898296	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	30	1	sound	right			0.1	1	right	183.963486121	-17.4635816866	1.0	382.499025436	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	31	0					0.1	0					1329.1631036		nogo	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	32	0					0.1	1	left	-209.44045585	-12.3893003069	1.0	453.849967336	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	33	1	sound	left			0.1	1	left	-207.987388812	-9.76836610483	1.0	427.627223777	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	34	1	sound	left			0.1	1	left	-191.993976154	-7.46698073381	1.0	436.154540977	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	35	0					0.1	1	left	-201.450107433	12.0970083634	1.0	578.727432294	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	36	1	sound	left			0.1	1	left	-193.868705659	20.777321321	1.0	394.142703852	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	37	0					0.1	1	left	-214.956262871	19.1187418067	1.0	1337.62367815		nogo	0
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	38	1	sound	left			0.1	1	left	-179.152974145	3.60316377091	1.0	435.289134621	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	39	1	frame	left	-200	0	0.1	1	left	-217.376356646	3.39388599088	1.0	378.971299157	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	40	0					0.1	1	right	177.784254994	-5.25719119749	1.0	599.087103736	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	41	1	frame	left	-200	0	0.1	1	left	-219.674297994	3.99049668258	1.0	628.186513204	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	42	0					0.1	1	left	-188.983635306	-21.1305147109	1.0	803.53189772	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	43	1	frame	left	-200	0	0.1	1	left	-206.009675313	4.92830027277	1.0	483.634450007	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	44	1	sound	left			0.1	1	left	-212.760622768	0.217744384731	1.0	530.122527038	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	45	1	frame	left	-200	0	0.1	1	left	-178.514178559	-0.469543285739	1.0	395.2686626	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	46	1	sound	left			0.1	1	left	-210.621988776	11.5572118912	1.0	447.095818818	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	47	1	sound	left			0.1	1	left	-223.577172397	11.6207628755	1.0	362.455097144	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	48	1	frame	right	200	0	0.1	0					1330.53004125		nogo	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	49	1	frame	right	200	0	0.1	1	right	211.013611592	-5.78937349737	1.0	410.54274817	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	50	1	frame	right	200	0	0.1	1	right	215.237454588	22.1801745438	1.0	1330.63946047		nogo	0
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	51	1	frame	right	200	0	0.1	1	right	183.337371879	-12.4154866801	1.0	428.919076337	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	52	1	sound	left			0.1	1	left	-179.464106377	-18.0647818145	1.0	409.410371678	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	53	1	frame	left	-200	0	0.1	1	left	-194.911727573	-5.89819511107	1.0	510.884643067	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	54	0					0.1	1	left	-184.640433909	11.3709115	1.0	515.665074694	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	55	0					0.1	1	left	-192.100351477	12.0655420869	1.0	392.132085981	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	56	1	sound	right			0.1	1	right	215.609518119	18.5281381875	1.0	423.687170143	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	57	1	sound	right			0.1	1	right	195.67699532	-22.8781977928	1.0	353.915265878	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	58	1	frame	left	-200	0	0.1	0					1339.04901554		nogo	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	59	1	frame	left	-200	0	0.1	0					1337.80657838		nogo	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	60	1	frame	right	200	0	0.1	1	right	220.630721739	-7.20669426276	1.0	65.9008392831	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	61	0					0.1	1	right	195.126504906	-2.662820721	1.0	446.461765096	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	62	1	frame	left	-200	0	0.1	1	left	-209.624402007	-18.7059311441	1.0	375.381643535	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	63	1	sound	left			0.1	1	left	-186.257108942	2.58528130984	1.0	535.04061501	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	64	0					0.1	0					1338.09793496		nogo	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	65	1	sound	right			0.1	1	right	202.473063926	12.1149833799	1.0	3.58580506872	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	66	0					0.1	1	right	203.649235748	-3.42176096228	1.0	561.380478786	 	go	1
SPC501	2015_Apr_24_1232	LL-Elaine	wr	cueing_effect	67	1	sound	right			0.1	1	right	203.495415514	-11.6519367711	1.0	385.967389215	 	go	1
