subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC402	2015_Apr_23_1309	LL-George	ao	practice	0	0					False	1	left	-187.293745885	19.4561103937	0.6	0.083	874.531742418	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	practice	1	0					False	1	left	-210.698230049	17.9631813418	0.6	0.083	0.0	 	go	0
SPC402	2015_Apr_23_1309	LL-George	ao	practice	2	0					False	1	right	213.122909303	18.7471386446	0.6	0.083	669.138736208	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	practice	3	0					False	1	left	-180.159173933	11.9102405117	0.6	0.083	1087.31382003		nogo	0
SPC402	2015_Apr_23_1309	LL-George	ao	practice	4	0					False	1	left	-219.455037859	-21.706652073	0.6	0.083	572.76322809	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	practice	5	0					False	1	left	-204.779745947	22.7554645268	0.6	0.083	476.821918157	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	practice	6	0					False	1	left	-184.051802522	-12.8722871615	0.6	0.083	469.677450135	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	practice	7	0					False	1	left	-206.733090951	15.3255164461	0.6	0.083	347.664809204	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	practice	8	0					False	1	right	206.976433219	2.68826983714	0.6	0.083	337.566032773	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	practice	9	0					False	1	right	198.145386593	5.40749240413	0.6	0.083	403.262721142	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	0	1	frame	left	-200	0	False	1	left	-181.560921424	-14.1624466603	0.6	0.083	0.0	 	go	0
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	1	0					False	1	left	-183.832016156	-0.277090877698	0.6	0.083	324.281913461	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	2	1	frame	left	-200	0	False	1	left	-200.071606669	7.5574675546	0.6	0.083	86.291033891	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	3	0					False	0					0.083	843.723836704	 	go	0
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	4	0					False	1	left	-207.436070293	11.7079354599	0.6	0.083	381.955102319	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	5	1	frame	left	-200	0	False	1	left	-206.336099106	-3.55220683828	0.6	0.083	41.749774944	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	6	0					False	1	left	-197.60253462	-3.03936796501	0.6	0.083	455.409783754	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	7	1	frame	left	-200	0	False	0					0.083	1086.08676994		nogo	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	8	1	frame	left	-200	0	False	1	left	-184.544250746	-17.8622479433	0.6	0.083	590.404365445	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	9	0					False	1	right	187.908234025	21.0734970458	0.6	0.083	477.942985832	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	10	0					False	1	left	-197.911043601	-14.8674900151	0.6	0.083	411.518721958	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	11	1	sound	left			False	0					0.083	408.074840438	 	go	0
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	12	1	sound	left			False	1	left	-185.823066058	21.3958289214	0.6	0.083	376.772960881	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	13	1	sound	right			False	1	right	216.022725149	4.40243864036	0.6	0.083	359.625430661	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	14	0					False	1	right	190.996116574	-9.78741750947	0.6	0.083	578.940284904	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	15	1	sound	left			False	1	left	-209.472996765	-0.0134722362529	0.6	0.083	341.604736634	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	16	1	frame	right	200	0	False	0					0.083	998.454268905	 	go	0
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	17	1	sound	left			False	1	left	-183.061569194	-22.2513542582	0.6	0.083	392.197633511	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	18	1	sound	left			False	1	left	-177.317980472	5.92651752829	0.6	0.083	294.020422734	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	19	1	frame	left	-200	0	False	1	left	-198.100103613	10.1189691359	0.6	0.083	1082.7074314		nogo	0
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	20	0					False	1	left	-200.510132555	2.31755575988	0.6	0.083	302.137436229	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	21	0					False	1	left	-200.568795041	0.0410802668519	0.6	0.083	344.389619539	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	22	1	sound	right			False	0					0.083	1079.20707471		nogo	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	23	1	sound	left			False	0					0.083	1085.66394006		nogo	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	24	0					False	1	left	-214.042156964	10.2724591213	0.6	0.083	392.235772568	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	25	0					False	1	right	194.771945214	-21.7275587748	0.6	0.083	303.776314599	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	26	1	frame	left	-200	0	False	1	left	-201.709210533	-3.76796873464	0.6	0.083	427.557286457	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	27	1	sound	left			False	1	left	-209.145412169	3.69371668064	0.6	0.083	369.464935036	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	28	0					False	1	left	-220.580352534	-13.8706183519	0.6	0.083	428.061528481	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	29	1	sound	right			False	1	right	210.13293589	16.9315988991	0.6	0.083	331.603508093	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	30	1	sound	left			False	1	left	-216.844770946	2.7476809981	0.6	0.083	274.296674062	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	31	1	frame	right	200	0	False	1	right	213.729333953	-1.00246393864	0.6	0.083	379.37888375	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	32	1	sound	right			False	1	right	220.83638721	20.1788556764	0.6	0.083	293.046777137	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	33	1	frame	left	-200	0	False	1	left	-203.205972796	4.94591449363	0.6	0.083	409.425475867	 	go	1
SPC402	2015_Apr_23_1309	LL-George	ao	cueing_effect	34	0					False	1	right	201.012185235	4.08263469715	0.6	0.083	343.452279456	 	go	1
