subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC408	2015_Apr_23_1350	LL-Jerry	ao	practice	0	0					False	1	left	-219.890965884	-14.5745277813	0.6	0.083	1081.36430569		nogo	0
SPC408	2015_Apr_23_1350	LL-Jerry	ao	practice	1	0					False	1	left	-178.349571291	4.8330249983	0.6	0.083	654.296757653	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	practice	2	0					False	1	right	206.63271401	21.8210396784	0.6	0.083	443.494010717	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	practice	3	0					False	1	left	-214.353430234	19.1712866113	0.6	0.083	367.692137137	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	practice	4	0					False	1	left	-220.060500594	19.070107025	0.6	0.083	338.002528995	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	practice	5	0					False	1	right	208.188621063	17.6738263338	0.6	0.083	629.320956767	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	practice	6	0					False	1	left	-184.6497733	-14.8972900923	0.6	0.083	479.45551388	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	practice	7	0					False	0					0.083	1087.02178486		nogo	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	practice	8	0					False	1	right	208.143460941	-21.628531829	0.6	0.083	320.224428549	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	practice	9	0					False	1	right	204.878473062	-9.51047345953	0.6	0.083	311.135580763	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	cueing_effect	0	1	frame	left	-200	0	False	1	left	-182.293249996	-2.29872898269	0.6	0.083	1087.89359964		nogo	0
SPC408	2015_Apr_23_1350	LL-Jerry	ao	cueing_effect	1	1	frame	left	-200	0	False	1	left	-179.973073348	10.0619890867	0.6	0.083	766.820168123	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	cueing_effect	2	1	frame	left	-200	0	False	0					0.083	1082.13308267		nogo	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	cueing_effect	3	0					False	1	left	-195.073868997	-18.9208641777	0.6	0.083	338.211264461	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	cueing_effect	4	0					False	1	right	177.343143415	-15.1928929684	0.6	0.083	293.526671827	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	cueing_effect	5	0					False	1	right	204.600486077	15.399443428	0.6	0.083	421.167492867	 	go	1
SPC408	2015_Apr_23_1350	LL-Jerry	ao	cueing_effect	6	1	sound	right			False	1	right	187.957992658	20.2768815206	0.6	0.083	830.459982157	 	go	1
