subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC405	2015_Apr_23_1348	LL-Kramer	ao	practice	0	0					False	1	right	196.124288605	6.82456879422	0.6	0.083	976.993673947	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	practice	1	0					False	1	right	176.947680073	-19.788929629	0.6	0.083	1085.64106887		nogo	0
SPC405	2015_Apr_23_1348	LL-Kramer	ao	practice	2	0					False	1	right	183.586551887	-2.0770016576	0.6	0.083	1081.88687591		nogo	0
SPC405	2015_Apr_23_1348	LL-Kramer	ao	practice	3	0					False	1	left	-184.223663183	-23.2295442092	0.6	0.083	432.468389627	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	practice	4	0					False	1	right	204.842886806	18.9065567847	0.6	0.083	385.626758914	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	practice	5	0					False	0					0.083	1085.58647987		nogo	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	practice	6	0					False	1	right	187.629943466	-23.7560580727	0.6	0.083	664.931242354	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	practice	7	0					False	1	right	201.196065175	10.3584334203	0.6	0.083	227.442575153	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	practice	8	0					False	1	right	213.284568021	-3.26454845024	0.6	0.083	333.298109937	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	practice	9	0					False	1	right	178.931353456	-11.0189325716	0.6	0.083	355.283223558	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	0	0					False	1	right	216.188986054	-20.6079601687	0.6	0.083	314.242499415	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	1	0					False	1	left	-215.849821783	-17.8557091368	0.6	0.083	368.33672598	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	2	0					False	1	left	-187.417100999	3.0392614574	0.6	0.083	306.692391168	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	3	1	sound	right			False	0					0.083	1079.20302544		nogo	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	4	0					False	1	right	179.46201461	11.7014276043	0.6	0.083	354.184026364	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	5	1	frame	right	200	0	False	1	right	197.144451868	-14.2935198013	0.6	0.083	1086.09728096		nogo	0
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	6	1	sound	left			False	1	left	-214.638740497	16.0948954877	0.6	0.083	416.241291445	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	7	1	sound	right			False	1	right	214.004688015	13.3935398639	0.6	0.083	369.614508934	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	8	0					False	1	right	196.338254365	9.79216725749	0.6	0.083	346.140273381	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	9	1	sound	right			False	1	right	201.023951261	3.42134679985	0.6	0.083	276.308693923	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	10	1	frame	right	200	0	False	1	right	203.923084337	15.9993094596	0.6	0.083	375.289470423	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	11	1	sound	left			False	0					0.083	1079.60035838		nogo	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	12	1	sound	right			False	1	right	196.544112054	-9.15135070871	0.6	0.083	391.848394182	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	13	0					False	1	right	192.094161575	22.7108582052	0.6	0.083	376.061520539	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	14	0					False	1	left	-216.435918914	-15.105609884	0.6	0.083	443.806224503	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	15	1	sound	right			False	1	right	207.118463209	5.93799241431	0.6	0.083	368.165939581	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	16	1	frame	right	200	0	False	0					0.083	0.0	 	go	0
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	17	0					False	1	left	-214.698234744	14.1878083869	0.6	0.083	411.953681614	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	18	1	sound	right			False	1	right	181.992674322	12.5168091291	0.6	0.083	277.033953462	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	19	1	frame	left	-200	0	False	1	left	-196.696023738	1.19357163962	0.6	0.083	327.280795202	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	20	1	sound	left			False	1	left	-220.174783899	8.74664357699	0.6	0.083	560.67790743	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	21	0					False	1	left	-202.015595945	-10.9541505695	0.6	0.083	320.235639345	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	22	0					False	1	left	-220.031797736	-0.514273810415	0.6	0.083	335.627908818	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	23	0					False	1	right	215.222895476	9.25604979262	0.6	0.083	346.387875732	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	24	1	frame	right	200	0	False	1	right	177.199342111	-23.5439725949	0.6	0.083	386.153546628	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	25	0					False	1	left	-180.145625249	-23.7376104079	0.6	0.083	353.609277867	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	26	1	frame	left	-200	0	False	1	left	-189.822927136	4.88392940809	0.6	0.083	357.069077436	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	27	1	frame	left	-200	0	False	1	left	-199.506378983	-13.8922525495	0.6	0.083	280.438774265	 	go	1
SPC405	2015_Apr_23_1348	LL-Kramer	ao	cueing_effect	28	0					False	1	right	212.266957759	20.7504975949	0.6	0.083	345.622844063	 	go	1
