subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC419	2015_Apr_24_1230	LL-Kramer	wr	practice	0	0					False	1	right	222.081653418	-9.29480359335	0.6	0.083	569.160714746	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	practice	1	0					False	0					0.083	1081.37490507		nogo	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	practice	2	0					False	1	right	205.29322798	16.5049077914	0.6	0.083	351.35980323	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	practice	3	0					False	1	left	-191.939700847	-0.0702591592916	0.6	0.083	336.326654069	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	practice	4	0					False	1	right	213.695581575	-14.0312346824	0.6	0.083	335.931270383	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	practice	5	0					False	1	right	187.709209207	4.96741668625	0.6	0.083	293.945369311	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	practice	6	0					False	1	right	216.479925488	-22.7305985145	0.6	0.083	310.829100199	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	practice	7	0					False	0					0.083	1085.40126495		nogo	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	practice	8	0					False	1	right	198.991327532	-13.1900241811	0.6	0.083	336.224883795	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	practice	9	0					False	1	left	-218.965042815	-14.7634099538	0.6	0.083	351.292735897	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	0	0					False	1	right	187.380886173	7.4385156237	0.6	0.083	316.676017828	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	1	1	frame	left	-200	0	False	1	left	-220.265045894	14.4075130677	0.6	0.083	1079.351197		nogo	0
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	2	1	frame	left	-200	0	False	1	left	-216.308383769	-13.3693040189	0.6	0.083	652.539441362	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	3	1	sound	right			False	0					0.083	1079.07435019		nogo	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	4	0					False	0					0.083	1079.96259909		nogo	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	5	1	sound	right			False	1	right	207.857347471	-3.5682371066	0.6	0.083	496.415229514	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	6	1	frame	right	200	0	False	1	right	208.827877922	19.8749127273	0.6	0.083	582.947665825	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	7	0					False	1	right	193.916234164	7.46269848607	0.6	0.083	344.288912602	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	8	1	frame	right	200	0	False	0					0.083	1082.41132367		nogo	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	9	0					False	1	right	222.548298836	8.99910846065	0.6	0.083	423.316861503	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	10	0					False	1	right	200.987052765	13.8652751072	0.6	0.083	382.932770066	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	11	1	frame	right	200	0	False	1	right	209.962215015	5.19129577415	0.6	0.083	402.462529019	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	12	1	sound	right			False	1	right	220.466058953	5.07394803485	0.6	0.083	367.922626436	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	13	1	sound	right			False	1	right	195.57556559	6.32641964026	0.6	0.083	344.085761346	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	14	1	sound	right			False	1	right	178.634894533	19.4403178381	0.6	0.083	335.326107219	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	15	1	sound	left			False	1	left	-205.092553805	-19.9175738092	0.6	0.083	359.764236026	 	go	1
SPC419	2015_Apr_24_1230	LL-Kramer	wr	cueing_effect	16	1	frame	left	-200	0	False	0					0.083	1085.32172069		nogo	1
