subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC110,SPC,DZ,word_arrow,0,0,nomask,visual_arrow,valid,left,left,2078.30090841,left,1
SPC110,SPC,DZ,word_arrow,0,1,nomask,visual_word,valid,left,left,1370.78844098,left,1
SPC110,SPC,DZ,word_arrow,0,2,nomask,visual_word,neutral,neutral,right,1742.58547953,right,1
SPC110,SPC,DZ,word_arrow,0,3,nomask,visual_arrow,neutral,neutral,left,996.077640564,left,1
SPC110,SPC,DZ,word_arrow,0,4,nomask,visual_arrow,invalid,right,left,636.864225038,left,1
SPC110,SPC,DZ,word_arrow,0,5,nomask,visual_word,valid,right,right,630.259207333,right,1
SPC110,SPC,DZ,word_arrow,0,6,nomask,visual_word,invalid,right,left,998.702042802,left,1
SPC110,SPC,DZ,word_arrow,0,7,nomask,visual_arrow,valid,right,right,576.490490188,right,1
SPC110,SPC,DZ,word_arrow,0,8,nomask,visual_arrow,valid,left,left,555.83264515,left,1
SPC110,SPC,DZ,word_arrow,0,9,nomask,visual_arrow,invalid,left,right,713.354395128,right,1
SPC110,SPC,DZ,word_arrow,0,10,nomask,visual_arrow,valid,right,right,653.762955568,right,1
SPC110,SPC,DZ,word_arrow,0,11,nomask,visual_arrow,neutral,neutral,right,711.190279566,right,1
SPC110,SPC,DZ,word_arrow,0,12,nomask,visual_word,valid,left,left,747.631988328,left,1
SPC110,SPC,DZ,word_arrow,0,13,nomask,visual_word,invalid,left,right,536.392095106,right,1
SPC110,SPC,DZ,word_arrow,0,14,nomask,visual_word,neutral,neutral,left,662.808004759,left,1
SPC110,SPC,DZ,word_arrow,0,15,nomask,visual_word,valid,right,right,535.610760082,right,1
SPC110,SPC,DZ,word_arrow,1,16,nomask,visual_word,invalid,left,right,2103.21080361,right,1
SPC110,SPC,DZ,word_arrow,1,17,nomask,visual_word,neutral,neutral,left,996.044351406,left,1
SPC110,SPC,DZ,word_arrow,1,18,nomask,visual_arrow,neutral,neutral,left,982.124680719,left,1
SPC110,SPC,DZ,word_arrow,1,19,nomask,visual_arrow,invalid,left,right,504.21716056,right,1
SPC110,SPC,DZ,word_arrow,1,20,nomask,visual_arrow,neutral,neutral,left,549.021490711,left,1
SPC110,SPC,DZ,word_arrow,1,21,nomask,visual_word,valid,left,left,617.079580297,left,1
SPC110,SPC,DZ,word_arrow,1,22,nomask,visual_arrow,valid,right,right,512.532088826,right,1
SPC110,SPC,DZ,word_arrow,1,23,nomask,visual_word,invalid,right,left,679.322949676,left,1
SPC110,SPC,DZ,word_arrow,1,24,nomask,visual_word,invalid,left,right,525.722918945,right,1
SPC110,SPC,DZ,word_arrow,1,25,nomask,visual_word,neutral,neutral,right,428.51824822,right,1
SPC110,SPC,DZ,word_arrow,1,26,nomask,visual_word,invalid,left,right,495.223965634,right,1
SPC110,SPC,DZ,word_arrow,1,27,nomask,visual_word,valid,right,right,429.304064477,right,1
SPC110,SPC,DZ,word_arrow,1,28,nomask,visual_arrow,valid,left,left,464.391160443,left,1
SPC110,SPC,DZ,word_arrow,1,29,nomask,visual_arrow,invalid,right,left,550.797659511,left,1
SPC110,SPC,DZ,word_arrow,1,30,nomask,visual_word,valid,left,left,524.919497846,left,1
SPC110,SPC,DZ,word_arrow,1,31,nomask,visual_arrow,neutral,neutral,left,490.681275485,left,1
SPC110,SPC,DZ,word_arrow,1,32,nomask,visual_word,valid,left,left,479.456746492,left,1
SPC110,SPC,DZ,word_arrow,1,33,nomask,visual_word,invalid,right,left,421.501597237,left,1
SPC110,SPC,DZ,word_arrow,1,34,nomask,visual_arrow,valid,left,left,600.279756989,left,1
SPC110,SPC,DZ,word_arrow,1,35,nomask,visual_arrow,invalid,left,right,619.681576369,right,1
SPC110,SPC,DZ,word_arrow,1,36,nomask,visual_arrow,neutral,neutral,right,475.437080284,right,1
SPC110,SPC,DZ,word_arrow,1,37,nomask,visual_arrow,valid,left,left,562.904991457,left,1
SPC110,SPC,DZ,word_arrow,1,38,nomask,visual_arrow,neutral,neutral,left,559.939375315,left,1
SPC110,SPC,DZ,word_arrow,1,39,nomask,visual_arrow,valid,right,right,453.070284944,right,1
SPC110,SPC,DZ,word_arrow,1,40,nomask,visual_arrow,neutral,neutral,right,484.477968334,right,1
SPC110,SPC,DZ,word_arrow,1,41,nomask,visual_word,invalid,left,right,369.265141766,right,1
SPC110,SPC,DZ,word_arrow,1,42,nomask,visual_arrow,invalid,right,left,562.948523431,left,1
SPC110,SPC,DZ,word_arrow,1,43,nomask,visual_arrow,invalid,right,left,502.718508134,left,1
SPC110,SPC,DZ,word_arrow,1,44,nomask,visual_word,valid,left,left,515.48170056,left,1
SPC110,SPC,DZ,word_arrow,1,45,nomask,visual_arrow,valid,left,left,498.580729422,left,1
SPC110,SPC,DZ,word_arrow,1,46,nomask,visual_word,neutral,neutral,right,401.010838184,right,1
SPC110,SPC,DZ,word_arrow,1,47,nomask,visual_arrow,valid,right,right,556.739774787,right,1
SPC110,SPC,DZ,word_arrow,1,48,nomask,visual_word,valid,right,right,406.532997884,right,1
SPC110,SPC,DZ,word_arrow,1,49,nomask,visual_word,valid,left,left,344.956371999,left,1
SPC110,SPC,DZ,word_arrow,1,50,nomask,visual_word,neutral,neutral,right,431.037661569,right,1
SPC110,SPC,DZ,word_arrow,1,51,nomask,visual_word,invalid,right,left,384.7772507,left,1
SPC110,SPC,DZ,word_arrow,1,52,nomask,visual_word,neutral,neutral,left,380.513677366,left,1
SPC110,SPC,DZ,word_arrow,1,53,nomask,visual_word,neutral,neutral,left,405.589378199,left,1
SPC110,SPC,DZ,word_arrow,1,54,nomask,visual_word,valid,right,right,534.042968626,right,1
SPC110,SPC,DZ,word_arrow,1,55,nomask,visual_arrow,valid,right,right,468.443795733,right,1
SPC110,SPC,DZ,word_arrow,1,56,nomask,visual_arrow,valid,right,right,417.881400965,right,1
SPC110,SPC,DZ,word_arrow,1,57,nomask,visual_word,valid,left,left,364.969879709,left,1
SPC110,SPC,DZ,word_arrow,1,58,nomask,visual_word,neutral,neutral,right,382.104835247,right,1
SPC110,SPC,DZ,word_arrow,1,59,nomask,visual_word,valid,left,left,369.111819571,left,1
SPC110,SPC,DZ,word_arrow,1,60,nomask,visual_word,invalid,right,left,347.193787733,left,1
SPC110,SPC,DZ,word_arrow,1,61,nomask,visual_word,valid,left,left,393.288072875,left,1
