subj_id,seed,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,soa,target_loc_x,target_loc_y,rt,response_type,is_correct
SPC308,308,SPC,DZ,word_arrow,0,0,nomask,visual_word,valid,left,left,0.175,-198.423235681,-25.0472683233,2127.14338303,timeout,0
SPC308,308,SPC,DZ,word_arrow,0,1,nomask,visual_word,valid,right,right,0.175,208.346432006,3.20516797529,2116.61027791,timeout,0
SPC308,308,SPC,DZ,word_arrow,0,2,nomask,visual_word,valid,left,left,0.175,-194.367350629,11.0368036885,2116.63972586,timeout,0
SPC308,308,SPC,DZ,word_arrow,0,3,nomask,visual_arrow,valid,left,left,0.175,-226.747513377,-51.161513143,369.334058836,left,1
SPC308,308,SPC,DZ,word_arrow,0,4,nomask,visual_arrow,valid,left,left,0.175,-174.290793228,-38.9732720099,212.099290919,left,1
SPC308,308,SPC,DZ,word_arrow,0,5,nomask,visual_arrow,valid,left,left,0.175,-271.975253526,-23.4017048526,133.12837109,left,1
SPC308,308,SPC,DZ,word_arrow,0,6,nomask,visual_word,invalid,right,up,0.175,27.7681512097,227.383243067,393.186626956,right,0
SPC308,308,SPC,DZ,word_arrow,0,7,nomask,visual_arrow,valid,left,left,0.175,-257.373652203,33.1923526163,666.878350545,left,1
SPC308,308,SPC,DZ,word_arrow,0,8,nomask,visual_word,invalid,right,down,0.175,17.9882346613,-243.646734187,377.586863935,right,0
SPC308,308,SPC,DZ,word_arrow,0,9,nomask,visual_word,valid,left,left,0.175,-205.733282224,-45.9289544913,323.987644631,right,0
SPC308,308,SPC,DZ,word_arrow,0,10,nomask,visual_arrow,valid,left,left,0.175,-205.540663792,52.2635770062,232.367204037,left,1
SPC308,308,SPC,DZ,word_arrow,0,11,nomask,visual_arrow,valid,right,right,0.175,262.064305843,-28.8893558186,160.416113213,right,1
SPC308,308,SPC,DZ,word_arrow,0,12,nomask,visual_word,valid,right,right,0.175,255.886213949,28.1549489258,371.497847605,left,0
SPC308,308,SPC,DZ,word_arrow,0,13,nomask,visual_word,valid,right,right,0.175,203.334784246,-47.7655728304,213.876414578,right,1
SPC308,308,SPC,DZ,word_arrow,0,14,nomask,visual_word,valid,right,right,0.175,219.176467956,-14.9728325867,310.59840275,right,1
SPC308,308,SPC,DZ,word_arrow,1,15,nomask,visual_word,neutral,neutral,left,0.175,-223.251012578,-43.9321755171,685.028887819,left,1
SPC308,308,SPC,DZ,word_arrow,1,16,nomask,visual_arrow,neutral,neutral,left,0.175,-187.702640166,22.6160327555,283.148696646,left,1
SPC308,308,SPC,DZ,word_arrow,1,17,nomask,visual_arrow,valid,right,right,0.175,243.505268507,45.5441895517,161.223052535,right,1
SPC308,308,SPC,DZ,word_arrow,1,18,nomask,visual_word,valid,left,left,0.175,-258.555959826,-13.5947412971,412.249411922,left,1
SPC308,308,SPC,DZ,word_arrow,1,19,nomask,visual_word,invalid,left,down,0.175,-17.5780487596,-266.694360336,212.958724704,left,0
SPC308,308,SPC,DZ,word_arrow,1,20,nomask,visual_word,valid,right,right,0.175,172.277651436,-16.0918591525,269.665989093,right,1
SPC308,308,SPC,DZ,word_arrow,1,21,nomask,visual_arrow,invalid,right,up,0.175,-53.9240542631,265.301569641,140.387625434,right,0
SPC308,308,SPC,DZ,word_arrow,1,22,nomask,visual_arrow,valid,left,left,0.175,-179.361786917,-38.2956522297,136.089816689,left,1
SPC308,308,SPC,DZ,word_arrow,1,23,nomask,visual_word,valid,left,left,0.175,-251.63506334,-0.0677017414015,147.811724804,left,1
SPC308,308,SPC,DZ,word_arrow,1,24,nomask,visual_word,invalid,right,up,0.175,-43.4369765656,174.581891743,151.212009601,left,0
SPC308,308,SPC,DZ,word_arrow,1,25,nomask,visual_arrow,valid,left,left,0.175,-220.509561766,34.941446746,2116.70022272,timeout,0
SPC308,308,SPC,DZ,word_arrow,1,26,nomask,visual_arrow,invalid,right,up,0.175,20.6311164466,202.578073512,125.531744678,right,0
SPC308,308,SPC,DZ,word_arrow,1,27,nomask,visual_word,invalid,left,down,0.175,39.9332015944,-199.01828079,265.935054515,left,0
SPC308,308,SPC,DZ,word_arrow,1,28,nomask,visual_arrow,invalid,right,up,0.175,1.76921925387,237.938346887,376.639085822,right,0
SPC308,308,SPC,DZ,word_arrow,1,29,nomask,visual_arrow,valid,right,right,0.175,244.535950131,-53.7898057242,363.027063198,right,1
SPC308,308,SPC,DZ,word_arrow,1,30,nomask,visual_arrow,invalid,left,right,0.175,268.236159639,29.2718487534,165.723476559,left,0
SPC308,308,SPC,DZ,word_arrow,1,31,nomask,visual_word,valid,right,right,0.175,228.064039237,-0.284248259593,256.468159612,left,0
SPC308,308,SPC,DZ,word_arrow,1,32,nomask,visual_arrow,invalid,right,left,0.175,-170.614897309,-40.0013220713,815.497975331,left,1
SPC308,308,SPC,DZ,word_arrow,1,33,nomask,visual_word,invalid,right,up,0.175,35.1534063083,178.831639837,152.263496071,left,0
SPC308,308,SPC,DZ,word_arrow,1,34,nomask,visual_word,invalid,left,down,0.175,-49.1869778894,-266.744981138,523.647071794,right,0
SPC308,308,SPC,DZ,word_arrow,1,35,nomask,visual_arrow,valid,left,left,0.175,-252.066051558,-51.7802962494,2116.65348988,timeout,0
SPC308,308,SPC,DZ,word_arrow,1,36,nomask,visual_arrow,valid,right,right,0.175,253.048443867,-9.60253367667,182.241249364,right,1
SPC308,308,SPC,DZ,word_arrow,1,37,nomask,visual_arrow,valid,left,left,0.175,-258.561127601,-29.0980991064,152.29262365,left,1
SPC308,308,SPC,DZ,word_arrow,1,38,nomask,visual_arrow,neutral,neutral,right,0.175,248.913581454,30.87212842,875.663780607,left,0
SPC308,308,SPC,DZ,word_arrow,1,39,nomask,visual_word,invalid,right,left,0.175,-175.735924251,32.8543068448,378.080758266,right,0
SPC308,308,SPC,DZ,word_arrow,1,40,nomask,visual_word,valid,left,left,0.175,-240.090095831,-37.490695805,348.162860144,left,1
SPC308,308,SPC,DZ,word_arrow,1,41,nomask,visual_arrow,valid,left,left,0.175,-171.199964988,-38.5627290715,327.589904424,left,1
SPC308,308,SPC,DZ,word_arrow,1,42,nomask,visual_arrow,valid,left,left,0.175,-267.337373563,-9.30704190745,139.918377623,left,1
SPC308,308,SPC,DZ,word_arrow,1,43,nomask,visual_arrow,valid,right,right,0.175,249.371336342,-23.6907133402,335.599763319,right,1
SPC308,308,SPC,DZ,word_arrow,1,44,nomask,visual_word,valid,left,left,0.175,-175.727096729,3.21659814623,339.712881949,left,1
SPC308,308,SPC,DZ,word_arrow,1,45,nomask,visual_arrow,valid,left,left,0.175,-264.630201821,47.2232909529,127.424739767,left,1
SPC308,308,SPC,DZ,word_arrow,1,46,nomask,visual_arrow,invalid,right,left,0.175,-262.053355641,19.682169081,227.806603536,right,0
SPC308,308,SPC,DZ,word_arrow,1,47,nomask,visual_arrow,valid,right,right,0.175,232.826706197,45.5666466548,332.180272788,right,1
SPC308,308,SPC,DZ,word_arrow,1,48,nomask,visual_word,valid,right,right,0.175,185.438637177,42.4739102862,336.247299332,left,0
SPC308,308,SPC,DZ,word_arrow,1,49,nomask,visual_arrow,valid,left,left,0.175,-238.842393043,29.5898688371,156.282188836,left,1
SPC308,308,SPC,DZ,word_arrow,1,50,nomask,visual_arrow,invalid,right,up,0.175,-31.0003320375,213.263724436,479.302210268,up,1
SPC308,308,SPC,DZ,word_arrow,1,51,nomask,visual_arrow,valid,right,right,0.175,190.732042052,-20.1542230408,309.688075446,right,1
SPC308,308,SPC,DZ,word_arrow,1,52,nomask,visual_word,valid,right,right,0.175,170.925523707,-45.0042473891,450.76068677,left,0
SPC308,308,SPC,DZ,word_arrow,1,53,nomask,visual_arrow,valid,left,left,0.175,-221.337130732,-16.8576304948,258.144455496,left,1
SPC308,308,SPC,DZ,word_arrow,1,54,nomask,visual_arrow,valid,right,right,0.175,237.661130375,51.6359902545,217.216522899,right,1
SPC308,308,SPC,DZ,word_arrow,1,55,nomask,visual_word,valid,left,left,0.175,-272.204145062,41.15325171,361.930124927,left,1
SPC308,308,SPC,DZ,word_arrow,1,56,nomask,visual_word,valid,right,right,0.175,188.458404603,-23.3776076388,292.634476442,right,1
