subj_id,seed,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,soa,target_loc_x,target_loc_y,rt,response_type,is_correct
SPC303,303,SPC,DZ,word_arrow,0,0,mask,visual_word,valid,left,left,0.175,-186.402655437,-4.38780796338,2233.14106645,timeout,0
SPC303,303,SPC,DZ,word_arrow,0,1,mask,visual_arrow,invalid,right,down,0.175,36.4297042666,-187.187731514,1288.18999213,right,0
SPC303,303,SPC,DZ,word_arrow,0,2,mask,visual_word,valid,left,left,0.175,-171.855532554,45.8598196187,424.769135716,left,1
SPC303,303,SPC,DZ,word_arrow,0,3,mask,visual_word,valid,left,left,0.175,-220.605495904,33.3797536261,931.660014146,right,0
SPC303,303,SPC,DZ,word_arrow,0,4,mask,visual_word,invalid,left,down,0.175,-33.0125744547,-221.939711043,1330.10950248,left,0
SPC303,303,SPC,DZ,word_arrow,0,5,mask,visual_word,neutral,neutral,left,0.175,-230.870914981,2.57620817137,2233.14842855,timeout,0
SPC303,303,SPC,DZ,word_arrow,0,6,mask,visual_arrow,invalid,left,down,0.175,-17.1268622335,-172.400132744,2233.11641958,timeout,0
SPC303,303,SPC,DZ,word_arrow,0,7,mask,visual_word,valid,right,right,0.175,205.223249722,-16.7790524951,743.797473202,right,1
SPC303,303,SPC,DZ,word_arrow,0,8,mask,visual_word,invalid,right,up,0.175,48.8172206511,176.902084463,694.190382608,left,0
SPC303,303,SPC,DZ,word_arrow,0,9,mask,visual_arrow,valid,right,right,0.175,198.893961981,-22.1126640807,454.513736593,right,1
SPC303,303,SPC,DZ,word_arrow,0,10,mask,visual_word,valid,right,right,0.175,268.744277338,-20.6687508482,464.082800667,right,1
SPC303,303,SPC,DZ,word_arrow,0,11,mask,visual_arrow,valid,left,left,0.175,-272.862172815,-42.3332736563,489.664002438,left,1
SPC303,303,SPC,DZ,word_arrow,0,12,mask,visual_word,valid,right,right,0.175,222.023231074,27.4380019888,321.892174776,right,1
SPC303,303,SPC,DZ,word_arrow,0,13,mask,visual_arrow,neutral,neutral,right,0.175,257.163757335,7.77981766292,416.751543642,right,1
SPC303,303,SPC,DZ,word_arrow,0,14,mask,visual_arrow,valid,left,left,0.175,-207.676345392,-26.0039474116,395.746975963,left,1
SPC303,303,SPC,DZ,word_arrow,1,15,mask,visual_word,valid,right,right,0.175,189.727942435,-46.7766976285,462.443944416,right,1
SPC303,303,SPC,DZ,word_arrow,1,16,mask,visual_arrow,valid,left,left,0.175,-179.570611849,-40.6898414142,376.049332146,left,1
SPC303,303,SPC,DZ,word_arrow,1,17,mask,visual_word,valid,left,left,0.175,-232.608555908,-9.4606071399,476.911652251,left,1
SPC303,303,SPC,DZ,word_arrow,1,18,mask,visual_word,valid,right,right,0.175,261.840618965,18.528966057,453.813381668,right,1
SPC303,303,SPC,DZ,word_arrow,1,19,mask,visual_word,valid,right,right,0.175,210.438650542,29.1486557421,431.383137067,right,1
SPC303,303,SPC,DZ,word_arrow,1,20,mask,visual_word,valid,left,left,0.175,-221.515847955,-5.96394678405,417.548565543,left,1
SPC303,303,SPC,DZ,word_arrow,1,21,mask,visual_arrow,valid,left,left,0.175,-234.758203685,-24.6158771753,356.487406068,left,1
SPC303,303,SPC,DZ,word_arrow,1,22,mask,visual_word,invalid,right,left,0.175,-242.350624807,20.3581599439,378.065893543,left,1
SPC303,303,SPC,DZ,word_arrow,1,23,mask,visual_word,valid,right,right,0.175,197.403380082,-43.7915880876,414.916472742,right,1
SPC303,303,SPC,DZ,word_arrow,1,24,mask,visual_word,valid,left,left,0.175,-167.582717375,44.7662674308,385.824533529,left,1
SPC303,303,SPC,DZ,word_arrow,1,25,mask,visual_arrow,valid,left,left,0.175,-246.32420458,50.6538196265,526.052052854,left,1
SPC303,303,SPC,DZ,word_arrow,1,26,mask,visual_arrow,valid,right,right,0.175,166.085902767,49.9753706073,453.014119179,right,1
SPC303,303,SPC,DZ,word_arrow,1,27,mask,visual_arrow,valid,right,right,0.175,250.556475909,-44.2625165875,478.560751304,right,1
SPC303,303,SPC,DZ,word_arrow,1,28,mask,visual_arrow,valid,left,left,0.175,-204.909254792,26.6303016027,447.481378797,left,1
SPC303,303,SPC,DZ,word_arrow,1,29,mask,visual_arrow,valid,right,right,0.175,181.173264399,35.2017031647,393.708328367,right,1
SPC303,303,SPC,DZ,word_arrow,1,30,mask,visual_word,valid,left,left,0.175,-186.238645464,35.9362124957,357.915003493,left,1
SPC303,303,SPC,DZ,word_arrow,1,31,mask,visual_word,valid,right,right,0.175,228.160946327,25.4103251729,427.45404318,right,1
SPC303,303,SPC,DZ,word_arrow,1,32,mask,visual_word,valid,right,right,0.175,222.457457478,-24.8672873406,366.453700699,right,1
