subj_id,seed,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,soa,target_loc_x,target_loc_y,rt,response_type,is_correct
SPC304,304,SPC,DZ,word_arrow,0,0,nomask,visual_word,valid,left,left,0.175,-180.739322637,-51.4438790474,1683.79682093,left,1
SPC304,304,SPC,DZ,word_arrow,0,1,nomask,visual_word,valid,right,right,0.175,231.936453466,-25.8865759646,473.763659829,right,1
SPC304,304,SPC,DZ,word_arrow,0,2,nomask,visual_word,valid,left,left,0.175,-187.238791155,48.7344127375,376.053569955,left,1
SPC304,304,SPC,DZ,word_arrow,0,3,nomask,visual_arrow,invalid,right,up,0.175,10.0939219055,173.045484186,578.381570638,up,1
SPC304,304,SPC,DZ,word_arrow,0,4,nomask,visual_word,invalid,right,up,0.175,-3.82903175604,169.545285393,620.593827334,up,1
SPC304,304,SPC,DZ,word_arrow,0,5,nomask,visual_word,neutral,neutral,right,0.175,200.091276665,0.816250387634,452.955693472,right,1
SPC304,304,SPC,DZ,word_arrow,0,6,nomask,visual_word,valid,right,right,0.175,185.09249885,-8.75002424205,460.254342062,right,1
SPC304,304,SPC,DZ,word_arrow,0,7,nomask,visual_word,valid,left,left,0.175,-188.010790502,13.0569938832,403.232249548,left,1
SPC304,304,SPC,DZ,word_arrow,0,8,nomask,visual_arrow,valid,right,right,0.175,181.90952307,46.7174712189,484.527902096,right,1
SPC304,304,SPC,DZ,word_arrow,0,9,nomask,visual_arrow,valid,right,right,0.175,217.926387666,27.1894133552,450.483653112,right,1
SPC304,304,SPC,DZ,word_arrow,0,10,nomask,visual_word,valid,right,right,0.175,220.184341942,40.7403859164,433.782416978,right,1
SPC304,304,SPC,DZ,word_arrow,0,11,nomask,visual_word,neutral,neutral,left,0.175,-235.837507272,-6.13584176908,449.751931708,left,1
SPC304,304,SPC,DZ,word_arrow,0,12,nomask,visual_word,valid,left,left,0.175,-241.350008522,-18.0446377938,417.07637941,left,1
SPC304,304,SPC,DZ,word_arrow,0,13,nomask,visual_word,valid,right,right,0.175,262.325916884,-18.5012122425,433.685430209,right,1
SPC304,304,SPC,DZ,word_arrow,0,14,nomask,visual_word,valid,left,left,0.175,-213.785259007,-17.565156088,433.644779027,left,1
SPC304,304,SPC,DZ,word_arrow,1,15,nomask,visual_word,valid,left,left,0.175,-231.799767523,-33.0774717053,359.76172646,left,1
SPC304,304,SPC,DZ,word_arrow,1,16,nomask,visual_arrow,valid,right,right,0.175,262.442786959,52.5057795837,362.754230038,right,1
SPC304,304,SPC,DZ,word_arrow,1,17,nomask,visual_arrow,valid,right,right,0.175,224.119917427,31.8558698969,405.698528164,right,1
SPC304,304,SPC,DZ,word_arrow,1,18,nomask,visual_arrow,valid,left,left,0.175,-175.261115179,18.8683694562,359.014000744,left,1
SPC304,304,SPC,DZ,word_arrow,1,19,nomask,visual_arrow,valid,right,right,0.175,225.884966516,-23.3317500492,386.001587613,right,1
SPC304,304,SPC,DZ,word_arrow,1,20,nomask,visual_word,valid,right,right,0.175,213.392445577,-31.8523233617,403.947966523,right,1
SPC304,304,SPC,DZ,word_arrow,1,21,nomask,visual_word,valid,right,right,0.175,242.99295582,-47.0208082228,365.246755886,right,1
SPC304,304,SPC,DZ,word_arrow,1,22,nomask,visual_arrow,valid,right,right,0.175,248.556281715,-3.09650384381,376.218415215,right,1
SPC304,304,SPC,DZ,word_arrow,1,23,nomask,visual_word,invalid,left,right,0.175,198.224905075,39.9638379141,354.523484828,right,1
SPC304,304,SPC,DZ,word_arrow,1,24,nomask,visual_arrow,valid,right,right,0.175,171.461212158,-17.8588641823,413.810840691,right,1
SPC304,304,SPC,DZ,word_arrow,1,25,nomask,visual_word,invalid,left,up,0.175,13.8443747514,169.471683185,470.440825331,up,1
SPC304,304,SPC,DZ,word_arrow,1,26,nomask,visual_word,valid,left,left,0.175,-252.889669592,18.5432016251,381.081193569,left,1
SPC304,304,SPC,DZ,word_arrow,1,27,nomask,visual_arrow,valid,right,right,0.175,231.270296042,26.2379594785,327.400180511,right,1
SPC304,304,SPC,DZ,word_arrow,1,28,nomask,visual_arrow,neutral,neutral,left,0.175,-270.792446096,-24.334132127,331.684239442,left,1
SPC304,304,SPC,DZ,word_arrow,1,29,nomask,visual_arrow,invalid,left,right,0.175,266.873048839,23.8465567889,391.654343228,right,1
SPC304,304,SPC,DZ,word_arrow,1,30,nomask,visual_word,valid,left,left,0.175,-263.101023204,6.96744708008,353.296587127,left,1
SPC304,304,SPC,DZ,word_arrow,1,31,nomask,visual_word,valid,right,right,0.175,192.799251948,11.4528153725,332.598090987,right,1
SPC304,304,SPC,DZ,word_arrow,1,32,nomask,visual_arrow,valid,left,left,0.175,-177.269487586,18.8498817531,336.555980146,left,1
SPC304,304,SPC,DZ,word_arrow,1,33,nomask,visual_word,valid,left,left,0.175,-242.464017155,-14.2551021228,364.526557736,left,1
SPC304,304,SPC,DZ,word_arrow,1,34,nomask,visual_arrow,valid,right,right,0.175,267.111470966,37.5040478226,351.501853205,right,1
SPC304,304,SPC,DZ,word_arrow,1,35,nomask,visual_arrow,valid,left,left,0.175,-220.89168394,-24.0344210242,362.806404359,left,1
SPC304,304,SPC,DZ,word_arrow,1,36,nomask,visual_arrow,valid,left,left,0.175,-225.804695083,11.7449992132,341.7740562,left,1
SPC304,304,SPC,DZ,word_arrow,1,37,nomask,visual_arrow,valid,right,right,0.175,271.131987177,9.86660528434,353.407657705,right,1
SPC304,304,SPC,DZ,word_arrow,1,38,nomask,visual_word,invalid,left,up,0.175,18.54317898,268.263905386,404.70241406,up,1
SPC304,304,SPC,DZ,word_arrow,1,39,nomask,visual_word,neutral,neutral,left,0.175,-217.441876795,11.0811699519,341.686672182,left,1
SPC304,304,SPC,DZ,word_arrow,1,40,nomask,visual_arrow,neutral,neutral,right,0.175,209.890968989,10.8014027536,361.311913002,right,1
SPC304,304,SPC,DZ,word_arrow,1,41,nomask,visual_arrow,valid,right,right,0.175,197.810783086,23.2104492682,340.287567116,right,1
SPC304,304,SPC,DZ,word_arrow,1,42,nomask,visual_word,valid,left,left,0.175,-176.459331343,-4.66431432442,327.921924065,left,1
SPC304,304,SPC,DZ,word_arrow,1,43,nomask,visual_word,valid,right,right,0.175,195.302175646,-38.3727084871,340.2104259,right,1
SPC304,304,SPC,DZ,word_arrow,1,44,nomask,visual_arrow,neutral,neutral,right,0.175,212.255544516,-19.329356629,376.187366783,right,1
SPC304,304,SPC,DZ,word_arrow,1,45,nomask,visual_arrow,valid,right,right,0.175,187.894203264,-37.2116392044,370.492999675,right,1
SPC304,304,SPC,DZ,word_arrow,1,46,nomask,visual_arrow,invalid,right,left,0.175,-176.267203547,-6.17652301996,349.135122029,left,1
SPC304,304,SPC,DZ,word_arrow,1,47,nomask,visual_word,neutral,neutral,left,0.175,-266.600369457,45.8840129274,328.432464623,left,1
SPC304,304,SPC,DZ,word_arrow,1,48,nomask,visual_word,valid,right,right,0.175,175.891545351,28.8909621643,276.73183661,right,1
SPC304,304,SPC,DZ,word_arrow,1,49,nomask,visual_arrow,valid,right,right,0.175,173.378318483,47.2729727281,339.053307427,right,1
SPC304,304,SPC,DZ,word_arrow,1,50,nomask,visual_word,valid,right,right,0.175,196.270323832,-38.7522547893,318.661455647,right,1
SPC304,304,SPC,DZ,word_arrow,1,51,nomask,visual_arrow,neutral,neutral,right,0.175,248.044220748,-27.6553408493,323.296011076,right,1
SPC304,304,SPC,DZ,word_arrow,1,52,nomask,visual_word,invalid,right,left,0.175,-261.487040199,52.3570192135,311.607354321,left,1
SPC304,304,SPC,DZ,word_arrow,1,53,nomask,visual_arrow,valid,right,right,0.175,249.116481457,30.9849527344,292.584519251,right,1
SPC304,304,SPC,DZ,word_arrow,1,54,nomask,visual_arrow,valid,left,left,0.175,-206.755416018,-39.3850917858,330.209593638,left,1
SPC304,304,SPC,DZ,word_arrow,1,55,nomask,visual_word,invalid,right,up,0.175,-49.8741147579,193.551313849,422.166740289,up,1
SPC304,304,SPC,DZ,word_arrow,1,56,nomask,visual_arrow,invalid,right,up,0.175,-22.5812642509,174.986448818,374.815149116,up,1
SPC304,304,SPC,DZ,word_arrow,1,57,nomask,visual_arrow,invalid,left,right,0.175,188.542069057,-45.9502443036,345.118336612,right,1
SPC304,304,SPC,DZ,word_arrow,1,58,nomask,visual_word,invalid,left,down,0.175,-27.203525731,-257.089379447,540.752655128,down,1
SPC304,304,SPC,DZ,word_arrow,1,59,nomask,visual_arrow,valid,right,right,0.175,210.646055879,47.7164458206,392.442080076,right,1
SPC304,304,SPC,DZ,word_arrow,1,60,nomask,visual_word,valid,right,right,0.175,184.914769539,-40.9587794597,354.031829629,right,1
SPC304,304,SPC,DZ,word_arrow,1,61,nomask,visual_arrow,valid,left,left,0.175,-191.407232714,2.38469072351,325.318007497,left,1
SPC304,304,SPC,DZ,word_arrow,1,62,nomask,visual_arrow,valid,left,left,0.175,-233.384701926,-38.1675870378,313.615587074,left,1
SPC304,304,SPC,DZ,word_arrow,1,63,nomask,visual_arrow,valid,left,left,0.175,-200.454380942,-10.5275965269,310.595876072,left,1
SPC304,304,SPC,DZ,word_arrow,1,64,nomask,visual_word,valid,left,left,0.175,-245.585997467,-23.925653621,979.550212272,up,0
SPC304,304,SPC,DZ,word_arrow,1,65,nomask,visual_arrow,valid,left,left,0.175,-255.455504679,25.0768654649,333.850595634,left,1
SPC304,304,SPC,DZ,word_arrow,1,66,nomask,visual_arrow,valid,right,right,0.175,181.814072122,14.5048953596,305.816320702,right,1
SPC304,304,SPC,DZ,word_arrow,1,67,nomask,visual_arrow,valid,left,left,0.175,-252.210686475,20.5540786323,327.122024028,left,1
SPC304,304,SPC,DZ,word_arrow,1,68,nomask,visual_arrow,valid,right,right,0.175,267.266658039,23.97084516,315.431126626,right,1
SPC304,304,SPC,DZ,word_arrow,1,69,nomask,visual_arrow,invalid,right,left,0.175,-182.348481093,-32.7792133421,328.091250733,left,1
SPC304,304,SPC,DZ,word_arrow,1,70,nomask,visual_arrow,valid,right,right,0.175,249.796956426,3.21330509456,292.350854957,right,1
SPC304,304,SPC,DZ,word_arrow,1,71,nomask,visual_word,valid,right,right,0.175,262.674060255,-38.7448743359,338.001498021,right,1
SPC304,304,SPC,DZ,word_arrow,1,72,nomask,visual_arrow,valid,right,right,0.175,272.19814877,-34.3479309538,301.9759038,right,1
SPC304,304,SPC,DZ,word_arrow,1,73,nomask,visual_arrow,valid,right,right,0.175,224.340608542,7.43598870117,299.266037997,right,1
SPC304,304,SPC,DZ,word_arrow,1,74,nomask,visual_word,valid,left,left,0.175,-204.186589793,-4.23095290707,304.564776248,left,1
SPC304,304,SPC,DZ,word_arrow,1,75,nomask,visual_arrow,valid,left,left,0.175,-268.284161,13.6705934069,301.883398206,left,1
SPC304,304,SPC,DZ,word_arrow,1,76,nomask,visual_arrow,valid,left,left,0.175,-233.032050869,-1.58888517208,283.183212043,left,1
SPC304,304,SPC,DZ,word_arrow,1,77,nomask,visual_arrow,valid,right,right,0.175,261.722745714,-11.5279548157,305.155658862,right,1
SPC304,304,SPC,DZ,word_arrow,1,78,nomask,visual_word,valid,right,right,0.175,208.592774091,-16.8009284067,302.156753605,right,1
SPC304,304,SPC,DZ,word_arrow,1,79,nomask,visual_arrow,valid,left,left,0.175,-262.144543359,-17.2666917169,299.426722224,left,1
SPC304,304,SPC,DZ,word_arrow,1,80,nomask,visual_word,invalid,right,left,0.175,-218.12770086,11.5842136633,360.726151848,left,1
SPC304,304,SPC,DZ,word_arrow,1,81,nomask,visual_arrow,valid,left,left,0.175,-224.066697471,-8.64835575095,331.706005498,left,1
SPC304,304,SPC,DZ,word_arrow,1,82,nomask,visual_word,valid,left,left,0.175,-229.245343145,-48.5553256751,327.673215652,left,1
SPC304,304,SPC,DZ,word_arrow,1,83,nomask,visual_word,valid,left,left,0.175,-253.789376539,-12.9069716096,299.967671046,left,1
SPC304,304,SPC,DZ,word_arrow,1,84,nomask,visual_arrow,valid,right,right,0.175,192.965921495,-8.27247826287,289.269687026,right,1
SPC304,304,SPC,DZ,word_arrow,1,85,nomask,visual_word,invalid,right,left,0.175,-185.64008117,7.13186334971,286.91287851,left,1
SPC304,304,SPC,DZ,word_arrow,1,86,nomask,visual_word,neutral,neutral,left,0.175,-257.881062846,-28.7145811008,284.865915193,left,1
SPC304,304,SPC,DZ,word_arrow,1,87,nomask,visual_arrow,valid,right,right,0.175,212.186187321,3.74898678413,330.847209203,right,1
SPC304,304,SPC,DZ,word_arrow,1,88,nomask,visual_word,valid,right,right,0.175,231.710057379,9.54439848799,302.81741533,right,1
SPC304,304,SPC,DZ,word_arrow,1,89,nomask,visual_word,valid,left,left,0.175,-227.144592305,-14.3250352397,268.103222013,left,1
SPC304,304,SPC,DZ,word_arrow,1,90,nomask,visual_arrow,valid,right,right,0.175,191.721056773,-37.3100215732,298.752616742,right,1
