subj_id,seed,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,soa,target_loc_x,target_loc_y,rt,response_type,is_correct
SPC313,313,SPC,DZ,word_arrow,0,0,mask,visual_word,valid,left,left,0.175,-179.591490555,-27.5386840737,2116.63300428,timeout,0
SPC313,313,SPC,DZ,word_arrow,0,1,mask,visual_word,valid,left,left,0.175,-257.087124251,-37.3374827389,2116.62532203,timeout,0
SPC313,313,SPC,DZ,word_arrow,0,2,mask,visual_arrow,valid,right,right,0.175,245.02848651,-48.0296814498,1609.33501925,right,1
SPC313,313,SPC,DZ,word_arrow,0,3,mask,visual_arrow,valid,right,right,0.175,224.728190362,-32.3874422469,1922.44066391,right,1
SPC313,313,SPC,DZ,word_arrow,0,4,mask,visual_word,valid,right,right,0.175,248.788693768,45.4104206938,1550.91048754,right,1
SPC313,313,SPC,DZ,word_arrow,0,5,mask,visual_arrow,valid,left,left,0.175,-178.994690457,-15.2861251387,874.385672854,left,1
SPC313,313,SPC,DZ,word_arrow,0,6,mask,visual_arrow,valid,right,right,0.175,206.208736619,-4.57745709951,712.780436268,right,1
SPC313,313,SPC,DZ,word_arrow,0,7,mask,visual_arrow,valid,left,left,0.175,-204.251335599,-24.5555581465,1213.8293616,left,1
SPC313,313,SPC,DZ,word_arrow,0,8,mask,visual_arrow,valid,left,left,0.175,-174.788430786,33.2332296675,654.604292242,left,1
SPC313,313,SPC,DZ,word_arrow,0,9,mask,visual_arrow,valid,left,left,0.175,-272.691186536,47.9810351708,630.015204195,left,1
SPC313,313,SPC,DZ,word_arrow,0,10,mask,visual_arrow,valid,left,left,0.175,-176.542593526,8.59721710983,590.444760863,left,1
SPC313,313,SPC,DZ,word_arrow,0,11,mask,visual_word,valid,right,right,0.175,271.45099914,-11.9000974944,640.220539877,right,1
SPC313,313,SPC,DZ,word_arrow,0,12,mask,visual_word,valid,left,left,0.175,-244.48619538,15.4682321115,647.90294948,left,1
SPC313,313,SPC,DZ,word_arrow,0,13,mask,visual_arrow,valid,right,right,0.175,172.347628383,-13.4847832162,599.303810624,right,1
SPC313,313,SPC,DZ,word_arrow,0,14,mask,visual_arrow,valid,right,right,0.175,187.048924066,51.6667911048,624.720003922,right,1
SPC313,313,SPC,DZ,word_arrow,1,15,mask,visual_arrow,valid,right,right,0.175,241.755168701,-26.6721212951,1290.38458457,right,1
SPC313,313,SPC,DZ,word_arrow,1,16,mask,visual_arrow,valid,right,right,0.175,229.862355502,-26.4622054478,576.129507041,right,1
SPC313,313,SPC,DZ,word_arrow,1,17,mask,visual_word,neutral,neutral,right,0.175,210.62098415,32.626978881,666.541619459,right,1
SPC313,313,SPC,DZ,word_arrow,1,18,mask,visual_arrow,valid,right,right,0.175,220.423313638,8.97961106076,601.287710248,right,1
SPC313,313,SPC,DZ,word_arrow,1,19,mask,visual_word,valid,left,left,0.175,-205.336121892,-0.129044186209,538.682841696,left,1
SPC313,313,SPC,DZ,word_arrow,1,20,mask,visual_word,valid,left,left,0.175,-267.825692297,33.9151583825,494.457692606,left,1
SPC313,313,SPC,DZ,word_arrow,1,21,mask,visual_arrow,invalid,left,up,0.175,-5.22667368944,242.106638705,836.137829348,right,0
SPC313,313,SPC,DZ,word_arrow,1,22,mask,visual_word,valid,right,right,0.175,252.727463766,11.2092688996,612.212601816,right,1
SPC313,313,SPC,DZ,word_arrow,1,23,mask,visual_word,neutral,neutral,left,0.175,-186.418856921,-40.6211274539,652.727301698,left,1
SPC313,313,SPC,DZ,word_arrow,1,24,mask,visual_arrow,valid,left,left,0.175,-267.507441693,-40.8440475567,508.378278697,left,1
SPC313,313,SPC,DZ,word_arrow,1,25,mask,visual_word,valid,right,right,0.175,217.826859463,-11.8967136522,537.457228405,right,1
SPC313,313,SPC,DZ,word_arrow,1,26,mask,visual_word,valid,left,left,0.175,-187.028823586,-9.1901508348,541.203207336,left,1
SPC313,313,SPC,DZ,word_arrow,1,27,mask,visual_arrow,invalid,left,up,0.175,50.5201093221,175.628405909,904.884208459,up,1
SPC313,313,SPC,DZ,word_arrow,1,28,mask,visual_word,valid,left,left,0.175,-254.493855215,9.94076154341,525.956820464,left,1
SPC313,313,SPC,DZ,word_arrow,1,29,mask,visual_word,valid,left,left,0.175,-256.856727293,37.3675531728,530.362498481,left,1
