subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC226,SPC,NS,visual_auditory,0,0,mask,visual_word,invalid,left,up,2116.39870045,timeout,0
SPC226,SPC,NS,visual_auditory,0,1,mask,visual_word,valid,left,left,684.562520997,down,0
SPC226,SPC,NS,visual_auditory,0,2,mask,auditory_word,invalid,right,down,770.339132228,down,1
SPC226,SPC,NS,visual_auditory,0,3,mask,auditory_word,valid,right,right,469.106156845,right,1
SPC226,SPC,NS,visual_auditory,0,4,mask,visual_word,invalid,right,up,2116.66885391,timeout,0
SPC226,SPC,NS,visual_auditory,0,5,mask,visual_word,valid,left,left,560.052174202,right,0
SPC226,SPC,NS,visual_auditory,0,6,mask,auditory_word,valid,left,left,332.458108605,left,1
SPC226,SPC,NS,visual_auditory,0,7,mask,visual_word,valid,right,right,831.513531681,down,0
SPC226,SPC,NS,visual_auditory,0,8,mask,auditory_word,valid,left,left,326.690139715,left,1
SPC226,SPC,NS,visual_auditory,0,9,mask,visual_word,valid,right,right,461.769121233,right,1
SPC226,SPC,NS,visual_auditory,0,10,mask,auditory_word,valid,right,right,412.84893488,right,1
SPC226,SPC,NS,visual_auditory,0,11,mask,auditory_word,valid,right,right,2116.63236399,timeout,0
SPC226,SPC,NS,visual_auditory,0,12,mask,visual_word,valid,right,right,375.0965863,right,1
SPC226,SPC,NS,visual_auditory,0,13,mask,auditory_word,valid,right,right,305.858553504,right,1
SPC226,SPC,NS,visual_auditory,0,14,mask,visual_word,neutral,neutral,left,969.22458912,left,1
SPC226,SPC,NS,visual_auditory,1,15,mask,visual_word,valid,left,left,908.047308854,right,0
SPC226,SPC,NS,visual_auditory,1,16,mask,auditory_word,invalid,left,up,376.506569795,left,0
SPC226,SPC,NS,visual_auditory,1,17,mask,auditory_word,valid,left,left,353.914184612,left,1
SPC226,SPC,NS,visual_auditory,1,18,mask,visual_word,valid,right,right,245.992990094,right,1
SPC226,SPC,NS,visual_auditory,1,19,mask,auditory_word,invalid,right,down,669.742169848,down,1
SPC226,SPC,NS,visual_auditory,1,20,mask,auditory_word,valid,right,right,276.175919862,right,1
SPC226,SPC,NS,visual_auditory,1,21,mask,auditory_word,valid,right,right,402.624393813,right,1
SPC226,SPC,NS,visual_auditory,1,22,mask,auditory_word,valid,left,left,398.333626741,left,1
SPC226,SPC,NS,visual_auditory,1,23,mask,auditory_word,valid,right,right,562.40577437,down,0
SPC226,SPC,NS,visual_auditory,1,24,mask,visual_word,valid,left,left,319.520509569,left,1
SPC226,SPC,NS,visual_auditory,1,25,mask,auditory_word,invalid,right,left,334.212505782,left,1
SPC226,SPC,NS,visual_auditory,1,26,mask,visual_word,invalid,right,left,476.688699331,left,1
SPC226,SPC,NS,visual_auditory,1,27,mask,visual_word,valid,left,left,428.424051323,left,1
SPC226,SPC,NS,visual_auditory,1,28,mask,auditory_word,invalid,right,down,702.513963799,down,1
