subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC111,SPC,DZ,word_arrow,0,0,mask,visual_word,invalid,right,left,2116.72577589,timeout,0
SPC111,SPC,DZ,word_arrow,0,1,mask,visual_arrow,invalid,left,right,1704.9546118,left,0
SPC111,SPC,DZ,word_arrow,0,2,mask,visual_arrow,valid,left,left,830.443703268,left,1
SPC111,SPC,DZ,word_arrow,0,3,mask,visual_word,invalid,left,right,1353.25431476,left,0
SPC111,SPC,DZ,word_arrow,0,4,mask,visual_arrow,invalid,right,left,1035.43352453,left,1
SPC111,SPC,DZ,word_arrow,0,5,mask,visual_word,valid,left,left,860.215866025,right,0
SPC111,SPC,DZ,word_arrow,0,6,mask,visual_word,neutral,neutral,right,665.715904435,right,1
SPC111,SPC,DZ,word_arrow,0,7,mask,visual_arrow,neutral,neutral,left,633.172116664,left,1
SPC111,SPC,DZ,word_arrow,0,8,mask,visual_arrow,valid,right,right,706.708363208,right,1
SPC111,SPC,DZ,word_arrow,0,9,mask,visual_word,valid,right,right,569.754750077,right,1
SPC111,SPC,DZ,word_arrow,0,10,mask,visual_arrow,valid,right,right,390.592351225,right,1
SPC111,SPC,DZ,word_arrow,0,11,mask,visual_word,valid,left,left,473.3813249,left,1
SPC111,SPC,DZ,word_arrow,0,12,mask,visual_word,valid,right,right,617.448210078,right,1
SPC111,SPC,DZ,word_arrow,0,13,mask,visual_word,neutral,neutral,left,497.082735839,left,1
SPC111,SPC,DZ,word_arrow,0,14,mask,visual_arrow,neutral,neutral,right,487.308268463,right,1
SPC111,SPC,DZ,word_arrow,0,15,mask,visual_arrow,valid,left,left,364.793736557,left,1
SPC111,SPC,DZ,word_arrow,1,16,mask,visual_word,valid,right,right,564.276157431,right,1
SPC111,SPC,DZ,word_arrow,1,17,mask,visual_arrow,valid,right,right,529.746235788,right,1
SPC111,SPC,DZ,word_arrow,1,18,mask,visual_arrow,valid,left,left,406.489424357,left,1
SPC111,SPC,DZ,word_arrow,1,19,mask,visual_word,valid,right,right,425.292878725,right,1
SPC111,SPC,DZ,word_arrow,1,20,mask,visual_word,valid,right,right,528.407315885,right,1
SPC111,SPC,DZ,word_arrow,1,21,mask,visual_arrow,neutral,neutral,left,484.894179555,left,1
SPC111,SPC,DZ,word_arrow,1,22,mask,visual_arrow,valid,left,left,458.923678685,left,1
SPC111,SPC,DZ,word_arrow,1,23,mask,visual_word,valid,right,right,353.760690874,right,1
SPC111,SPC,DZ,word_arrow,1,24,mask,visual_arrow,neutral,neutral,right,430.240768719,right,1
SPC111,SPC,DZ,word_arrow,1,25,mask,visual_arrow,valid,right,right,445.804632285,right,1
SPC111,SPC,DZ,word_arrow,1,26,mask,visual_word,invalid,right,left,447.749154973,left,1
SPC111,SPC,DZ,word_arrow,1,27,mask,visual_arrow,valid,left,left,509.855129059,left,1
SPC111,SPC,DZ,word_arrow,1,28,mask,visual_word,valid,left,left,505.56949708,left,1
SPC111,SPC,DZ,word_arrow,1,29,mask,visual_word,neutral,neutral,left,502.435854756,left,1
SPC111,SPC,DZ,word_arrow,1,30,mask,visual_word,valid,left,left,396.534748541,left,1
SPC111,SPC,DZ,word_arrow,1,31,mask,visual_arrow,neutral,neutral,right,399.665510089,right,1
SPC111,SPC,DZ,word_arrow,1,32,mask,visual_arrow,neutral,neutral,right,499.767937621,right,1
SPC111,SPC,DZ,word_arrow,1,33,mask,visual_word,valid,left,left,401.895869611,left,1
SPC111,SPC,DZ,word_arrow,1,34,mask,visual_arrow,valid,right,right,364.650017924,right,1
SPC111,SPC,DZ,word_arrow,1,35,mask,visual_arrow,valid,left,left,496.072864385,left,1
SPC111,SPC,DZ,word_arrow,1,36,mask,visual_word,neutral,neutral,right,381.554721909,right,1
SPC111,SPC,DZ,word_arrow,1,37,mask,visual_arrow,valid,right,right,480.985288845,right,1
SPC111,SPC,DZ,word_arrow,1,38,mask,visual_word,neutral,neutral,right,586.749398239,right,1
SPC111,SPC,DZ,word_arrow,1,39,mask,visual_arrow,valid,right,right,413.049267643,right,1
SPC111,SPC,DZ,word_arrow,1,40,mask,visual_word,valid,left,left,389.004084296,left,1
