subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	0	0					1	left	-206.87902109	-14.8704943374	1.0	419.098785147	y	present	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	1	0					1	right	216.496207927	-1.41774243595	1.0	1511.84010971	u	absent	0
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	2	0					1	right	187.228080587	9.73180966975	1.0	1187.73137778	y	present	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	3	0					0					1436.37313787	u	absent	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	4	0					1	right	192.285725606	18.8593258232	1.0	1043.91180398	y	present	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	5	0					0					1509.77730937	u	absent	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	6	0					0					1493.39885404	y	present	0
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	7	0					0					957.276369445	u	absent	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	8	0					0					604.443548247	u	absent	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	9	0					0					751.691221725	y	present	0
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	0	0					1	right	182.085867107	12.1220480178	0.6	886.195736937	y	present	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	1	0					1	right	187.540330777	-11.7298894432	0.6	645.772174932	y	present	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	2	0					1	left	-213.230272347	0.0168923104759	0.6	597.164886538	y	present	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	3	0					1	right	182.359358699	-9.62943900036	0.6	502.939444967	y	present	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	4	0					1	right	177.355162781	12.7269739578	0.6	930.272931699	u	absent	0
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	5	0					1	left	-182.702787093	18.931502994	0.6	635.724409949	y	present	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	6	0					0					712.574283592	y	present	0
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	7	0					0					802.43172124	u	absent	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	8	0					0					1051.60082504	u	absent	1
SPC2_209	2015_Apr_10_1527	LL-George	PME	practice	9	0					1	left	-179.699044075	-20.7969051009	0.6	994.329039473	u	absent	0
SPC2_209	2015_Apr_10_1527	LL-George	PME	cueing_effect	0	1	dot	left	-203.963642654	21.8774979304	1	left	-203.963642654	21.8774979304	0.6	144.998579286	y	present	1
