subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC201,SPC,NS,word_arrow,0,0,nomask,visual_arrow,valid,right,right,974.083510693,right,1
SPC201,SPC,NS,word_arrow,0,1,nomask,visual_arrow,valid,right,right,601.819054806,right,1
SPC201,SPC,NS,word_arrow,0,2,nomask,visual_arrow,valid,left,left,730.237984681,left,1
SPC201,SPC,NS,word_arrow,0,3,nomask,visual_arrow,invalid,right,down,585.009042406,down,1
SPC201,SPC,NS,word_arrow,0,4,nomask,visual_arrow,valid,right,right,509.439047426,right,1
SPC201,SPC,NS,word_arrow,0,5,nomask,visual_arrow,valid,right,right,588.498311467,right,1
SPC201,SPC,NS,word_arrow,0,6,nomask,visual_arrow,valid,left,left,519.245554809,left,1
SPC201,SPC,NS,word_arrow,0,7,nomask,visual_word,valid,right,right,604.319574893,right,1
SPC201,SPC,NS,word_arrow,0,8,nomask,visual_word,neutral,neutral,right,615.075460519,right,1
SPC201,SPC,NS,word_arrow,0,9,nomask,visual_word,valid,right,right,786.188883358,right,1
SPC201,SPC,NS,word_arrow,0,10,nomask,visual_arrow,invalid,right,down,853.253845125,down,1
SPC201,SPC,NS,word_arrow,0,11,nomask,visual_arrow,invalid,left,down,790.998511598,down,1
SPC201,SPC,NS,word_arrow,0,12,nomask,visual_word,invalid,left,down,679.769537295,down,1
SPC201,SPC,NS,word_arrow,0,13,nomask,visual_arrow,valid,right,right,624.867243925,right,1
SPC201,SPC,NS,word_arrow,0,14,nomask,visual_arrow,valid,left,left,632.952002925,left,1
SPC201,SPC,NS,word_arrow,1,15,nomask,visual_word,valid,left,left,518.658515066,left,1
SPC201,SPC,NS,word_arrow,1,16,nomask,visual_arrow,valid,right,right,621.723988908,right,1
SPC201,SPC,NS,word_arrow,1,17,nomask,visual_word,neutral,neutral,right,488.495110651,right,1
SPC201,SPC,NS,word_arrow,1,18,nomask,visual_arrow,invalid,right,down,550.208856817,down,1
SPC201,SPC,NS,word_arrow,1,19,nomask,visual_arrow,neutral,neutral,left,675.031608669,left,1
SPC201,SPC,NS,word_arrow,1,20,nomask,visual_arrow,valid,right,right,724.076628801,right,1
SPC201,SPC,NS,word_arrow,1,21,nomask,visual_arrow,valid,right,right,776.150312857,right,1
SPC201,SPC,NS,word_arrow,1,22,nomask,visual_arrow,valid,right,right,556.559064076,right,1
SPC201,SPC,NS,word_arrow,1,23,nomask,visual_arrow,valid,left,left,582.656722632,left,1
SPC201,SPC,NS,word_arrow,1,24,nomask,visual_word,valid,right,right,576.442552381,right,1
SPC201,SPC,NS,word_arrow,1,25,nomask,visual_word,invalid,left,right,531.20496776,right,1
SPC201,SPC,NS,word_arrow,1,26,nomask,visual_arrow,invalid,right,left,685.886080959,left,1
SPC201,SPC,NS,word_arrow,1,27,nomask,visual_word,neutral,neutral,left,748.332826537,left,1
SPC201,SPC,NS,word_arrow,1,28,nomask,visual_word,invalid,right,left,631.779524032,left,1
SPC201,SPC,NS,word_arrow,1,29,nomask,visual_word,neutral,neutral,left,656.889073784,left,1
SPC201,SPC,NS,word_arrow,1,30,nomask,visual_arrow,invalid,left,right,663.897059974,right,1
SPC201,SPC,NS,word_arrow,1,31,nomask,visual_word,valid,left,left,631.347086397,left,1
SPC201,SPC,NS,word_arrow,1,32,nomask,visual_arrow,invalid,left,down,2116.64420727,timeout,0
SPC201,SPC,NS,word_arrow,1,33,nomask,visual_word,valid,right,right,639.199142111,right,1
SPC201,SPC,NS,word_arrow,1,34,nomask,visual_arrow,valid,left,left,488.636589143,left,1
SPC201,SPC,NS,word_arrow,1,35,nomask,visual_word,invalid,right,left,477.398652351,left,1
SPC201,SPC,NS,word_arrow,1,36,nomask,visual_arrow,valid,left,left,572.786838049,left,1
SPC201,SPC,NS,word_arrow,1,37,nomask,visual_word,neutral,neutral,left,720.225341269,left,1
SPC201,SPC,NS,word_arrow,1,38,nomask,visual_word,valid,right,right,526.305715088,right,1
SPC201,SPC,NS,word_arrow,1,39,nomask,visual_word,valid,right,right,493.047068827,right,1
