subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC225,SPC,NS,visual_auditory,0,0,nomask,visual_word,valid,left,left,1080.04513243,left,1
SPC225,SPC,NS,visual_auditory,0,1,nomask,auditory_word,invalid,left,down,856.167597463,down,1
SPC225,SPC,NS,visual_auditory,0,2,nomask,auditory_word,invalid,right,up,582.252452616,up,1
SPC225,SPC,NS,visual_auditory,0,3,nomask,auditory_word,neutral,neutral,left,512.702334905,left,1
SPC225,SPC,NS,visual_auditory,0,4,nomask,auditory_word,valid,left,left,461.793767987,left,1
SPC225,SPC,NS,visual_auditory,0,5,nomask,auditory_word,valid,right,right,543.16149978,right,1
SPC225,SPC,NS,visual_auditory,0,6,nomask,visual_word,invalid,right,up,629.245394841,up,1
SPC225,SPC,NS,visual_auditory,0,7,nomask,visual_word,invalid,right,up,557.332394412,up,1
SPC225,SPC,NS,visual_auditory,0,8,nomask,visual_word,valid,right,right,482.754029101,right,1
SPC225,SPC,NS,visual_auditory,0,9,nomask,auditory_word,valid,left,left,927.853976376,left,1
SPC225,SPC,NS,visual_auditory,0,10,nomask,auditory_word,valid,left,left,563.23800073,left,1
SPC225,SPC,NS,visual_auditory,0,11,nomask,auditory_word,valid,left,left,735.36033812,left,1
SPC225,SPC,NS,visual_auditory,0,12,nomask,auditory_word,valid,left,left,549.100075383,left,1
SPC225,SPC,NS,visual_auditory,0,13,nomask,visual_word,invalid,left,down,2116.59971508,timeout,0
SPC225,SPC,NS,visual_auditory,0,14,nomask,visual_word,valid,right,right,429.467535112,right,1
SPC225,SPC,NS,visual_auditory,1,15,nomask,auditory_word,invalid,right,left,627.365523484,left,1
SPC225,SPC,NS,visual_auditory,1,16,nomask,auditory_word,valid,right,right,484.442488523,right,1
SPC225,SPC,NS,visual_auditory,1,17,nomask,auditory_word,neutral,neutral,left,507.571659517,left,1
SPC225,SPC,NS,visual_auditory,1,18,nomask,visual_word,invalid,right,up,593.312100973,up,1
SPC225,SPC,NS,visual_auditory,1,19,nomask,auditory_word,valid,left,left,474.746090826,left,1
SPC225,SPC,NS,visual_auditory,1,20,nomask,auditory_word,valid,left,left,400.457724463,left,1
SPC225,SPC,NS,visual_auditory,1,21,nomask,visual_word,invalid,right,left,481.846582144,left,1
SPC225,SPC,NS,visual_auditory,1,22,nomask,visual_word,invalid,right,up,495.627930854,up,1
SPC225,SPC,NS,visual_auditory,1,23,nomask,visual_word,valid,right,right,367.711217608,right,1
SPC225,SPC,NS,visual_auditory,1,24,nomask,auditory_word,valid,right,right,467.773954617,right,1
SPC225,SPC,NS,visual_auditory,1,25,nomask,visual_word,invalid,left,right,449.172414839,right,1
SPC225,SPC,NS,visual_auditory,1,26,nomask,auditory_word,invalid,right,left,2116.64228677,timeout,0
SPC225,SPC,NS,visual_auditory,1,27,nomask,auditory_word,valid,left,left,405.56791448,left,1
SPC225,SPC,NS,visual_auditory,1,28,nomask,auditory_word,valid,right,right,429.587567924,right,1
SPC225,SPC,NS,visual_auditory,1,29,nomask,visual_word,valid,right,right,551.667813677,right,1
