subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC615	2015_May_07_1408	LL-George	PME	practice	0	0					False	1	left	-189.481491615	20.3473791031	0.6	0.083	388.790749712	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	practice	1	0					False	1	left	-185.521060251	-3.03111507159	0.6	0.083	396.541803842	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	practice	2	0					False	1	left	-208.083955788	-15.704870855	0.6	0.083	410.642296541	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	practice	3	0					False	1	right	219.91290109	-9.87313805888	0.6	0.083	386.063432088	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	practice	4	0					False	0					0.083	1080.92949563		nogo	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	practice	5	0					False	0					0.083	1085.77720495		nogo	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	practice	6	0					False	1	left	-186.521615522	19.1292098857	0.6	0.083	450.77314321	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	practice	7	0					False	1	left	-215.1991029	0.592170537249	0.6	0.083	351.238698233	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	practice	8	0					False	0					0.083	1078.70642189		nogo	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	practice	9	0					False	0					0.083	43.5450363439	 	go	0	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	0	1	frame	left	-200	0	False	0					0.083	94.0548726358	 	go	0	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	1	1	sound	left			False	1	left	-200.171619642	-13.2305776332	0.6	0.083	286.757821683	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	2	0					False	1	left	-185.377757031	18.0898125274	0.6	0.083	532.514563296	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	3	1	sound	left			False	1	left	-214.648667111	-9.73926615945	0.6	0.083	501.129322918	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	4	1	sound	right			False	1	right	202.536312879	-13.6590938267	0.6	0.083	677.381819114	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	5	1	frame	right	200	0	False	1	right	189.108065792	14.4038246766	0.6	0.083	528.178432724	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	6	1	sound	left			False	1	left	-179.782159891	-20.3872387457	0.6	0.083	458.273358876	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	7	1	sound	left			False	1	left	-216.232941047	6.44860722396	0.6	0.083	402.75628888	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	8	0					False	1	right	200.714248671	-9.86161518197	0.6	0.083	510.388341034	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	9	0					False	1	right	190.552971418	13.964157884	0.6	0.083	445.255064871	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	10	1	frame	left	-200	0	False	1	left	-219.204530817	0.348936303798	0.6	0.083	436.200311407	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	11	1	sound	right			False	0					0.083	1083.74152635		nogo	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	12	1	frame	right	200	0	False	1	right	212.909495538	-16.3867147839	0.6	0.083	557.147336425	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	13	1	frame	left	-200	0	False	1	left	-194.514312927	-5.88219333434	0.6	0.083	549.714964582	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	14	1	sound	left			False	1	left	-218.610493702	2.05762505156	0.6	0.083	829.714451218	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	15	0					False	1	right	203.627891879	-2.42779491779	0.6	0.083	559.386546025	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	16	1	sound	right			False	1	right	196.207728249	5.11179497952	0.6	0.083	349.294700194	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	17	0					False	1	left	-184.731210523	-7.59903437447	0.6	0.083	486.440239707	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	18	1	frame	left	-200	0	False	1	left	-210.662849318	-7.87938218921	0.6	0.083	351.182956249	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	19	1	frame	left	-200	0	False	1	left	-201.171218815	-21.4465202309	0.6	0.083	329.650091473	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	20	0					False	0					0.083	1082.53427478		nogo	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	21	1	sound	right			False	1	right	178.592678385	13.6282719681	0.6	0.083	550.210773945	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	22	1	sound	left			False	0					0.083	1085.67672293		nogo	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	23	1	frame	left	-200	0	False	1	left	-184.089772525	-4.57391538879	0.6	0.083	408.337077126	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	24	1	sound	right			False	1	right	199.5383363	8.50970267669	0.6	0.083	306.862667669	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	25	1	frame	left	-200	0	False	1	left	-204.554808707	-3.60893235437	0.6	0.083	292.905563256	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	26	1	frame	left	-200	0	False	1	left	-186.676575353	15.6607996453	0.6	0.083	509.306508815	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	27	0					False	1	left	-212.714525894	1.56214306192	0.6	0.083	498.537325999	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	28	0					False	1	left	-221.302528049	15.5395209098	0.6	0.083	403.258698992	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	29	1	frame	left	-200	0	False	1	left	-189.730890703	-11.4040136323	0.6	0.083	402.224907419	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	30	1	sound	right			False	1	right	182.46199178	6.12871924006	0.6	0.083	318.509051576	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	31	1	sound	right			False	1	right	221.346848287	-12.3614115932	0.6	0.083	355.14576314	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	32	1	frame	left	-200	0	False	1	left	-210.669643945	-6.10396681361	0.6	0.083	286.38229752	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	33	1	sound	right			False	1	right	195.160609605	1.32423709429	0.6	0.083	285.230787937	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	34	0					False	0					0.083	1078.70128774		nogo	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	35	0					False	1	right	191.280672689	-16.6587320529	0.6	0.083	478.439814411	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	36	0					False	1	left	-196.047247219	0.728489830894	0.6	0.083	395.54395061	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	37	1	frame	right	200	0	False	1	right	192.582667546	9.76455250094	0.6	0.083	329.874892486	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	38	0					False	1	right	183.035590967	6.02620432302	0.6	0.083	325.675549218	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	39	0					False	1	left	-188.228231604	17.0463008061	0.6	0.083	425.697369268	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	40	1	sound	right			False	1	right	209.606902103	-16.5564595308	0.6	0.083	412.314552814	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	41	1	frame	right	200	0	False	1	right	220.63592419	-12.4140359002	0.6	0.083	323.596230708	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	42	0					False	1	left	-177.447068676	16.0500852609	0.6	0.083	345.795431174	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	43	1	frame	left	-200	0	False	1	left	-193.9510271	18.7847533125	0.6	0.083	311.954614241	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	44	0					False	1	right	211.362635048	8.62028737189	0.6	0.083	310.219281819	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	45	1	sound	left			False	1	left	-215.454173542	5.22166433263	0.6	0.083	373.20356234	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	46	1	sound	left			False	1	left	-188.764858213	-17.4454968571	0.6	0.083	355.45197688	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	47	0					False	1	left	-191.505340954	-1.87213750558	0.6	0.083	378.000663826	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	48	0					False	1	right	213.214239701	-19.2702599208	0.6	0.083	343.191332184	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	49	0					False	1	right	183.107661711	16.285024175	0.6	0.083	306.183863897	 	go	1	0.1
SPC615	2015_May_07_1408	LL-George	PME	cueing_effect	50	1	sound	right			False	1	right	190.409577755	8.91027923735	0.6	0.083	303.002909757	 	go	1	0.1
