subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	practice	0	0					1	left	-222.017963669	-7.1413242634	1.0	1330.23900553		nogo	0
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	practice	1	0					1	right	195.073930499	18.5181227658	1.0	688.073468089	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	practice	2	0					0					1325.69121005		nogo	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	practice	3	0					1	right	191.40885659	-20.5279606672	1.0	504.105786866	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	practice	4	0					1	left	-202.101892108	-9.60889713773	1.0	639.895971544	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	practice	5	0					0					1329.19551221		nogo	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	practice	6	0					1	right	203.62322564	13.1998191661	1.0	1325.51472748		nogo	0
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	practice	7	0					1	left	-220.874914964	13.456495304	1.0	1329.72720607		nogo	0
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	practice	8	0					1	left	-195.497338257	19.322829286	1.0	461.456045407	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	practice	9	0					0					1338.08477902		nogo	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	0	1	frame	left	-200	0	1	left	-220.615206518	-19.868738497	1.0	587.53615887	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	1	0					0					1329.68966341		nogo	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	2	0					1	right	181.506475847	20.8746983961	1.0	486.013435133	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	3	1	sound	right			1	right	222.963337474	11.2186885997	1.0	498.077463009	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	4	1	frame	left	-200	0	1	left	-213.870787271	8.93295770897	1.0	420.806653725	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	5	1	sound	left			1	left	-179.068326802	20.9483969179	1.0	1337.8024069		nogo	0
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	6	0					1	right	188.79923449	-7.97318731705	1.0	587.255391132	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	7	1	sound	left			1	left	-210.733728243	-22.0793155745	1.0	1324.75649417		nogo	0
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	8	1	frame	right	200	0	0					1325.08122209		nogo	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	9	0					1	right	221.930882808	-4.83012271658	1.0	689.55142943	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	10	1	frame	left	-200	0	1	left	-201.76904635	15.9046085507	1.0	503.029243162	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	11	1	sound	left			1	left	-212.614258884	-12.4086211995	1.0	370.28450596	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	12	1	sound	left			1	left	-199.474982175	16.5636728981	1.0	468.515348359	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	13	1	frame	left	-200	0	1	left	-212.083541177	0.383038977347	1.0	358.446696642	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	14	0					1	right	183.993622949	9.1245500786	1.0	473.556011551	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	15	1	frame	right	200	0	1	right	214.866273545	14.1987948216	1.0	645.386825738	 	go	1
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	16	1	sound	left			0					0.0	 	go	0
SPC_323	2015_Apr_16_1544	LL-Elaine	NS	cueing_effect	17	0					1	left	-204.379089892	-22.2630532064	1.0	461.889871673	 	go	1
