subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
P211,SPC,JR,word_arrow,0,0,nomask,visual_arrow,valid,left,left,2032.64685551,left,1
P211,SPC,JR,word_arrow,0,1,nomask,visual_word,invalid,right,down,842.870083521,down,1
P211,SPC,JR,word_arrow,0,2,nomask,visual_arrow,valid,right,right,418.349892483,right,1
P211,SPC,JR,word_arrow,0,3,nomask,visual_word,valid,right,right,364.677545324,right,1
P211,SPC,JR,word_arrow,0,4,nomask,visual_word,invalid,left,down,623.229604098,down,1
P211,SPC,JR,word_arrow,0,5,nomask,visual_arrow,invalid,right,down,462.705175159,down,1
P211,SPC,JR,word_arrow,0,6,nomask,visual_arrow,valid,right,right,366.784671729,right,1
P211,SPC,JR,word_arrow,0,7,nomask,visual_word,neutral,neutral,right,537.248092296,right,1
P211,SPC,JR,word_arrow,0,8,nomask,visual_word,invalid,right,up,1517.00489089,down,0
P211,SPC,JR,word_arrow,0,9,nomask,visual_word,valid,left,left,488.837319484,left,1
P211,SPC,JR,word_arrow,0,10,nomask,visual_word,invalid,left,down,693.325565953,down,1
P211,SPC,JR,word_arrow,0,11,nomask,visual_word,invalid,right,up,624.139288615,up,1
P211,SPC,JR,word_arrow,0,12,nomask,visual_word,valid,right,right,482.919568778,left,0
P211,SPC,JR,word_arrow,0,13,nomask,visual_arrow,neutral,neutral,left,587.031714094,left,1
P211,SPC,JR,word_arrow,0,14,nomask,visual_word,valid,right,right,301.780958718,right,1
P211,SPC,JR,word_arrow,1,15,nomask,visual_word,valid,left,left,297.225814313,left,1
P211,SPC,JR,word_arrow,1,16,nomask,visual_arrow,valid,right,right,230.338715017,right,1
P211,SPC,JR,word_arrow,1,17,nomask,visual_arrow,valid,right,right,270.078997244,right,1
P211,SPC,JR,word_arrow,1,18,nomask,visual_word,valid,left,left,307.506657788,left,1
P211,SPC,JR,word_arrow,1,19,nomask,visual_arrow,invalid,left,right,305.977286713,right,1
P211,SPC,JR,word_arrow,1,20,nomask,visual_word,valid,right,right,296.756888216,right,1
P211,SPC,JR,word_arrow,1,21,nomask,visual_arrow,valid,left,left,216.187391139,left,1
P211,SPC,JR,word_arrow,1,22,nomask,visual_arrow,invalid,left,down,225.630569505,left,0
P211,SPC,JR,word_arrow,1,23,nomask,visual_arrow,neutral,neutral,left,388.375755399,left,1
P211,SPC,JR,word_arrow,1,24,nomask,visual_word,invalid,right,left,342.464854533,left,1
P211,SPC,JR,word_arrow,1,25,nomask,visual_arrow,invalid,right,up,523.90402538,up,1
P211,SPC,JR,word_arrow,1,26,nomask,visual_arrow,valid,right,right,298.375243263,right,1
P211,SPC,JR,word_arrow,1,27,nomask,visual_word,valid,left,left,273.457505391,left,1
P211,SPC,JR,word_arrow,1,28,nomask,visual_arrow,invalid,left,down,583.585027664,down,1
P211,SPC,JR,word_arrow,1,29,nomask,visual_word,valid,left,left,338.367433171,left,1
P211,SPC,JR,word_arrow,1,30,nomask,visual_arrow,invalid,left,right,560.089111968,right,1
P211,SPC,JR,word_arrow,1,31,nomask,visual_word,invalid,left,right,331.93146321,right,1
P211,SPC,JR,word_arrow,1,32,nomask,visual_arrow,invalid,right,left,466.396407341,left,1
P211,SPC,JR,word_arrow,1,33,nomask,visual_arrow,valid,left,left,363.811392512,left,1
P211,SPC,JR,word_arrow,1,34,nomask,visual_arrow,invalid,right,down,245.546642924,right,0
P211,SPC,JR,word_arrow,1,35,nomask,visual_arrow,valid,left,left,262.69461232,left,1
P211,SPC,JR,word_arrow,1,36,nomask,visual_word,invalid,right,down,238.473701756,down,1
P211,SPC,JR,word_arrow,1,37,nomask,visual_arrow,valid,left,left,277.922385547,left,1
P211,SPC,JR,word_arrow,1,38,nomask,visual_arrow,invalid,right,left,326.318114356,left,1
P211,SPC,JR,word_arrow,1,39,nomask,visual_word,valid,left,left,309.436456533,left,1
P211,SPC,JR,word_arrow,1,40,nomask,visual_word,valid,left,left,284.518718661,left,1
P211,SPC,JR,word_arrow,1,41,nomask,visual_arrow,valid,right,right,243.307961151,left,0
P211,SPC,JR,word_arrow,1,42,nomask,visual_arrow,valid,left,left,315.419824852,left,1
P211,SPC,JR,word_arrow,1,43,nomask,visual_word,invalid,left,up,391.689606186,up,1
P211,SPC,JR,word_arrow,1,44,nomask,visual_word,valid,left,left,340.289869928,left,1
P211,SPC,JR,word_arrow,1,45,nomask,visual_word,valid,left,left,306.357228837,left,1
