subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC105,SPC,PME,word_arrow,0,0,mask,visual_arrow,valid,left,left,754.092473187,left,1
SPC105,SPC,PME,word_arrow,0,1,mask,visual_arrow,valid,right,right,2101.81041248,right,1
SPC105,SPC,PME,word_arrow,0,2,mask,visual_word,invalid,left,right,507.963125943,left,0
SPC105,SPC,PME,word_arrow,0,3,mask,visual_arrow,neutral,neutral,left,650.773810456,left,1
SPC105,SPC,PME,word_arrow,0,4,mask,visual_word,invalid,right,left,1427.12737864,right,0
SPC105,SPC,PME,word_arrow,0,5,mask,visual_word,valid,left,left,1691.56858663,left,1
SPC105,SPC,PME,word_arrow,0,6,mask,visual_arrow,valid,left,left,876.037002075,left,1
SPC105,SPC,PME,word_arrow,0,7,mask,visual_word,valid,right,right,708.794072038,right,1
SPC105,SPC,PME,word_arrow,0,8,mask,visual_arrow,invalid,right,left,608.598818886,left,1
SPC105,SPC,PME,word_arrow,0,9,mask,visual_word,neutral,neutral,right,658.277611481,right,1
SPC105,SPC,PME,word_arrow,0,10,mask,visual_arrow,valid,right,right,665.727317799,left,0
SPC105,SPC,PME,word_arrow,0,11,mask,visual_word,valid,left,left,826.462557772,left,1
SPC105,SPC,PME,word_arrow,0,12,mask,visual_arrow,invalid,left,right,580.600163201,right,1
SPC105,SPC,PME,word_arrow,0,13,mask,visual_word,valid,right,right,518.603460165,left,0
SPC105,SPC,PME,word_arrow,0,14,mask,visual_word,neutral,neutral,left,716.724549071,right,0
SPC105,SPC,PME,word_arrow,0,15,mask,visual_arrow,neutral,neutral,right,676.14039022,right,1
SPC105,SPC,PME,word_arrow,1,16,mask,visual_word,invalid,left,right,560.547988978,left,0
SPC105,SPC,PME,word_arrow,1,17,mask,visual_word,valid,right,right,627.310148324,right,1
SPC105,SPC,PME,word_arrow,1,18,mask,visual_arrow,valid,right,right,781.432709657,right,1
SPC105,SPC,PME,word_arrow,1,19,mask,visual_word,valid,right,right,599.824272213,right,1
SPC105,SPC,PME,word_arrow,1,20,mask,visual_word,invalid,left,right,691.551942145,right,1
SPC105,SPC,PME,word_arrow,1,21,mask,visual_arrow,valid,left,left,601.302754367,left,1
SPC105,SPC,PME,word_arrow,1,22,mask,visual_word,valid,right,right,636.106140795,right,1
SPC105,SPC,PME,word_arrow,1,23,mask,visual_word,valid,right,right,627.504121047,right,1
SPC105,SPC,PME,word_arrow,1,24,mask,visual_word,neutral,neutral,right,611.234735814,right,1
SPC105,SPC,PME,word_arrow,1,25,mask,visual_word,valid,left,left,564.334618975,left,1
SPC105,SPC,PME,word_arrow,1,26,mask,visual_word,valid,right,right,598.087799852,right,1
SPC105,SPC,PME,word_arrow,1,27,mask,visual_word,invalid,right,left,872.861418407,left,1
SPC105,SPC,PME,word_arrow,1,28,mask,visual_word,neutral,neutral,right,719.91645731,right,1
SPC105,SPC,PME,word_arrow,1,29,mask,visual_arrow,invalid,right,left,460.341532831,left,1
SPC105,SPC,PME,word_arrow,1,30,mask,visual_word,valid,left,left,605.075940723,left,1
SPC105,SPC,PME,word_arrow,1,31,mask,visual_word,valid,right,right,406.877710717,right,1
SPC105,SPC,PME,word_arrow,1,32,mask,visual_arrow,invalid,left,right,536.965894746,right,1
SPC105,SPC,PME,word_arrow,1,33,mask,visual_arrow,valid,right,right,780.989069026,right,1
SPC105,SPC,PME,word_arrow,1,34,mask,visual_arrow,valid,left,left,584.757774137,left,1
SPC105,SPC,PME,word_arrow,1,35,mask,visual_arrow,valid,left,left,627.164188656,left,1
SPC105,SPC,PME,word_arrow,1,36,mask,visual_arrow,valid,left,left,890.309364186,right,0
SPC105,SPC,PME,word_arrow,1,37,mask,visual_word,valid,right,right,591.687659035,right,1
SPC105,SPC,PME,word_arrow,1,38,mask,visual_word,valid,right,right,547.791239223,right,1
SPC105,SPC,PME,word_arrow,1,39,mask,visual_word,valid,left,left,534.520749701,left,1
