subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC101,SPC,PME,word_arrow,0,0,mask,visual_arrow,valid,left,left,599.513467634,left,1
SPC101,SPC,PME,word_arrow,0,1,mask,visual_arrow,neutral,neutral,left,721.30339453,left,1
SPC101,SPC,PME,word_arrow,0,2,mask,visual_word,valid,left,left,478.408847237,left,1
SPC101,SPC,PME,word_arrow,0,3,mask,visual_word,invalid,left,right,1471.08877613,right,1
SPC101,SPC,PME,word_arrow,0,4,mask,visual_word,valid,right,right,1157.23412763,right,1
SPC101,SPC,PME,word_arrow,0,5,mask,visual_arrow,neutral,neutral,right,1090.00592167,right,1
SPC101,SPC,PME,word_arrow,0,6,mask,visual_arrow,valid,right,right,898.461981677,right,1
SPC101,SPC,PME,word_arrow,0,7,mask,visual_word,invalid,right,left,618.519277195,left,1
SPC101,SPC,PME,word_arrow,0,8,mask,visual_arrow,invalid,right,left,667.287102086,right,0
SPC101,SPC,PME,word_arrow,0,9,mask,visual_word,neutral,neutral,right,922.407374834,left,0
SPC101,SPC,PME,word_arrow,0,10,mask,visual_arrow,valid,left,left,573.837363743,right,0
SPC101,SPC,PME,word_arrow,0,11,mask,visual_word,valid,left,left,543.534081313,right,0
SPC101,SPC,PME,word_arrow,0,12,mask,visual_arrow,invalid,left,right,698.962597875,left,0
SPC101,SPC,PME,word_arrow,0,13,mask,visual_word,neutral,neutral,left,664.071507403,left,1
SPC101,SPC,PME,word_arrow,0,14,mask,visual_arrow,valid,right,right,720.543827978,left,0
SPC101,SPC,PME,word_arrow,0,15,mask,visual_word,valid,right,right,532.236288185,left,0
SPC101,SPC,PME,word_arrow,1,16,mask,visual_arrow,valid,left,left,464.207864599,left,1
SPC101,SPC,PME,word_arrow,1,17,mask,visual_arrow,valid,left,left,430.273514357,left,1
SPC101,SPC,PME,word_arrow,1,18,mask,visual_word,valid,right,right,510.698910104,left,0
SPC101,SPC,PME,word_arrow,1,19,mask,visual_word,invalid,left,right,693.433413864,left,0
SPC101,SPC,PME,word_arrow,1,20,mask,visual_arrow,valid,left,left,691.220011911,left,1
SPC101,SPC,PME,word_arrow,1,21,mask,visual_arrow,invalid,right,left,651.34388546,left,1
SPC101,SPC,PME,word_arrow,1,22,mask,visual_arrow,valid,right,right,675.399388652,right,1
SPC101,SPC,PME,word_arrow,1,23,mask,visual_arrow,valid,left,left,696.465278626,left,1
SPC101,SPC,PME,word_arrow,1,24,mask,visual_arrow,valid,left,left,436.871148995,left,1
SPC101,SPC,PME,word_arrow,1,25,mask,visual_word,valid,right,right,509.632700123,right,1
SPC101,SPC,PME,word_arrow,1,26,mask,visual_word,neutral,neutral,right,1043.03474538,left,0
SPC101,SPC,PME,word_arrow,1,27,mask,visual_word,valid,left,left,1139.45489179,right,0
SPC101,SPC,PME,word_arrow,1,28,mask,visual_arrow,invalid,left,right,649.928460596,right,1
SPC101,SPC,PME,word_arrow,1,29,mask,visual_word,invalid,left,right,858.013539691,right,1
SPC101,SPC,PME,word_arrow,1,30,mask,visual_word,valid,right,right,809.464014252,right,1
SPC101,SPC,PME,word_arrow,1,31,mask,visual_word,invalid,right,left,449.5417953,left,1
SPC101,SPC,PME,word_arrow,1,32,mask,visual_word,invalid,right,left,570.934174,right,0
SPC101,SPC,PME,word_arrow,1,33,mask,visual_arrow,invalid,left,right,589.330857969,left,0
SPC101,SPC,PME,word_arrow,1,34,mask,visual_word,neutral,neutral,right,687.769473298,right,1
SPC101,SPC,PME,word_arrow,1,35,mask,visual_word,invalid,right,left,733.575852588,left,1
SPC101,SPC,PME,word_arrow,1,36,mask,visual_arrow,valid,left,left,483.279612032,left,1
SPC101,SPC,PME,word_arrow,1,37,mask,visual_word,valid,left,left,536.692220252,left,1
SPC101,SPC,PME,word_arrow,1,38,mask,visual_word,invalid,right,left,964.795224369,right,0
SPC101,SPC,PME,word_arrow,1,39,mask,visual_word,valid,right,right,1170.23030261,right,1
SPC101,SPC,PME,word_arrow,1,40,mask,visual_arrow,invalid,left,right,491.961013409,right,1
SPC101,SPC,PME,word_arrow,1,41,mask,visual_word,valid,left,left,474.383112276,left,1
SPC101,SPC,PME,word_arrow,1,42,mask,visual_word,valid,left,left,778.140614275,left,1
SPC101,SPC,PME,word_arrow,1,43,mask,visual_arrow,invalid,left,right,773.221196141,right,1
SPC101,SPC,PME,word_arrow,1,44,mask,visual_arrow,invalid,right,left,512.3547205,left,1
SPC101,SPC,PME,word_arrow,1,45,mask,visual_arrow,invalid,right,left,500.738440896,left,1
SPC101,SPC,PME,word_arrow,1,46,mask,visual_arrow,valid,right,right,825.78909467,right,1
SPC101,SPC,PME,word_arrow,1,47,mask,visual_arrow,valid,right,right,673.266328406,right,1
SPC101,SPC,PME,word_arrow,1,48,mask,visual_arrow,valid,right,right,584.678392508,right,1
SPC101,SPC,PME,word_arrow,1,49,mask,visual_arrow,invalid,right,left,555.743802339,left,1
SPC101,SPC,PME,word_arrow,1,50,mask,visual_word,neutral,neutral,right,630.504617235,right,1
SPC101,SPC,PME,word_arrow,1,51,mask,visual_arrow,neutral,neutral,left,439.906534506,left,1
SPC101,SPC,PME,word_arrow,1,52,mask,visual_arrow,neutral,neutral,left,440.679864958,left,1
SPC101,SPC,PME,word_arrow,1,53,mask,visual_arrow,valid,left,left,442.757230019,left,1
SPC101,SPC,PME,word_arrow,1,54,mask,visual_word,neutral,neutral,left,452.130339458,left,1
SPC101,SPC,PME,word_arrow,1,55,mask,visual_word,neutral,neutral,right,699.232751387,right,1
