subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC612	2015_May_07_1334	LL-George	PME	practice	0	0					False	0					0.083	1086.98445628		nogo	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	practice	1	0					False	1	right	176.336913115	11.71536256	0.6	0.083	606.4803591	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	practice	2	0					False	1	right	219.035272901	-10.1558146753	0.6	0.083	517.738200258	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	practice	3	0					False	1	left	-189.71280252	7.83075243375	0.6	0.083	445.232328027	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	practice	4	0					False	1	right	220.30214258	8.86030728908	0.6	0.083	536.693736911	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	practice	5	0					False	1	right	209.801004714	6.39345336134	0.6	0.083	537.99193562	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	practice	6	0					False	0					0.083	1085.20731749		nogo	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	practice	7	0					False	1	right	203.433195255	-20.2674292557	0.6	0.083	502.123141894	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	practice	8	0					False	1	right	186.426313374	-9.13385824007	0.6	0.083	1085.4497212		nogo	0	0.1
SPC612	2015_May_07_1334	LL-George	PME	practice	9	0					False	0					0.083	1080.73769975		nogo	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	0	0					False	1	left	-217.894621978	-10.4332879352	0.6	0.083	590.727046365	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	1	0					False	1	right	203.370678494	12.3467007461	0.6	0.083	561.906665331	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	2	1	frame	right	200	0	False	1	right	217.352062465	14.306313758	0.6	0.083	196.496696677	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	3	1	frame	right	200	0	False	1	right	193.750389114	-10.3045567397	0.6	0.083	223.20475406	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	4	1	frame	left	-200	0	False	1	left	-220.806257232	-22.1659132357	0.6	0.083	594.657214824	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	5	1	sound	left			False	1	left	-189.869091111	5.11100236739	0.6	0.083	589.497057954	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	6	1	frame	right	200	0	False	1	right	213.013715879	18.5318487072	0.6	0.083	580.764653627	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	7	1	sound	right			False	1	right	208.897930023	-10.6256736254	0.6	0.083	484.730944503	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	8	1	frame	left	-200	0	False	1	left	-187.805843741	2.77340033304	0.6	0.083	644.446807913	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	9	1	frame	right	200	0	False	1	right	194.065425554	21.7550567817	0.6	0.083	511.100516887	 	go	1	0.1
SPC612	2015_May_07_1334	LL-George	PME	cueing_effect	10	1	frame	right	200	0	False	1	right	221.715212923	-11.6788578184	0.6	0.083	400.567686884	 	go	1	0.1
