subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	0	0					1	right	199.303883945	-7.30983268707	1.0	0.0	 	go	0
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	1	0					1	left	-201.094674438	21.5485468501	1.0	1340.8660097		nogo	0
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	2	0					1	left	-186.162115346	-23.3178129167	1.0	393.858904485	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	3	0					1	right	183.382340842	8.69116526048	1.0	450.869584922	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	4	0					1	left	-208.185431258	-14.5100880618	1.0	356.278157327	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	5	0					1	left	-183.548069464	-22.3731495633	1.0	1325.54700878		nogo	0
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	6	0					0					1336.37038758		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	7	0					1	left	-204.937164094	-22.2216195123	1.0	388.73399049	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	8	0					0					1354.47096033		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	9	0					0					0.0	 	go	0
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	0	0					0					1309.78721054		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	1	0					1	left	-215.566723391	5.31017192862	1.0	529.112262186	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	2	0					1	left	-209.643904649	4.88545127595	1.0	502.441806253	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	3	0					1	right	205.182722369	5.9787304624	1.0	385.108228307	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	4	0					1	right	198.843024449	-10.1336335579	1.0	585.882008076	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	5	0					1	left	-203.339903395	1.28744067391	1.0	444.1157002	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	6	0					1	left	-219.036160811	9.06724317021	1.0	0.0	 	go	0
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	7	0					1	left	-213.813818221	-11.7741987913	1.0	447.144074831	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	8	0					0					1336.39019029		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	practice	9	0					1	right	200.09308227	-0.0221469077177	1.0	677.936099004	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	0	1	sound	left			1	left	-185.236937518	-0.238202041092	1.0	428.757093847	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	1	1	frame	left	-200	0	0					1329.77419207		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	2	1	frame	left	-200	0	1	left	-195.650110214	22.5616552794	1.0	449.17973876	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	3	0					1	left	-180.92690509	19.0328289523	1.0	502.20527174	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	4	1	frame	right	200	0	1	right	203.003700857	-8.87069208457	1.0	424.079211429	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	5	0					1	right	187.835320546	-9.2473329648	1.0	408.276140224	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	6	1	sound	right			1	right	207.075645574	-12.2014792287	1.0	428.164473735	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	7	1	sound	right			1	right	178.707232304	-17.3040480396	1.0	389.992207289	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	8	1	frame	right	200	0	1	right	219.894912486	8.5744861232	1.0	435.472839978	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	9	1	frame	left	-200	0	1	left	-180.100365228	-22.928102262	1.0	429.391153157	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	10	1	frame	right	200	0	1	right	217.623174359	20.7016870633	1.0	454.614164773	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	11	0					1	right	221.711609991	-20.8237285933	1.0	369.890075643	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	12	1	sound	right			1	right	176.649707541	-13.7942058306	1.0	490.460325032	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	13	1	sound	left			0					1346.94659617		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	14	1	sound	left			1	left	-217.942055941	-6.33095509111	1.0	457.278753165	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	15	1	frame	right	200	0	1	right	179.258350973	1.25551456608	1.0	472.619757056	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	16	0					1	right	198.540337004	4.06136263835	1.0	457.184873056	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	17	1	sound	left			1	left	-186.838818194	22.061146045	1.0	428.582168184	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	18	0					1	left	-204.618798128	-13.1259747381	1.0	614.069585223	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	19	0					1	right	216.356693666	-14.3169893719	1.0	449.719550554	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	20	0					1	left	-185.796766466	9.14266744227	1.0	473.327893764	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	21	1	frame	left	-200	0	1	left	-215.970237467	-15.288586171	1.0	411.121521611	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	22	0					0					1331.54838393		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	23	1	sound	right			1	right	205.326841022	-20.6849250703	1.0	0.0	 	go	0
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	24	0					1	left	-184.031528095	9.80706446637	1.0	408.29007607	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	25	1	frame	left	-200	0	1	left	-178.746056154	17.6890709102	1.0	435.594957322	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	26	1	frame	left	-200	0	1	left	-181.923520247	-19.2983213538	1.0	444.150905591	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	27	0					1	right	184.388477545	1.43087337732	1.0	445.869722404	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	28	1	frame	left	-200	0	1	left	-203.301124385	22.7434585399	1.0	475.381159689	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	29	1	frame	right	200	0	1	right	199.203876036	18.4657238755	1.0	580.490121152	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	30	1	frame	right	200	0	0					1336.5581478		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	31	0					1	right	199.318052822	1.84675086509	1.0	497.850102838	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	32	1	frame	right	200	0	1	right	220.851944095	4.02373124496	1.0	544.341050088	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	33	1	sound	right			1	right	209.948996058	5.95722929713	1.0	526.595462114	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	34	0					0					1328.72940646		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	35	1	sound	left			1	left	-211.669017099	14.9977918389	1.0	426.591244526	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	36	0					1	right	202.990078109	-13.9421583588	1.0	578.838414047	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	37	1	sound	left			1	left	-196.670051082	15.1048221136	1.0	402.426220477	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	38	1	sound	right			1	right	220.378805333	-4.83575297705	1.0	517.056337558	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	39	1	frame	right	200	0	1	right	195.275994755	13.0723304597	1.0	516.05005702	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	40	0					1	right	176.718044163	-15.1140293432	1.0	439.909420442	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	41	1	sound	right			1	right	178.150642436	21.0292036299	1.0	437.269034795	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	42	1	sound	right			0					1335.46422189		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	43	1	sound	right			0					1328.62819172		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	44	1	sound	right			1	right	218.428866029	5.80374802534	1.0	449.911345262	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	45	1	sound	left			0					1335.35420569		nogo	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	46	1	frame	left	-200	0	1	left	-202.411064378	-11.4017777849	1.0	574.60719673	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	47	0					1	left	-183.574970038	3.65749173349	1.0	460.579601116	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	48	0					1	left	-219.409261354	16.2845732078	1.0	488.117350265	 	go	1
SPC3_312	2015_Apr_15_1330	LL-George	AO	cueing_effect	49	1	frame	left	-200	0	1	left	-213.356907456	18.9252126713	1.0	510.833096225	 	go	1
