subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC403	2015_Apr_23_1310	LL-Elaine	ao	practice	0	0					False	1	left	-205.146957867	-13.9705821812	0.6	0.083	1086.80343523		nogo	0
SPC403	2015_Apr_23_1310	LL-Elaine	ao	practice	1	0					False	1	left	-222.851647616	11.4530440749	0.6	0.083	517.056078068	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	practice	2	0					False	1	right	200.292779387	-8.7448900771	0.6	0.083	403.087482438	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	practice	3	0					False	1	left	-216.008569526	13.1931779364	0.6	0.083	411.139900913	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	practice	4	0					False	1	right	218.529783715	-1.34973391748	0.6	0.083	468.859008164	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	practice	5	0					False	1	right	181.358704123	5.59807623189	0.6	0.083	377.112777205	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	practice	6	0					False	1	left	-188.797387508	-23.1875477099	0.6	0.083	418.389805127	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	practice	7	0					False	1	right	207.127618135	6.02272916808	0.6	0.083	372.131155455	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	practice	8	0					False	1	right	180.70096082	-18.6387361154	0.6	0.083	370.662820409	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	practice	9	0					False	1	left	-203.2545202	9.89977369459	0.6	0.083	315.1725278	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	0	1	sound	right			False	1	right	184.603347068	-4.00492458451	0.6	0.083	423.132052296	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	1	1	frame	right	200	0	False	1	right	189.033391988	-8.50151775363	0.6	0.083	0.0	 	go	0
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	2	1	frame	left	-200	0	False	1	left	-212.260519061	18.0580870624	0.6	0.083	445.369498339	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	3	0					False	1	left	-183.801210521	-22.5218222511	0.6	0.083	483.076444245	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	4	0					False	1	left	-202.365238923	8.30049691485	0.6	0.083	412.019105046	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	5	0					False	1	left	-181.009736609	17.7074576737	0.6	0.083	471.109642298	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	6	1	frame	right	200	0	False	1	right	179.086356537	-13.7976175203	0.6	0.083	427.876545582	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	7	0					False	1	right	184.871657139	1.37633357738	0.6	0.083	679.206341738	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	8	0					False	1	right	209.272167344	21.5703396658	0.6	0.083	420.427376521	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	9	1	sound	right			False	1	right	209.06793803	-0.0281487612685	0.6	0.083	385.741491569	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	10	1	frame	left	-200	0	False	1	left	-189.287009604	-19.7761727364	0.6	0.083	347.056511324	 	go	1
SPC403	2015_Apr_23_1310	LL-Elaine	ao	cueing_effect	11	0					False	0					0.083	1086.77519811		nogo	1
