subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
P209,SPC,JR,word_arrow,0,0,nomask,visual_arrow,valid,left,left,2133.26856901,timeout,0
P209,SPC,JR,word_arrow,0,1,nomask,visual_word,valid,right,right,643.30169803,right,1
P209,SPC,JR,word_arrow,0,2,nomask,visual_arrow,valid,left,left,363.430693164,left,1
P209,SPC,JR,word_arrow,0,3,nomask,visual_word,valid,left,left,390.52670321,left,1
P209,SPC,JR,word_arrow,0,4,nomask,visual_word,valid,left,left,1407.61359083,left,1
P209,SPC,JR,word_arrow,0,5,nomask,visual_arrow,valid,left,left,263.04818911,left,1
P209,SPC,JR,word_arrow,0,6,nomask,visual_word,invalid,left,up,446.795768454,up,1
P209,SPC,JR,word_arrow,0,7,nomask,visual_word,valid,left,left,422.203479335,left,1
P209,SPC,JR,word_arrow,0,8,nomask,visual_arrow,valid,left,left,367.927596206,left,1
P209,SPC,JR,word_arrow,0,9,nomask,visual_word,valid,right,right,2116.63364433,timeout,0
P209,SPC,JR,word_arrow,0,10,nomask,visual_arrow,invalid,right,down,973.666757345,down,1
P209,SPC,JR,word_arrow,0,11,nomask,visual_word,neutral,neutral,left,503.422050853,left,1
P209,SPC,JR,word_arrow,0,12,nomask,visual_word,valid,right,right,443.847126444,right,1
P209,SPC,JR,word_arrow,0,13,nomask,visual_word,neutral,neutral,right,778.940831893,right,1
P209,SPC,JR,word_arrow,0,14,nomask,visual_arrow,valid,right,right,443.711729604,right,1
P209,SPC,JR,word_arrow,1,15,nomask,visual_word,valid,left,left,507.95032247,left,1
P209,SPC,JR,word_arrow,1,16,nomask,visual_arrow,valid,left,left,449.369588634,left,1
P209,SPC,JR,word_arrow,1,17,nomask,visual_arrow,neutral,neutral,left,520.80533898,left,1
P209,SPC,JR,word_arrow,1,18,nomask,visual_word,valid,right,right,443.86601157,right,1
P209,SPC,JR,word_arrow,1,19,nomask,visual_word,valid,right,right,373.595698038,right,1
P209,SPC,JR,word_arrow,1,20,nomask,visual_word,invalid,right,up,1281.01947729,right,0
P209,SPC,JR,word_arrow,1,21,nomask,visual_arrow,valid,right,right,449.816430104,right,1
P209,SPC,JR,word_arrow,1,22,nomask,visual_arrow,valid,right,right,400.234623812,right,1
P209,SPC,JR,word_arrow,1,23,nomask,visual_arrow,valid,left,left,400.273034349,left,1
P209,SPC,JR,word_arrow,1,24,nomask,visual_arrow,valid,right,right,402.700254461,right,1
P209,SPC,JR,word_arrow,1,25,nomask,visual_arrow,valid,right,right,310.78309298,right,1
P209,SPC,JR,word_arrow,1,26,nomask,visual_arrow,invalid,left,right,462.199638248,right,1
P209,SPC,JR,word_arrow,1,27,nomask,visual_word,invalid,right,left,388.263367582,left,1
P209,SPC,JR,word_arrow,1,28,nomask,visual_word,valid,right,right,496.346526314,right,1
P209,SPC,JR,word_arrow,1,29,nomask,visual_arrow,invalid,left,right,384.736008127,right,1
P209,SPC,JR,word_arrow,1,30,nomask,visual_word,valid,right,right,401.518813102,right,1
P209,SPC,JR,word_arrow,1,31,nomask,visual_word,invalid,left,right,329.590448644,right,1
P209,SPC,JR,word_arrow,1,32,nomask,visual_word,invalid,left,up,438.045228249,up,1
P209,SPC,JR,word_arrow,1,33,nomask,visual_arrow,neutral,neutral,right,463.035065564,right,1
P209,SPC,JR,word_arrow,1,34,nomask,visual_word,valid,left,left,414.798585232,left,1
P209,SPC,JR,word_arrow,1,35,nomask,visual_word,valid,right,right,374.568442698,right,1
P209,SPC,JR,word_arrow,1,36,nomask,visual_word,valid,right,right,408.308819984,right,1
P209,SPC,JR,word_arrow,1,37,nomask,visual_arrow,valid,right,right,353.068194585,right,1
P209,SPC,JR,word_arrow,1,38,nomask,visual_arrow,valid,right,right,427.104332368,right,1
P209,SPC,JR,word_arrow,1,39,nomask,visual_word,valid,right,right,830.190931913,up,0
P209,SPC,JR,word_arrow,1,40,nomask,visual_arrow,valid,left,left,2116.59075262,timeout,0
P209,SPC,JR,word_arrow,1,41,nomask,visual_arrow,invalid,left,right,373.51215526,right,1
P209,SPC,JR,word_arrow,1,42,nomask,visual_arrow,valid,left,left,448.585695238,left,1
P209,SPC,JR,word_arrow,1,43,nomask,visual_arrow,valid,left,left,489.361906424,left,1
P209,SPC,JR,word_arrow,1,44,nomask,visual_word,valid,left,left,398.445657222,left,1
P209,SPC,JR,word_arrow,1,45,nomask,visual_arrow,valid,left,left,432.517324807,left,1
P209,SPC,JR,word_arrow,1,46,nomask,visual_word,valid,right,right,944.600931485,right,1
P209,SPC,JR,word_arrow,1,47,nomask,visual_arrow,invalid,left,up,452.352159773,up,1
P209,SPC,JR,word_arrow,1,48,nomask,visual_word,valid,left,left,394.797304878,left,1
P209,SPC,JR,word_arrow,1,49,nomask,visual_arrow,valid,right,right,446.521133767,right,1
P209,SPC,JR,word_arrow,1,50,nomask,visual_word,invalid,left,right,428.877614671,right,1
P209,SPC,JR,word_arrow,1,51,nomask,visual_word,invalid,left,up,540.338652092,up,1
P209,SPC,JR,word_arrow,1,52,nomask,visual_word,neutral,neutral,right,386.070771259,right,1
P209,SPC,JR,word_arrow,1,53,nomask,visual_arrow,valid,left,left,526.813373202,left,1
P209,SPC,JR,word_arrow,1,54,nomask,visual_word,invalid,left,right,357.25973465,right,1
P209,SPC,JR,word_arrow,1,55,nomask,visual_arrow,invalid,right,up,415.588880191,up,1
P209,SPC,JR,word_arrow,1,56,nomask,visual_word,valid,right,right,409.416001174,right,1
P209,SPC,JR,word_arrow,1,57,nomask,visual_word,valid,left,left,364.782740828,left,1
P209,SPC,JR,word_arrow,1,58,nomask,visual_arrow,invalid,left,down,472.541651339,down,1
P209,SPC,JR,word_arrow,1,59,nomask,visual_arrow,invalid,right,left,486.638925737,left,1
P209,SPC,JR,word_arrow,1,60,nomask,visual_arrow,valid,left,left,427.375126048,left,1
P209,SPC,JR,word_arrow,1,61,nomask,visual_word,valid,left,left,514.780020225,left,1
P209,SPC,JR,word_arrow,1,62,nomask,visual_arrow,valid,left,left,425.203655381,left,1
P209,SPC,JR,word_arrow,1,63,nomask,visual_word,valid,right,right,425.648256321,right,1
P209,SPC,JR,word_arrow,1,64,nomask,visual_arrow,valid,right,right,492.691452149,right,1
P209,SPC,JR,word_arrow,1,65,nomask,visual_word,valid,right,right,387.726261513,right,1
