subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC614	2015_May_07_1403	LL-Elaine	PME	practice	0	0					False	1	left	-211.254103974	-14.44603758	0.6	0.083	1078.19076488		nogo	0	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	practice	1	0					False	1	left	-191.657142034	-1.10568880672	0.6	0.083	1083.21698848		nogo	0	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	practice	2	0					False	1	left	-186.331792644	-0.3299077706	0.6	0.083	662.882024655	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	practice	3	0					False	0					0.083	1086.41100209		nogo	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	practice	4	0					False	1	right	184.069885734	-5.92319629978	0.6	0.083	1088.16748508		nogo	0	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	practice	5	0					False	1	left	-203.976291813	12.338165415	0.6	0.083	737.112841336	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	practice	6	0					False	1	left	-221.65345113	15.6191223435	0.6	0.083	645.202962914	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	practice	7	0					False	1	right	222.027467491	8.95690768725	0.6	0.083	398.660336854	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	practice	8	0					False	1	left	-209.146118918	0.756373391331	0.6	0.083	382.098249393	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	practice	9	0					False	1	left	-197.3198777	-10.4123257077	0.6	0.083	336.939246627	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	0	0					False	0					0.083	1086.5656652		nogo	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	1	1	frame	right	200	0	False	1	right	216.844611939	22.8189485976	0.6	0.083	578.778130934	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	2	1	frame	left	-200	0	False	1	left	-185.160783417	1.668680825	0.6	0.083	472.324484028	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	3	1	frame	right	200	0	False	1	right	201.189759788	18.8938986202	0.6	0.083	407.321139006	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	4	1	frame	right	200	0	False	1	right	190.037317478	14.6054801565	0.6	0.083	467.242106795	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	5	0					False	1	right	186.749006725	-18.21504794	0.6	0.083	503.637947608	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	6	1	frame	left	-200	0	False	1	left	-210.216515926	-4.35517725747	0.6	0.083	412.848894019	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	7	0					False	0					0.083	1086.61379688		nogo	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	8	0					False	1	right	205.809427214	-20.9817399408	0.6	0.083	387.997259852	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	9	1	sound	right			False	1	right	184.388385176	-9.51405789821	0.6	0.083	754.405245651	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	10	1	sound	left			False	1	left	-180.485816727	22.7705410188	0.6	0.083	419.398643542	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	11	1	sound	right			False	1	right	216.349923378	21.8725348672	0.6	0.083	303.741911892	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	12	1	sound	right			False	1	right	202.644401063	-17.9118837222	0.6	0.083	370.139148319	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	13	1	sound	right			False	1	right	202.67927071	4.55959417469	0.6	0.083	291.16448015	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	14	1	sound	right			False	1	right	182.722646958	-21.1584472033	0.6	0.083	370.255947812	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	15	1	frame	left	-200	0	False	1	left	-213.478459816	-13.1982817872	0.6	0.083	341.151404427	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	16	1	sound	left			False	1	left	-212.389712215	-23.7391241525	0.6	0.083	336.681903107	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	17	1	frame	right	200	0	False	1	right	209.834216326	-14.2903221129	0.6	0.083	331.511926139	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	18	1	sound	left			False	1	left	-206.763674181	-2.99788432952	0.6	0.083	336.590773892	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	19	1	sound	right			False	1	right	217.470040855	12.0864270608	0.6	0.083	356.077979552	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	20	1	sound	right			False	1	right	215.032061443	-1.53732654923	0.6	0.083	518.673941959	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	21	1	sound	right			False	1	right	188.051475033	-21.5299789901	0.6	0.083	387.678307714	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	22	1	frame	left	-200	0	False	0					0.083	1088.07186363		nogo	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	23	1	sound	right			False	1	right	187.397852289	13.9803400139	0.6	0.083	523.354580859	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	24	0					False	1	right	184.526072873	-21.6831616783	0.6	0.083	453.971259063	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	25	0					False	1	right	198.196361631	16.3229952666	0.6	0.083	376.060299342	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	26	1	frame	right	200	0	False	1	right	222.830022493	-2.54901534626	0.6	0.083	533.05791365	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	27	0					False	1	left	-190.01386095	0.171100925145	0.6	0.083	362.494565081	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	28	0					False	1	right	219.434874874	1.94415385081	0.6	0.083	396.038768347	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	29	1	sound	left			False	1	left	-187.020182612	-10.3943857267	0.6	0.083	375.70123747	 	go	1	0.1
SPC614	2015_May_07_1403	LL-Elaine	PME	cueing_effect	30	0					False	1	left	-211.71905666	5.34786687368	0.6	0.083	327.200617408	 	go	1	0.1
