subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC606	2015_May_07_0936	LL-George	PME	practice	0	0					False	1	left	-188.77351767	19.4331522975	0.6	0.083	1080.96800162		nogo	0	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	1	0					False	0					0.083	1084.02243606		nogo	1	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	2	0					False	0					0.083	1086.02327597		nogo	1	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	3	0					False	0					0.083	1085.93122847		nogo	1	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	4	0					False	1	right	221.587700384	1.40628433211	0.6	0.083	1085.65985365		nogo	0	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	5	0					False	0					0.083	1090.89702251		nogo	1	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	6	0					False	1	right	215.608636791	17.2941414699	0.6	0.083	1085.70752735		nogo	0	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	7	0					False	1	left	-197.870219065	-23.0988786337	0.6	0.083	1085.99173767		nogo	0	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	8	0					False	1	left	-204.277418957	-11.7511311134	0.6	0.083	1085.76877043		nogo	0	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	9	0					False	1	left	-223.002071674	-5.66546796935	0.6	0.083	1086.46701043		nogo	0	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	0	0					False	1	left	-215.444287586	-15.1980005067	0.6	0.083	1078.9235218		nogo	0	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	1	0					False	1	right	215.375308493	3.65952341073	0.6	0.083	1085.79920814		nogo	0	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	2	0					False	0					0.083	1085.66865488		nogo	1	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	3	0					False	1	left	-183.939191951	13.9463484435	0.6	0.083	1085.86631855		nogo	0	0.1
SPC606	2015_May_07_0936	LL-George	PME	practice	4	0					False	1	right	203.479873458	-3.1404754773	0.6	0.083	1079.22900189		nogo	0	0.1
