subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC608	2015_May_07_0956	LL-Jerry	PME	practice	0	0					False	1	right	186.250960051	17.8628700871	0.6	0.083	737.675400451	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	practice	1	0					False	1	left	-191.524856298	18.0299968403	0.6	0.083	454.164141789	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	practice	2	0					False	1	left	-183.576652912	-22.2007246561	0.6	0.083	322.341039777	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	practice	3	0					False	0					0.083	1080.92478476		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	practice	4	0					False	0					0.083	1080.95178008		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	practice	5	0					False	1	right	222.761643712	11.8144471392	0.6	0.083	446.883557364	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	practice	6	0					False	1	left	-216.847812456	-15.1220358763	0.6	0.083	354.306565598	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	practice	7	0					False	0					0.083	1079.80165258		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	practice	8	0					False	1	right	210.333113667	22.7815218679	0.6	0.083	375.073095784	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	practice	9	0					False	0					0.083	1086.93091571		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	0	0					False	1	left	-198.215599535	20.2689168694	0.6	0.083	417.400022969	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	1	1	sound	left			False	1	left	-203.506226821	-3.82206563971	0.6	0.083	371.051644906	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	2	0					False	1	left	-199.294608162	3.9991458009	0.6	0.083	320.930851623	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	3	1	sound	left			False	1	left	-182.594587222	-22.5140939843	0.6	0.083	306.266268715	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	4	1	sound	right			False	1	right	222.921550839	-7.5622277112	0.6	0.083	313.551034778	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	5	1	frame	right	200	0	False	0					0.083	1087.68790774		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	6	1	sound	right			False	1	right	200.030484135	-11.8313237916	0.6	0.083	376.86082907	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	7	1	sound	left			False	1	left	-184.779104679	-2.53765800225	0.6	0.083	341.347590089	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	8	1	frame	right	200	0	False	1	right	214.634603403	11.4496468118	0.6	0.083	447.786547244	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	9	0					False	1	left	-223.497321628	18.2121296976	0.6	0.083	321.944866329	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	10	1	frame	left	-200	0	False	0					0.083	1081.39700256		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	11	1	frame	right	200	0	False	1	right	198.474797411	18.3934180057	0.6	0.083	282.455803826	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	12	1	frame	right	200	0	False	1	right	203.304894595	10.1303296103	0.6	0.083	283.761812374	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	13	1	frame	left	-200	0	False	1	left	-197.737408373	-3.85140979457	0.6	0.083	295.638341457	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	14	1	frame	left	-200	0	False	1	left	-194.304970009	-15.775947771	0.6	0.083	304.250411689	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	15	1	frame	left	-200	0	False	1	left	-200.879385117	-13.9531982618	0.6	0.083	311.648096889	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	16	1	sound	right			False	0					0.083	1087.55027317		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	17	1	frame	left	-200	0	False	1	left	-206.414919668	5.16858691293	0.6	0.083	279.856327921	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	18	0					False	0					0.083	1087.18223311		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	19	1	frame	right	200	0	False	1	right	201.635962581	0.654870246574	0.6	0.083	261.073339731	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	20	1	frame	right	200	0	False	1	right	192.31071877	-6.92701955409	0.6	0.083	273.218672723	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	21	1	frame	left	-200	0	False	1	left	-200.363120282	-9.7191427868	0.6	0.083	284.65606086	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	22	1	frame	left	-200	0	False	1	left	-195.150217209	16.811979026	0.6	0.083	1046.61376216	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	23	1	sound	left			False	1	left	-178.305703727	11.6422070022	0.6	0.083	428.113115951	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	24	1	frame	right	200	0	False	0					0.083	1081.10576309		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	25	1	sound	left			False	1	left	-211.987872621	-5.44707184501	0.6	0.083	332.94615522	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	26	0					False	1	left	-184.285339022	3.8450577476	0.6	0.083	312.521053478	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	27	0					False	1	left	-221.646360321	-4.6908979896	0.6	0.083	284.245818853	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	28	1	sound	right			False	1	right	197.114899894	-20.5619168459	0.6	0.083	281.429244205	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	29	0					False	1	right	216.849121955	-8.84282378853	0.6	0.083	282.505989075	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	30	1	frame	left	-200	0	False	1	left	-218.633447725	-6.71477277652	0.6	0.083	281.820477918	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	31	0					False	1	right	204.424536053	6.96361817962	0.6	0.083	316.812831908	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	32	1	sound	left			False	1	left	-216.539440853	-12.1491991829	0.6	0.083	327.274227515	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	33	1	sound	left			False	0					0.083	1086.76742576		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	34	1	frame	left	-200	0	False	0					0.083	1080.75178973		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	35	1	sound	right			False	1	right	221.19223755	-15.6424013207	0.6	0.083	308.578306809	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	36	0					False	0					0.083	1086.92179061		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	37	1	sound	left			False	1	left	-220.017965012	13.7743671766	0.6	0.083	260.349426419	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	38	1	sound	right			False	1	right	208.530309398	19.3477451841	0.6	0.083	337.001822889	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	39	1	sound	right			False	1	right	191.810828813	3.76562840883	0.6	0.083	254.179425538	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	40	1	frame	left	-200	0	False	1	left	-194.779323576	-16.3195370839	0.6	0.083	334.691686556	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	41	1	frame	right	200	0	False	1	right	218.578083561	-17.1742852047	0.6	0.083	305.487224832	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	42	0					False	1	right	193.399723091	-10.7488169139	0.6	0.083	297.235969454	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	43	0					False	1	right	181.812614004	1.77276002057	0.6	0.083	0.0	 	go	0	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	44	1	frame	right	200	0	False	1	right	214.141759711	13.3368448777	0.6	0.083	303.900999948	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	45	1	sound	left			False	1	left	-216.598411444	-5.97249156962	0.6	0.083	307.88480863	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	46	1	frame	right	200	0	False	1	right	184.24931927	20.6892632765	0.6	0.083	296.242490411	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	47	1	frame	right	200	0	False	0					0.083	1086.75259911		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	48	0					False	1	left	-193.232341737	-15.3464761102	0.6	0.083	337.093453854	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	49	1	sound	right			False	1	right	182.473861458	16.9770863875	0.6	0.083	304.279306903	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	50	1	sound	right			False	1	right	188.073487947	7.92729277577	0.6	0.083	287.39849478	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	51	1	sound	right			False	1	right	214.297517463	-1.13234075489	0.6	0.083	282.484699041	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	52	1	frame	left	-200	0	False	1	left	-200.223547902	-1.51896783943	0.6	0.083	321.501923725	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	53	1	frame	left	-200	0	False	1	left	-183.748608945	13.5611168284	0.6	0.083	321.411814541	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	54	0					False	1	left	-220.317285853	6.75755345394	0.6	0.083	296.543993056	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	55	1	sound	right			False	1	right	207.010569281	18.7110114455	0.6	0.083	323.546677828	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	56	1	frame	right	200	0	False	1	right	218.022895781	-8.25374969943	0.6	0.083	358.866009861	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	57	1	sound	right			False	1	right	221.86145916	4.63040783915	0.6	0.083	257.747668773	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	58	1	sound	left			False	1	left	-219.726448417	13.5450537201	0.6	0.083	274.499969557	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	59	1	sound	right			False	1	right	213.775256434	9.72927726566	0.6	0.083	278.688332066	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	60	1	frame	left	-200	0	False	1	left	-207.068599764	-18.6879244372	0.6	0.083	353.074317798	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	61	1	frame	left	-200	0	False	1	left	-189.73605358	-16.0041736222	0.6	0.083	337.317775935	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	62	1	sound	left			False	1	left	-194.8792335	-19.4020578177	0.6	0.083	360.570097342	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	63	1	frame	left	-200	0	False	1	left	-189.289962376	15.9154895717	0.6	0.083	294.671094045	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	64	1	sound	left			False	0					0.083	1086.62332781		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	65	1	frame	right	200	0	False	1	right	212.75681	-16.6235492335	0.6	0.083	304.148515686	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	66	0					False	1	left	-223.149026043	-21.750977785	0.6	0.083	309.584334493	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	67	0					False	1	left	-192.723533514	-17.6818491554	0.6	0.083	425.419731066	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	68	1	sound	right			False	1	right	183.032310451	-20.9433419147	0.6	0.083	270.432136953	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	69	1	frame	left	-200	0	False	0					0.083	1081.0875129		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	70	0					False	1	right	176.819662597	11.3647035717	0.6	0.083	324.636731297	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	71	1	sound	right			False	1	right	207.07975455	-13.6998197966	0.6	0.083	271.196732298	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	72	0					False	1	left	-182.150734879	-18.9452399608	0.6	0.083	364.442886785	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	73	1	frame	left	-200	0	False	1	left	-193.758939848	-22.8511598713	0.6	0.083	296.944731846	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	74	1	sound	right			False	1	right	203.93885321	-7.04280323535	0.6	0.083	320.83998248	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	75	1	sound	left			False	1	left	-216.927660571	1.0293975929	0.6	0.083	283.128008246	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	76	1	frame	left	-200	0	False	1	left	-214.287134118	-6.7983628697	0.6	0.083	308.321667835	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	77	1	sound	right			False	1	right	218.294012277	-20.3509499178	0.6	0.083	307.257467881	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	78	1	frame	left	-200	0	False	0					0.083	1088.33692223		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	79	1	sound	left			False	1	left	-187.709649336	6.52026442026	0.6	0.083	319.121068344	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	80	1	sound	left			False	1	left	-215.112703104	1.7495056674	0.6	0.083	271.910380572	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	81	1	sound	left			False	1	left	-189.973881175	19.8695875907	0.6	0.083	270.357614383	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	82	1	frame	right	200	0	False	1	right	188.24253658	-5.81887179109	0.6	0.083	303.838646039	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	83	1	frame	left	-200	0	False	0					0.083	1086.9020205		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	84	0					False	1	right	214.867305053	17.2791661363	0.6	0.083	313.82288225	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	85	1	sound	right			False	1	right	203.825549016	-2.08167739596	0.6	0.083	259.487496689	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	86	1	sound	left			False	1	left	-198.866977493	18.9873084003	0.6	0.083	276.742050424	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	87	1	frame	right	200	0	False	1	right	195.244463329	3.20725461538	0.6	0.083	294.728504494	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	88	1	frame	left	-200	0	False	1	left	-216.895676282	-15.9340724881	0.6	0.083	889.570008963	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	89	1	sound	right			False	1	right	182.076668425	7.26196158777	0.6	0.083	322.886258364	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	90	1	sound	left			False	1	left	-191.116349355	0.0112542648391	0.6	0.083	278.240827844	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	91	0					False	1	right	193.596597898	12.1308095286	0.6	0.083	354.545338079	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	92	1	sound	right			False	1	right	211.102988566	-5.74038191699	0.6	0.083	252.57913582	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	93	0					False	1	right	220.279483832	-21.0359847398	0.6	0.083	348.185613751	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	94	1	sound	left			False	0					0.083	1081.69926703		nogo	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	95	1	frame	right	200	0	False	1	right	200.612577848	-7.85488090737	0.6	0.083	580.84570244	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	96	1	sound	right			False	1	right	187.006371169	-1.68628093587	0.6	0.083	263.910444453	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	97	1	sound	left			False	1	left	-201.517344629	15.2249820892	0.6	0.083	312.480371445	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	98	1	frame	right	200	0	False	1	right	198.709296462	15.3551451089	0.6	0.083	370.829604566	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	99	1	frame	left	-200	0	False	1	left	-213.332949133	-15.6592199152	0.6	0.083	398.309066892	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	100	1	frame	right	200	0	False	1	right	183.588165243	-20.6607136642	0.6	0.083	455.144314095	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	101	0					False	1	left	-220.134372195	6.26822042943	0.6	0.083	297.110883519	 	go	1	0.1
SPC608	2015_May_07_0956	LL-Jerry	PME	cueing_effect	102	1	frame	left	-200	0	False	1	left	-194.909099384	0.743429382792	0.6	0.083	370.767630637	 	go	1	0.1
