subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	137	0					False	1	left	-195.771555137	-0.33870016189	0.6	0.083	270.940326576	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	138	1	frame	left	-200	0	False	1	left	-198.263179275	-4.11123712912	0.6	0.083	256.016804124	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	139	0					False	1	right	188.057845761	4.79112611749	0.6	0.083	302.823159393	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	140	1	frame	left	-200	0	False	1	left	-190.962933054	-10.0125619346	0.6	0.083	204.635482442	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	141	1	sound	right			False	0					0.083	1079.43589061		nogo	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	142	1	sound	left			False	0					0.083	1078.15616338		nogo	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	143	1	sound	left			False	1	left	-194.494768728	-9.34483807618	0.6	0.083	247.497376797	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	144	1	frame	right	200	0	False	1	right	189.087264945	14.7763331936	0.6	0.083	271.277220047	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	145	1	sound	left			False	1	left	-220.02763315	-10.8516704466	0.6	0.083	256.851239319	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	146	1	sound	left			False	0					0.083	1093.90086365		nogo	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	147	1	frame	right	200	0	False	1	right	197.617182269	-12.9185828344	0.6	0.083	251.223090934	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	148	1	frame	right	200	0	False	1	right	207.206845295	-11.3959998519	0.6	0.083	268.117284155	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	149	0					False	1	left	-219.443299619	7.21173964289	0.6	0.083	303.03254805	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	150	1	sound	right			False	1	right	185.372278456	-6.42715505956	0.6	0.083	259.604485516	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	151	0					False	1	left	-198.280245996	9.87858692086	0.6	0.083	302.520189231	 	go	1	0.1
SPC609	2015_May_07_1003	LL-Kramer	PME	cueing_effect	152	0					False	1	right	195.698659431	-12.263491306	0.6	0.083	247.77266242	 	go	1	0.1
