subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	interval	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC513	2015_Apr_24_1535	LL-Kramer	ns	practice	0	0					0.1	1	right	186.350841445	5.27035492308	1.0	911.005970091	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	practice	1	0					0.1	1	right	184.382968152	15.075351897	1.0	979.548849165	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	practice	2	0					0.1	0					1336.43817157		nogo	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	practice	3	0					0.1	0					1332.39387441		nogo	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	practice	4	0					0.1	1	right	204.935992199	11.7749525278	1.0	543.879958801	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	practice	5	0					0.1	1	left	-196.954559572	17.5243614774	1.0	469.363826327	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	practice	6	0					0.1	0					1336.77389659		nogo	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	practice	7	0					0.1	0					1325.35846811		nogo	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	practice	8	0					0.1	1	right	187.150642507	4.37437842814	1.0	536.331411451	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	practice	9	0					0.1	0					1328.3994887		nogo	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	0	1	sound	right			0.1	0					1330.57448734		nogo	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	1	0					0.1	0					1336.76921856		nogo	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	2	1	frame	right	200	0	0.1	1	right	219.992120604	-8.39474136486	1.0	1336.54501103		nogo	0
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	3	0					0.1	1	right	178.01524387	18.3902836989	1.0	416.591053829	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	4	0					0.1	0					1337.47810032		nogo	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	5	1	frame	right	200	0	0.1	1	right	198.45329964	17.129682776	1.0	495.14797423	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	6	0					0.1	0					1330.31557687		nogo	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	7	0					0.1	1	right	180.986995121	-11.5900858721	1.0	919.149933383	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	8	1	frame	right	200	0	0.1	1	right	189.996324765	-11.6766442337	1.0	829.630285501	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	9	0					0.1	1	right	198.699591201	-10.6345633567	1.0	345.002084039	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	10	1	sound	right			0.1	1	right	185.088014659	-20.6289179958	1.0	428.515334614	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	11	1	frame	right	200	0	0.1	1	right	186.504875541	-7.96769381064	1.0	469.243729487	 	go	1
SPC513	2015_Apr_24_1535	LL-Kramer	ns	cueing_effect	12	0					0.1	1	right	201.842226445	-7.58556558958	1.0	408.150747418	 	go	1
