subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	52	0					False	1	right	198.861287442	-17.5581429602	0.6	0.083	420.201799832	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	53	1	sound	right			False	1	right	196.548819974	-1.37816159563	0.6	0.083	389.638547786	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	54	1	frame	right	200	0	False	1	right	180.095474703	0.734054457584	0.6	0.083	513.531239703	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	55	0					False	0					0.083	1081.34242264		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	56	1	sound	left			False	1	left	-188.253241083	10.2882458766	0.6	0.083	417.522473494	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	57	1	frame	left	-200	0	False	1	left	-208.057005192	16.6792722117	0.6	0.083	601.30468756	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	58	1	frame	right	200	0	False	0					0.083	1088.16106757		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	59	1	sound	right			False	0					0.083	1087.05468243		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	60	1	sound	left			False	1	left	-197.761366176	10.6752891024	0.6	0.083	433.208565461	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	61	1	frame	right	200	0	False	1	right	208.563088799	-20.4392900079	0.6	0.083	470.052992925	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	62	1	frame	right	200	0	False	1	right	198.363942507	14.3323546858	0.6	0.083	478.059526067	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	63	1	frame	right	200	0	False	1	right	200.995885417	21.8542453427	0.6	0.083	387.045537354	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	64	1	sound	left			False	1	left	-209.069430753	20.0413365747	0.6	0.083	370.764217805	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	65	1	sound	left			False	1	left	-210.346950494	21.8288965133	0.6	0.083	354.664514773	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	66	0					False	1	right	183.832073688	22.5053201736	0.6	0.083	350.463908399	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	67	1	frame	left	-200	0	False	1	left	-180.632060247	21.2721111474	0.6	0.083	420.521072811	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	68	0					False	1	left	-184.854380772	-5.71547971257	0.6	0.083	368.325870251	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	69	0					False	1	right	215.874502399	18.993517669	0.6	0.083	373.853625264	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	70	1	frame	right	200	0	False	0					0.083	163.805028424	 	go	0	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	71	1	sound	right			False	0					0.083	1083.27570907		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	72	1	frame	left	-200	0	False	1	left	-213.907058785	-21.617028852	0.6	0.083	503.450876102	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	73	0					False	1	right	210.835380039	-12.5488505048	0.6	0.083	384.716929868	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	74	1	sound	right			False	1	right	218.812968495	11.8972229612	0.6	0.083	375.200026901	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	75	0					False	1	right	206.367923899	13.5840533593	0.6	0.083	355.437508319	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	76	0					False	1	left	-221.794865297	-17.5984124086	0.6	0.083	309.588619275	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	77	1	frame	right	200	0	False	1	right	183.46171201	-22.9353141918	0.6	0.083	363.963862881	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	78	1	sound	left			False	1	left	-188.737454792	-10.1025227626	0.6	0.083	370.279692579	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	79	1	sound	right			False	1	right	213.872297024	1.9666003521	0.6	0.083	336.744474014	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	80	1	sound	right			False	1	right	188.651271456	6.47413666108	0.6	0.083	337.085887557	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	81	1	frame	right	200	0	False	1	right	178.177285821	6.10434176462	0.6	0.083	367.629566463	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	82	0					False	0					0.083	1081.57890942		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	83	1	sound	right			False	0					0.083	1078.67753599		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	84	1	frame	left	-200	0	False	1	left	-184.285428076	2.60884651859	0.6	0.083	322.744271951	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	85	1	sound	right			False	1	right	220.682524185	16.8154114285	0.6	0.083	336.781054037	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	86	1	sound	right			False	1	right	211.040722536	-1.20001793711	0.6	0.083	395.314227091	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	87	1	sound	right			False	1	right	207.695411295	21.9370643496	0.6	0.083	300.622020848	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	88	1	frame	left	-200	0	False	1	left	-181.440014701	12.6035274921	0.6	0.083	405.166126089	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	89	1	sound	left			False	1	left	-221.951105441	7.02282759307	0.6	0.083	333.545647329	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	90	1	frame	left	-200	0	False	1	left	-218.469546179	-0.64441098208	0.6	0.083	359.501420753	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	91	1	sound	left			False	0					0.083	1086.81177814		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	92	0					False	1	right	222.729847476	13.6484627454	0.6	0.083	415.512497537	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	93	1	frame	right	200	0	False	0					0.083	1079.84392531		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	94	1	sound	left			False	1	left	-181.961074966	-5.43662830213	0.6	0.083	397.212217096	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	95	1	frame	left	-200	0	False	1	left	-188.867489594	-13.4876462005	0.6	0.083	442.779696779	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	96	1	frame	left	-200	0	False	1	left	-221.131326003	3.98996414009	0.6	0.083	461.325127399	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	97	1	sound	left			False	1	left	-217.989403532	-5.0033324868	0.6	0.083	395.531461341	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	98	0					False	1	right	176.266941197	4.67788885585	0.6	0.083	448.76341871	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	99	1	frame	left	-200	0	False	0					0.083	1087.23694086		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	100	1	sound	right			False	1	right	183.505102417	5.51860814927	0.6	0.083	404.26413971	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	101	1	sound	right			False	0					0.083	1087.8629724		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	102	1	frame	left	-200	0	False	1	left	-222.960405553	-21.9383304636	0.6	0.083	440.199521603	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	103	1	frame	left	-200	0	False	1	left	-204.359912031	-13.4309581299	0.6	0.083	661.361386767	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	104	0					False	1	right	185.241490314	-23.1309341806	0.6	0.083	370.031333761	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	105	0					False	1	left	-209.348039595	9.51365857519	0.6	0.083	381.643887144	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	106	0					False	1	right	178.607059528	6.18614177488	0.6	0.083	361.829707166	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	107	0					False	1	left	-203.444807877	13.5489739687	0.6	0.083	307.835024083	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	108	0					False	0					0.083	1088.31829741		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	109	1	frame	right	200	0	False	1	right	179.501516078	-10.7222189754	0.6	0.083	317.000887357	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	110	1	sound	right			False	1	right	218.108860695	-17.1808348577	0.6	0.083	509.540808387	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	111	0					False	1	left	-208.870805171	-11.0394401406	0.6	0.083	596.034276066	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	112	0					False	0					0.083	1088.33594574		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	113	1	frame	left	-200	0	False	0					0.083	1086.66257025		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	114	0					False	1	right	180.340016932	14.4700580339	0.6	0.083	458.861430641	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	115	0					False	1	left	-188.346135005	-19.8721510076	0.6	0.083	386.569997063	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	116	1	sound	right			False	1	right	215.81410648	11.2481905563	0.6	0.083	370.039355475	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	117	0					False	1	right	200.680902424	5.78481593921	0.6	0.083	425.702280132	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	118	1	sound	left			False	0					0.083	1088.57275336		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	119	0					False	1	left	-211.855594255	-10.9480593161	0.6	0.083	482.570099644	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	120	0					False	1	right	222.575859991	-19.8244881081	0.6	0.083	361.306676874	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	121	0					False	1	left	-181.279904723	19.118175955	0.6	0.083	386.661447119	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	122	1	sound	left			False	0					0.083	1086.20114857		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	123	1	sound	right			False	1	right	176.596297683	-11.9940665527	0.6	0.083	351.161175175	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	124	1	frame	right	200	0	False	1	right	215.815924251	-0.219086382508	0.6	0.083	436.858867062	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	125	1	frame	right	200	0	False	0					0.083	1086.2155878		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	126	1	sound	right			False	0					0.083	1081.23139921		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	127	1	sound	left			False	1	left	-220.062881315	-22.885118121	0.6	0.083	346.164472168	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	128	0					False	1	left	-200.227474576	14.6416891834	0.6	0.083	422.06192622	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	129	1	frame	left	-200	0	False	1	left	-210.946961838	7.74650832443	0.6	0.083	411.700794706	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	130	0					False	1	right	214.231912129	-21.959993037	0.6	0.083	426.465647761	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	131	0					False	1	right	209.549098847	20.9155985906	0.6	0.083	416.842855047	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	132	1	sound	right			False	1	right	205.880494528	-2.37139315913	0.6	0.083	377.253321465	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	133	1	sound	left			False	1	left	-203.380631335	-10.7188330558	0.6	0.083	297.906435328	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	134	0					False	1	left	-223.609206105	-14.5388643356	0.6	0.083	422.09176789	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	135	1	sound	left			False	1	left	-185.904815857	-19.0416835184	0.6	0.083	325.281449594	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	136	1	sound	left			False	1	left	-215.20333182	-18.9937759304	0.6	0.083	354.985713027	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	137	1	sound	left			False	1	left	-201.665265336	0.356777596947	0.6	0.083	437.348525738	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	138	0					False	1	left	-192.339634069	3.93503697043	0.6	0.083	409.686968196	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	139	0					False	1	right	199.652655109	-21.8348187164	0.6	0.083	370.202361373	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	140	0					False	1	right	212.290965898	2.42529356842	0.6	0.083	376.676063053	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	141	1	sound	right			False	1	right	183.047037817	1.6745656416	0.6	0.083	203.383652261	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	142	1	frame	right	200	0	False	1	right	209.547500858	-15.7297262331	0.6	0.083	363.735398045	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	143	1	sound	left			False	1	left	-218.568818532	15.5461298166	0.6	0.083	303.447025595	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	144	1	frame	right	200	0	False	1	right	194.852740444	-13.7409872223	0.6	0.083	1079.69022496		nogo	0	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	145	1	sound	right			False	1	right	209.684995054	-2.18063531095	0.6	0.083	448.742561508	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	146	0					False	1	right	204.222768376	22.0549040807	0.6	0.083	431.411972735	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	147	1	sound	left			False	1	left	-206.236881534	-8.04747775586	0.6	0.083	358.760835603	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	148	1	frame	right	200	0	False	1	right	195.217517993	-20.3424472192	0.6	0.083	449.162590085	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	149	1	sound	right			False	1	right	185.879523516	21.4636402882	0.6	0.083	476.905971766	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	150	1	frame	right	200	0	False	1	right	194.585381056	22.1369567276	0.6	0.083	364.217997761	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	151	1	frame	left	-200	0	False	1	left	-181.983357737	18.2006886833	0.6	0.083	386.8652042	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	152	0					False	1	left	-210.586461954	-9.96906736289	0.6	0.083	471.987883793	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	153	1	sound	left			False	1	left	-207.672765648	10.3441304517	0.6	0.083	323.623155244	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	154	0					False	0					0.083	1094.7021537		nogo	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	155	1	sound	left			False	1	left	-178.914687572	15.027252605	0.6	0.083	362.591790967	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	156	1	sound	left			False	1	left	-209.649502497	22.3419563124	0.6	0.083	327.13515847	 	go	1	0.1
SPC607	2015_May_07_0951	LL-Elaine	PME	cueing_effect	157	0					False	1	left	-183.479797539	-5.30105764728	0.6	0.083	320.853983285	 	go	1	0.1
