subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	6	1	sound	right			False	1	right	186.967848006	-5.38599058121	0.6	0.083	359.714396298	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	7	0					False	0					0.083	1088.06555532		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	8	1	sound	right			False	1	right	194.372478217	5.25408223143	0.6	0.083	353.158858838	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	9	1	sound	right			False	1	right	221.650811886	-6.56577162039	0.6	0.083	377.112094313	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	10	0					False	1	left	-217.609510203	3.24801847406	0.6	0.083	364.290730562	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	11	0					False	1	right	181.316097787	-11.4577670053	0.6	0.083	311.534349807	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	12	1	sound	left			False	1	left	-205.84908273	11.0296762373	0.6	0.083	368.857163237	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	13	0					False	1	right	181.528393291	19.4466288327	0.6	0.083	303.730121348	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	14	0					False	1	left	-199.491737268	-14.4826993527	0.6	0.083	335.606036941	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	15	1	frame	right	200	0	False	1	right	188.922331062	1.44423235165	0.6	0.083	435.781880748	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	16	1	frame	left	-200	0	False	1	left	-203.326166195	0.955368229495	0.6	0.083	390.995854279	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	17	1	sound	left			False	1	left	-207.632051286	6.56644598764	0.6	0.083	390.22390265	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	18	0					False	1	left	-192.436757311	-4.16279911627	0.6	0.083	335.597235709	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	19	0					False	1	left	-219.934889015	20.4385042367	0.6	0.083	319.512038492	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	20	1	sound	left			False	1	left	-196.3851308	17.7850298853	0.6	0.083	295.036956668	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	21	0					False	0					0.083	1085.37307638		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	22	1	frame	left	-200	0	False	1	left	-179.954791816	-19.3832771644	0.6	0.083	323.402601061	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	23	0					False	1	right	211.103497305	18.7868745425	0.6	0.083	398.695933633	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	24	1	frame	left	-200	0	False	0					0.083	1081.9812566		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	25	1	frame	right	200	0	False	1	right	182.629453351	8.34810450467	0.6	0.083	344.170115422	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	26	1	sound	right			False	0					0.083	1085.84284829		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	27	1	sound	left			False	1	left	-197.48447095	18.555978742	0.6	0.083	318.057982484	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	28	1	sound	right			False	0					0.083	1081.67540981		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	29	1	sound	right			False	1	right	188.680086697	17.9298596979	0.6	0.083	323.762356304	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	30	0					False	1	left	-218.17913569	11.472599354	0.6	0.083	378.999616718	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	31	0					False	1	right	208.503093504	16.5748893206	0.6	0.083	341.660264181	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	32	0					False	1	right	219.72809787	-14.6318799943	0.6	0.083	1085.29826486		nogo	0	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	33	1	frame	left	-200	0	False	1	left	-180.207851149	-1.63381530604	0.6	0.083	288.199042436	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	34	1	frame	left	-200	0	False	1	left	-200.517851494	0.0574039767147	0.6	0.083	375.432503643	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	35	0					False	1	right	207.359247333	-5.37827806399	0.6	0.083	351.268769242	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	36	1	frame	right	200	0	False	1	right	187.507088707	-0.567494361784	0.6	0.083	351.800517412	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	37	1	frame	left	-200	0	False	1	left	-211.308296701	-1.06521974497	0.6	0.083	331.599589903	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	38	0					False	0					0.083	1082.65969413		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	39	1	frame	right	200	0	False	1	right	210.182523134	-19.1752549184	0.6	0.083	277.416290948	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	40	1	frame	left	-200	0	False	1	left	-185.352447154	-5.17273100441	0.6	0.083	387.005176162	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	41	0					False	1	right	219.844739611	-16.3257779192	0.6	0.083	403.908532113	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	42	1	frame	left	-200	0	False	0					0.083	1085.94039665		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	43	1	frame	right	200	0	False	1	right	200.031940665	4.50611648989	0.6	0.083	316.16752618	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	44	1	sound	left			False	1	left	-179.000017432	5.52200391642	0.6	0.083	361.678930465	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	45	0					False	1	right	182.812568701	-23.3336557038	0.6	0.083	320.075691678	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	46	1	sound	right			False	1	right	177.079515513	-11.567254119	0.6	0.083	429.438308813	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	47	1	frame	left	-200	0	False	1	left	-215.105635964	2.2434494417	0.6	0.083	1081.48068003		nogo	0	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	48	1	sound	right			False	0					0.083	1080.87668777		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	49	1	sound	right			False	0					0.083	1085.70019295		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	50	1	sound	right			False	1	right	221.348278512	8.86725009473	0.6	0.083	361.914733425	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	51	0					False	1	right	209.996659887	-20.6211703583	0.6	0.083	341.868562857	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	52	1	sound	right			False	1	right	181.19670126	9.30075157963	0.6	0.083	627.112552756	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	53	1	frame	right	200	0	False	1	right	186.248777708	2.93075851117	0.6	0.083	306.196699152	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	54	0					False	1	right	207.033230834	8.5779656553	0.6	0.083	271.691014059	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	55	0					False	1	right	179.736139217	0.197582115793	0.6	0.083	335.993662942	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	56	0					False	1	left	-177.411446916	-23.374107608	0.6	0.083	314.465932315	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	57	1	sound	right			False	1	right	206.263094186	-20.7105246432	0.6	0.083	197.234176332	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	58	1	sound	right			False	1	right	189.253599245	21.6045630463	0.6	0.083	287.698832573	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	59	1	sound	left			False	1	left	-195.058280379	-16.9725594889	0.6	0.083	276.305120904	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	60	1	frame	right	200	0	False	0					0.083	1079.59609153		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	61	1	frame	right	200	0	False	1	right	216.183261652	6.07295213956	0.6	0.083	425.682700239	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	62	1	frame	left	-200	0	False	1	left	-216.285832747	0.592400480934	0.6	0.083	303.535758285	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	63	1	sound	right			False	1	right	205.005517743	-12.3179528319	0.6	0.083	282.488067867	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	64	0					False	1	right	189.53745757	-20.746675355	0.6	0.083	348.998754984	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	65	1	frame	right	200	0	False	1	right	199.387660461	-13.9434978612	0.6	0.083	336.428229697	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	66	0					False	1	left	-207.341683066	-8.11386456112	0.6	0.083	329.169684555	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	67	1	sound	right			False	1	right	197.139227533	-21.8529275532	0.6	0.083	289.350552252	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	68	1	sound	left			False	0					0.083	1078.72915873		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	69	1	sound	right			False	1	right	207.401677243	17.2403805666	0.6	0.083	306.179096457	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	70	1	frame	left	-200	0	False	1	left	-205.350914964	-5.8725493079	0.6	0.083	514.417524915	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	71	1	sound	left			False	0					0.083	1085.56707273		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	72	0					False	1	right	194.277945385	-8.75909827834	0.6	0.083	309.54414513	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	73	0					False	1	left	-215.782940441	-3.46661606123	0.6	0.083	336.939807981	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	74	1	frame	right	200	0	False	1	right	192.924848256	16.4583379261	0.6	0.083	492.39031761	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	75	1	sound	right			False	1	right	215.657393166	3.94993093433	0.6	0.083	318.490715697	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	76	0					False	0					0.083	1085.19961638		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	77	1	frame	right	200	0	False	0					0.083	1079.37789126		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	78	0					False	1	left	-190.619911308	-2.54273987661	0.6	0.083	369.499295019	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	79	1	sound	right			False	1	right	190.640536553	-17.1135489848	0.6	0.083	311.29011279	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	80	0					False	0					0.083	1085.34703893		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	81	1	frame	right	200	0	False	1	right	211.024392871	-2.27931284619	0.6	0.083	476.27834999	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	82	1	frame	right	200	0	False	1	right	211.250953293	7.52262417535	0.6	0.083	520.772831747	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	83	1	sound	right			False	1	right	220.720461318	-20.9739732667	0.6	0.083	386.243859539	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	84	0					False	1	left	-184.518711998	20.9111302411	0.6	0.083	377.474416513	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	85	1	frame	right	200	0	False	1	right	198.292856512	3.82741087771	0.6	0.083	687.77217716	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	86	1	sound	left			False	1	left	-193.913970679	8.0645869351	0.6	0.083	307.188317645	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	87	1	sound	right			False	1	right	209.888571473	-11.9441428579	0.6	0.083	315.767065156	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	88	0					False	1	right	188.768210283	19.9387983422	0.6	0.083	339.140878292	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	89	1	sound	right			False	1	right	190.218679543	7.69993056706	0.6	0.083	283.865845297	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	90	0					False	1	right	182.776973911	0.961603491247	0.6	0.083	365.798695013	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	91	0					False	0					0.083	1072.28437136		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	92	0					False	1	left	-209.363015837	-6.72581667515	0.6	0.083	327.055894071	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	93	1	frame	right	200	0	False	1	right	182.848600727	-5.81822497728	0.6	0.083	336.42969653	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	94	1	frame	right	200	0	False	1	right	205.262748936	7.22196551197	0.6	0.083	322.331403615	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	95	1	sound	right			False	1	right	195.857759724	-1.32144951678	0.6	0.083	355.569694657	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	96	1	frame	left	-200	0	False	0					0.083	1086.01484122		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	97	1	frame	left	-200	0	False	1	left	-184.477719144	5.8083334572	0.6	0.083	359.206852037	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	98	1	frame	right	200	0	False	0					0.083	1079.31774878		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	99	1	sound	left			False	1	left	-185.006902207	-19.6058334042	0.6	0.083	444.571493426	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	100	0					False	1	right	185.208852852	-21.381091738	0.6	0.083	356.178821297	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	101	0					False	1	left	-215.808720467	5.72428810847	0.6	0.083	376.655157655	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	102	1	frame	right	200	0	False	1	right	213.603757474	-14.3176258403	0.6	0.083	336.159055121	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	103	1	frame	right	200	0	False	0					0.083	1085.62391484		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	104	0					False	1	left	-217.735329921	6.89246703819	0.6	0.083	386.301068356	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	105	0					False	1	left	-181.68953791	-20.9802104941	0.6	0.083	535.524257692	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	106	1	sound	left			False	1	left	-188.166972617	20.2455858165	0.6	0.083	336.997750215	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	107	1	frame	left	-200	0	False	1	left	-200.775116112	-5.10402012539	0.6	0.083	386.35424315	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	108	1	sound	left			False	1	left	-216.81697759	-2.82465916141	0.6	0.083	319.524507038	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	109	0					False	1	left	-204.363471319	-20.8605298839	0.6	0.083	362.884715199	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	110	1	frame	left	-200	0	False	1	left	-178.963951037	-10.2482088794	0.6	0.083	394.666016335	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	111	1	sound	right			False	1	right	192.193574228	4.45240520573	0.6	0.083	369.659919525	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	112	1	sound	left			False	0					0.083	1085.3055995		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	113	1	sound	left			False	1	left	-202.51278916	-1.34855284086	0.6	0.083	319.987678202	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	114	0					False	1	right	212.929248409	-4.28812388799	0.6	0.083	320.080092177	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	115	1	sound	left			False	1	left	-199.019312488	-1.00567599995	0.6	0.083	317.767171422	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	116	1	frame	left	-200	0	False	1	left	-185.940739448	-19.0379305139	0.6	0.083	302.295868285	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	117	1	sound	left			False	1	left	-211.287099313	-22.2169005589	0.6	0.083	314.07903973	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	118	1	frame	left	-200	0	False	0					0.083	1082.11401035		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	119	1	frame	right	200	0	False	1	right	181.390715957	12.7575855735	0.6	0.083	383.366185473	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	120	0					False	1	right	190.048142659	-18.4555473214	0.6	0.083	427.189564565	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	121	0					False	1	right	194.127014307	2.72457679679	0.6	0.083	335.58330033	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	122	0					False	1	right	219.293386339	2.77279891603	0.6	0.083	310.639179545	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	123	0					False	0					0.083	1085.65068548		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	124	0					False	1	right	186.63127863	3.4043739529	0.6	0.083	274.344987236	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	125	0					False	1	left	-181.212993417	11.5575768563	0.6	0.083	371.239394881	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	126	1	frame	left	-200	0	False	1	left	-188.138992941	-14.4745211178	0.6	0.083	287.827185355	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	127	0					False	1	left	-208.834697265	-11.1423906889	0.6	0.083	398.224327946	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	128	1	sound	right			False	1	right	179.579541916	-0.671824976665	0.6	0.083	248.721329262	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	129	1	sound	right			False	1	right	222.629375489	18.7766408507	0.6	0.083	369.230487151	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	130	1	sound	left			False	0					0.083	1081.80046245		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	131	1	sound	left			False	1	left	-178.243794961	-21.9485240028	0.6	0.083	279.898271197	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	132	0					False	0					0.083	1085.92022676		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	133	1	sound	left			False	1	left	-219.698989035	17.9645886288	0.6	0.083	306.894939393	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	134	1	frame	right	200	0	False	1	right	195.041310089	17.0245932176	0.6	0.083	402.332357131	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	135	0					False	1	left	-184.147982735	2.0382805157	0.6	0.083	543.554387754	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	136	1	sound	left			False	1	left	-191.927985141	6.80251309787	0.6	0.083	329.488366842	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	137	0					False	1	right	202.3409391	-12.6753659067	0.6	0.083	502.561375499	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	138	0					False	1	left	-206.615509326	18.5954376047	0.6	0.083	302.759405924	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	139	0					False	1	right	219.316138192	13.834086394	0.6	0.083	446.176639292	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	140	1	sound	right			False	1	right	212.030485341	-23.2703222718	0.6	0.083	318.560392829	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	141	1	sound	right			False	1	right	217.010503919	-9.19707030153	0.6	0.083	276.695680339	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	142	1	frame	left	-200	0	False	1	left	-196.00251926	10.7744571786	0.6	0.083	316.558819497	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	143	1	frame	right	200	0	False	1	right	187.593026342	-4.44956393523	0.6	0.083	414.275786607	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	144	1	sound	left			False	1	left	-216.512841956	10.7002399578	0.6	0.083	335.481351241	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	145	0					False	1	left	-222.835556451	-17.2424931166	0.6	0.083	381.285767071	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	146	0					False	1	right	210.136925305	8.99671518312	0.6	0.083	301.690775668	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	147	1	sound	right			False	1	right	187.920116307	-18.0137139543	0.6	0.083	318.413336994	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	148	1	frame	left	-200	0	False	1	left	-189.839765495	5.25182957853	0.6	0.083	302.916363347	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	149	1	sound	right			False	1	right	179.544791467	-21.1313541733	0.6	0.083	335.779129993	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	150	1	sound	left			False	0					0.083	1079.48570792		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	151	0					False	1	left	-206.126961206	-7.90381670232	0.6	0.083	491.724349093	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	152	1	frame	right	200	0	False	1	right	210.952602727	-22.3718792544	0.6	0.083	310.40777755	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	153	0					False	1	left	-208.022211337	7.72322156671	0.6	0.083	308.724152856	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	154	0					False	0					0.083	1085.45815595		nogo	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	155	1	frame	right	200	0	False	1	right	191.607330085	-10.3112061911	0.6	0.083	302.515168674	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	156	0					False	1	left	-214.499630273	-22.3012857622	0.6	0.083	453.192413785	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	157	1	sound	right			False	1	right	214.647592297	22.6817117543	0.6	0.083	408.179386053	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	158	1	frame	left	-200	0	False	1	left	-194.944742844	-6.42833675336	0.6	0.083	348.26090862	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	159	1	sound	left			False	1	left	-206.101648613	-20.3115926641	0.6	0.083	353.30151394	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	160	1	sound	left			False	1	left	-207.269670579	-1.36154116679	0.6	0.083	292.968639638	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	161	0					False	1	left	-221.917001399	-22.8976912241	0.6	0.083	367.721055867	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	162	1	frame	left	-200	0	False	1	left	-187.829453655	-6.10603992686	0.6	0.083	298.198107397	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	163	0					False	1	left	-207.023174264	-21.9698763589	0.6	0.083	304.474568693	 	go	1	0.1
SPC610	2015_May_07_1006	LL-George	PME	cueing_effect	164	1	frame	right	200	0	False	1	right	182.600935749	-12.1423181137	0.6	0.083	323.517752346	 	go	1	0.1
