subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	interval	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC505	2015_Apr_24_1308	LL-Elaine	wr	practice	0	0					0.1	1	left	-192.224191042	6.4135172671	1.0	429.304771009	 	go	1
SPC505	2015_Apr_24_1308	LL-Elaine	wr	practice	1	0					0.1	1	left	-188.024923527	-20.9608830446	1.0	743.062871159	 	go	1
SPC505	2015_Apr_24_1308	LL-Elaine	wr	practice	2	0					0.1	1	left	-206.006764357	-16.0457132733	1.0	1323.52015353		nogo	0
SPC505	2015_Apr_24_1308	LL-Elaine	wr	practice	3	0					0.1	1	left	-194.152522984	6.52926613119	1.0	429.447882227	 	go	1
SPC505	2015_Apr_24_1308	LL-Elaine	wr	practice	4	0					0.1	1	right	221.179192863	-0.757091828846	1.0	963.548326632	 	go	1
SPC505	2015_Apr_24_1308	LL-Elaine	wr	practice	5	0					0.1	1	right	197.201211579	3.26669564022	1.0	538.205108023	 	go	1
SPC505	2015_Apr_24_1308	LL-Elaine	wr	practice	6	0					0.1	1	right	219.324254408	-20.4053100396	1.0	1329.89534584		nogo	0
SPC505	2015_Apr_24_1308	LL-Elaine	wr	practice	7	0					0.1	1	left	-205.486616005	11.3651124175	1.0	391.578893294	 	go	1
SPC505	2015_Apr_24_1308	LL-Elaine	wr	practice	8	0					0.1	1	left	-180.771851622	0.488087619192	1.0	352.215257473	 	go	1
SPC505	2015_Apr_24_1308	LL-Elaine	wr	practice	9	0					0.1	1	right	191.37155855	14.6169191059	1.0	785.000264761	 	go	1
SPC505	2015_Apr_24_1308	LL-Elaine	wr	cueing_effect	0	1	sound	left			0.1	1	left	-216.370332039	8.61860353839	1.0	636.890954687	 	go	1
SPC505	2015_Apr_24_1308	LL-Elaine	wr	cueing_effect	1	1	sound	right			0.1	1	right	206.236266944	-1.03604032839	1.0	511.876795907	 	go	1
