subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC103,SPC,PME,word_arrow,0,0,nomask,visual_arrow,valid,left,left,441.809638431,left,1
SPC103,SPC,PME,word_arrow,0,1,nomask,visual_arrow,valid,right,right,601.899710642,right,1
SPC103,SPC,PME,word_arrow,0,2,nomask,visual_arrow,valid,left,left,2116.68480488,timeout,0
SPC103,SPC,PME,word_arrow,0,3,nomask,visual_word,valid,right,right,356.460296527,right,1
SPC103,SPC,PME,word_arrow,0,4,nomask,visual_word,valid,right,right,336.88191386,right,1
SPC103,SPC,PME,word_arrow,0,5,nomask,visual_word,valid,left,left,251.997977055,left,1
SPC103,SPC,PME,word_arrow,0,6,nomask,visual_arrow,neutral,neutral,right,315.176879545,right,1
SPC103,SPC,PME,word_arrow,0,7,nomask,visual_arrow,invalid,right,left,312.21224265,left,1
SPC103,SPC,PME,word_arrow,0,8,nomask,visual_word,valid,left,left,347.976416062,left,1
SPC103,SPC,PME,word_arrow,0,9,nomask,visual_word,neutral,neutral,right,352.131452935,right,1
SPC103,SPC,PME,word_arrow,0,10,nomask,visual_word,invalid,left,right,340.010114718,right,1
SPC103,SPC,PME,word_arrow,0,11,nomask,visual_word,invalid,right,left,360.339739322,left,1
SPC103,SPC,PME,word_arrow,0,12,nomask,visual_arrow,valid,right,right,355.727299499,left,0
SPC103,SPC,PME,word_arrow,0,13,nomask,visual_arrow,invalid,left,right,342.226390454,right,1
SPC103,SPC,PME,word_arrow,0,14,nomask,visual_arrow,neutral,neutral,left,369.337677968,left,1
SPC103,SPC,PME,word_arrow,0,15,nomask,visual_word,neutral,neutral,left,364.078344259,left,1
SPC103,SPC,PME,word_arrow,1,16,nomask,visual_arrow,valid,left,left,275.775248387,left,1
SPC103,SPC,PME,word_arrow,1,17,nomask,visual_word,valid,left,left,297.116344873,left,1
SPC103,SPC,PME,word_arrow,1,18,nomask,visual_word,neutral,neutral,left,1023.84256888,left,1
SPC103,SPC,PME,word_arrow,1,19,nomask,visual_arrow,valid,left,left,375.353374988,left,1
SPC103,SPC,PME,word_arrow,1,20,nomask,visual_word,valid,left,left,202.12697173,left,1
SPC103,SPC,PME,word_arrow,1,21,nomask,visual_word,neutral,neutral,right,293.243943972,right,1
SPC103,SPC,PME,word_arrow,1,22,nomask,visual_arrow,invalid,right,left,162.01602991,left,1
SPC103,SPC,PME,word_arrow,1,23,nomask,visual_word,invalid,left,right,373.498796476,right,1
SPC103,SPC,PME,word_arrow,1,24,nomask,visual_word,valid,left,left,1206.51439107,left,1
SPC103,SPC,PME,word_arrow,1,25,nomask,visual_word,invalid,right,left,530.375845028,left,1
SPC103,SPC,PME,word_arrow,1,26,nomask,visual_word,valid,right,right,440.791764826,right,1
SPC103,SPC,PME,word_arrow,1,27,nomask,visual_word,valid,right,right,431.759256888,right,1
SPC103,SPC,PME,word_arrow,1,28,nomask,visual_arrow,neutral,neutral,left,617.357945815,left,1
SPC103,SPC,PME,word_arrow,1,29,nomask,visual_word,neutral,neutral,right,345.489667623,right,1
SPC103,SPC,PME,word_arrow,1,30,nomask,visual_arrow,invalid,right,left,366.913346308,left,1
SPC103,SPC,PME,word_arrow,1,31,nomask,visual_word,neutral,neutral,right,305.052878213,right,1
SPC103,SPC,PME,word_arrow,1,32,nomask,visual_word,valid,right,right,382.156483662,right,1
SPC103,SPC,PME,word_arrow,1,33,nomask,visual_word,invalid,right,left,431.258002151,left,1
SPC103,SPC,PME,word_arrow,1,34,nomask,visual_arrow,valid,right,right,290.125025607,right,1
SPC103,SPC,PME,word_arrow,1,35,nomask,visual_arrow,invalid,right,left,271.804901158,left,1
SPC103,SPC,PME,word_arrow,1,36,nomask,visual_word,valid,left,left,407.094707058,left,1
SPC103,SPC,PME,word_arrow,1,37,nomask,visual_word,neutral,neutral,left,489.350417391,left,1
SPC103,SPC,PME,word_arrow,1,38,nomask,visual_word,valid,right,right,398.787834169,right,1
SPC103,SPC,PME,word_arrow,1,39,nomask,visual_arrow,valid,left,left,398.886740755,left,1
SPC103,SPC,PME,word_arrow,1,40,nomask,visual_word,valid,right,right,336.969297348,right,1
SPC103,SPC,PME,word_arrow,1,41,nomask,visual_arrow,valid,right,right,445.505351838,right,1
SPC103,SPC,PME,word_arrow,1,42,nomask,visual_arrow,valid,right,right,405.923512239,right,1
SPC103,SPC,PME,word_arrow,1,43,nomask,visual_arrow,valid,left,left,367.350903922,left,1
SPC103,SPC,PME,word_arrow,1,44,nomask,visual_arrow,neutral,neutral,left,489.803019052,left,1
SPC103,SPC,PME,word_arrow,1,45,nomask,visual_arrow,neutral,neutral,left,401.888187545,left,1
SPC103,SPC,PME,word_arrow,1,46,nomask,visual_word,neutral,neutral,left,397.689618971,left,1
SPC103,SPC,PME,word_arrow,1,47,nomask,visual_word,invalid,left,right,328.125,right,1
SPC103,SPC,PME,word_arrow,1,48,nomask,visual_word,valid,left,left,453.57504097,left,1
SPC103,SPC,PME,word_arrow,1,49,nomask,visual_arrow,valid,right,right,325.024966711,right,1
SPC103,SPC,PME,word_arrow,1,50,nomask,visual_arrow,invalid,right,left,402.122810612,left,1
SPC103,SPC,PME,word_arrow,1,51,nomask,visual_word,valid,right,right,292.571443204,right,1
SPC103,SPC,PME,word_arrow,1,52,nomask,visual_word,neutral,neutral,left,306.819112977,left,1
SPC103,SPC,PME,word_arrow,1,53,nomask,visual_word,valid,right,right,261.860468094,right,1
SPC103,SPC,PME,word_arrow,1,54,nomask,visual_word,valid,left,left,358.336640889,left,1
SPC103,SPC,PME,word_arrow,1,55,nomask,visual_word,valid,left,left,298.412373248,left,1
SPC103,SPC,PME,word_arrow,1,56,nomask,visual_word,invalid,right,left,414.762688211,left,1
SPC103,SPC,PME,word_arrow,1,57,nomask,visual_arrow,invalid,right,left,327.10424562,left,1
SPC103,SPC,PME,word_arrow,1,58,nomask,visual_arrow,valid,right,right,348.742061866,right,1
SPC103,SPC,PME,word_arrow,1,59,nomask,visual_word,valid,right,right,265.721025811,right,1
SPC103,SPC,PME,word_arrow,1,60,nomask,visual_word,invalid,left,right,307.069740345,right,1
SPC103,SPC,PME,word_arrow,1,61,nomask,visual_arrow,invalid,left,right,360.270280651,right,1
SPC103,SPC,PME,word_arrow,1,62,nomask,visual_arrow,invalid,right,left,306.050906484,left,1
SPC103,SPC,PME,word_arrow,1,63,nomask,visual_arrow,invalid,right,left,294.305669364,left,1
SPC103,SPC,PME,word_arrow,1,64,nomask,visual_word,valid,right,right,259.59649954,right,1
SPC103,SPC,PME,word_arrow,1,65,nomask,visual_arrow,valid,right,right,309.054593876,right,1
SPC103,SPC,PME,word_arrow,1,66,nomask,visual_arrow,valid,left,left,364.539588241,left,1
SPC103,SPC,PME,word_arrow,1,67,nomask,visual_word,invalid,left,right,263.937186315,right,1
SPC103,SPC,PME,word_arrow,1,68,nomask,visual_arrow,valid,left,left,302.030945919,left,1
SPC103,SPC,PME,word_arrow,1,69,nomask,visual_word,invalid,left,right,250.148199837,right,1
SPC103,SPC,PME,word_arrow,1,70,nomask,visual_arrow,neutral,neutral,right,362.577140735,right,1
SPC103,SPC,PME,word_arrow,1,71,nomask,visual_arrow,valid,right,right,236.629365974,right,1
SPC103,SPC,PME,word_arrow,1,72,nomask,visual_word,neutral,neutral,left,247.115384615,left,1
SPC103,SPC,PME,word_arrow,1,73,nomask,visual_arrow,invalid,left,right,249.230193076,right,1
SPC103,SPC,PME,word_arrow,1,74,nomask,visual_word,neutral,neutral,right,287.990051727,right,1
SPC103,SPC,PME,word_arrow,1,75,nomask,visual_arrow,neutral,neutral,left,327.069676328,left,1
SPC103,SPC,PME,word_arrow,1,76,nomask,visual_arrow,valid,left,left,260.543314042,left,1
SPC103,SPC,PME,word_arrow,1,77,nomask,visual_arrow,invalid,right,left,297.910158251,left,1
SPC103,SPC,PME,word_arrow,1,78,nomask,visual_arrow,valid,right,right,258.07705111,right,1
SPC103,SPC,PME,word_arrow,1,79,nomask,visual_word,valid,right,right,248.819522687,right,1
SPC103,SPC,PME,word_arrow,1,80,nomask,visual_word,valid,right,right,298.290420465,right,1
SPC103,SPC,PME,word_arrow,1,81,nomask,visual_word,invalid,right,left,313.36711308,left,1
SPC103,SPC,PME,word_arrow,1,82,nomask,visual_word,valid,left,left,336.794530369,left,1
SPC103,SPC,PME,word_arrow,1,83,nomask,visual_arrow,invalid,right,left,327.245723651,left,1
SPC103,SPC,PME,word_arrow,1,84,nomask,visual_word,valid,left,left,355.67864642,left,1
SPC103,SPC,PME,word_arrow,1,85,nomask,visual_word,invalid,right,left,301.781918979,left,1
SPC103,SPC,PME,word_arrow,1,86,nomask,visual_word,invalid,left,right,275.264711154,right,1
SPC103,SPC,PME,word_arrow,1,87,nomask,visual_arrow,valid,right,right,329.990461436,right,1
SPC103,SPC,PME,word_arrow,1,88,nomask,visual_word,valid,left,left,356.863925022,left,1
SPC103,SPC,PME,word_arrow,1,89,nomask,visual_arrow,valid,right,right,282.181130287,right,1
SPC103,SPC,PME,word_arrow,1,90,nomask,visual_word,neutral,neutral,right,311.49460975,right,1
SPC103,SPC,PME,word_arrow,1,91,nomask,visual_arrow,valid,left,left,212.445905459,left,1
SPC103,SPC,PME,word_arrow,1,92,nomask,visual_arrow,valid,left,left,284.893219297,left,1
SPC103,SPC,PME,word_arrow,1,93,nomask,visual_arrow,invalid,left,right,250.316885178,right,1
SPC103,SPC,PME,word_arrow,1,94,nomask,visual_word,valid,right,right,258.093055412,right,1
SPC103,SPC,PME,word_arrow,1,95,nomask,visual_arrow,invalid,left,right,232.525542866,left,0
SPC103,SPC,PME,word_arrow,1,96,nomask,visual_word,valid,left,left,473.940195125,left,1
SPC103,SPC,PME,word_arrow,1,97,nomask,visual_word,valid,right,right,231.391478028,right,1
SPC103,SPC,PME,word_arrow,1,98,nomask,visual_word,neutral,neutral,right,282.050215099,right,1
SPC103,SPC,PME,word_arrow,1,99,nomask,visual_word,neutral,neutral,left,305.267976033,left,1
