subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC106,SPC,PME,word_arrow,0,0,nomask,visual_arrow,invalid,left,right,2116.70315671,timeout,0
SPC106,SPC,PME,word_arrow,0,1,nomask,visual_word,invalid,right,left,947.779228845,right,0
SPC106,SPC,PME,word_arrow,0,2,nomask,visual_arrow,neutral,neutral,left,413.883820824,left,1
SPC106,SPC,PME,word_arrow,0,3,nomask,visual_word,valid,right,right,398.300972432,right,1
SPC106,SPC,PME,word_arrow,0,4,nomask,visual_arrow,valid,right,right,352.373133086,right,1
SPC106,SPC,PME,word_arrow,0,5,nomask,visual_arrow,valid,left,left,356.4760222,left,1
SPC106,SPC,PME,word_arrow,0,6,nomask,visual_arrow,invalid,right,left,897.13073038,right,0
SPC106,SPC,PME,word_arrow,0,7,nomask,visual_word,neutral,neutral,right,1456.96063557,right,1
SPC106,SPC,PME,word_arrow,0,8,nomask,visual_word,valid,left,left,567.443520456,left,1
SPC106,SPC,PME,word_arrow,0,9,nomask,visual_word,valid,right,right,484.19821135,right,1
SPC106,SPC,PME,word_arrow,0,10,nomask,visual_word,valid,left,left,666.612891866,left,1
SPC106,SPC,PME,word_arrow,0,11,nomask,visual_word,neutral,neutral,left,536.715704162,left,1
SPC106,SPC,PME,word_arrow,0,12,nomask,visual_word,invalid,left,right,412.817927492,right,1
SPC106,SPC,PME,word_arrow,0,13,nomask,visual_arrow,valid,left,left,292.893084181,left,1
SPC106,SPC,PME,word_arrow,0,14,nomask,visual_arrow,neutral,neutral,right,393.633768013,right,1
SPC106,SPC,PME,word_arrow,0,15,nomask,visual_arrow,valid,right,right,325.724519389,right,1
SPC106,SPC,PME,word_arrow,1,16,nomask,visual_word,valid,right,right,325.30840487,right,1
SPC106,SPC,PME,word_arrow,1,17,nomask,visual_arrow,invalid,left,right,468.065771696,right,1
SPC106,SPC,PME,word_arrow,1,18,nomask,visual_word,valid,right,right,442.482411156,right,1
SPC106,SPC,PME,word_arrow,1,19,nomask,visual_word,invalid,left,right,332.563201395,right,1
SPC106,SPC,PME,word_arrow,1,20,nomask,visual_word,invalid,right,left,623.665392719,right,0
SPC106,SPC,PME,word_arrow,1,21,nomask,visual_arrow,invalid,right,left,704.100968585,left,1
SPC106,SPC,PME,word_arrow,1,22,nomask,visual_arrow,neutral,neutral,right,509.520059917,right,1
SPC106,SPC,PME,word_arrow,1,23,nomask,visual_arrow,neutral,neutral,right,444.268502695,right,1
SPC106,SPC,PME,word_arrow,1,24,nomask,visual_arrow,invalid,right,left,581.008213463,left,1
SPC106,SPC,PME,word_arrow,1,25,nomask,visual_word,neutral,neutral,right,520.121377405,right,1
SPC106,SPC,PME,word_arrow,1,26,nomask,visual_word,invalid,left,right,503.197039827,right,1
SPC106,SPC,PME,word_arrow,1,27,nomask,visual_arrow,valid,left,left,484.295198039,left,1
SPC106,SPC,PME,word_arrow,1,28,nomask,visual_word,valid,right,right,473.05370438,right,1
SPC106,SPC,PME,word_arrow,1,29,nomask,visual_word,valid,left,left,527.468039203,left,1
SPC106,SPC,PME,word_arrow,1,30,nomask,visual_word,valid,right,right,445.217243789,right,1
SPC106,SPC,PME,word_arrow,1,31,nomask,visual_word,valid,right,right,452.310075736,right,1
SPC106,SPC,PME,word_arrow,1,32,nomask,visual_arrow,valid,left,left,574.069343878,left,1
SPC106,SPC,PME,word_arrow,1,33,nomask,visual_word,valid,right,right,441.501341164,right,1
SPC106,SPC,PME,word_arrow,1,34,nomask,visual_arrow,valid,right,right,608.247389675,right,1
SPC106,SPC,PME,word_arrow,1,35,nomask,visual_arrow,invalid,right,left,531.683279238,left,1
SPC106,SPC,PME,word_arrow,1,36,nomask,visual_word,invalid,right,left,392.429916719,left,1
SPC106,SPC,PME,word_arrow,1,37,nomask,visual_arrow,valid,left,left,473.172457059,left,1
SPC106,SPC,PME,word_arrow,1,38,nomask,visual_word,neutral,neutral,right,455.944355883,right,1
SPC106,SPC,PME,word_arrow,1,39,nomask,visual_arrow,invalid,right,left,431.686800206,left,1
SPC106,SPC,PME,word_arrow,1,40,nomask,visual_arrow,valid,left,left,440.115999918,left,1
SPC106,SPC,PME,word_arrow,1,41,nomask,visual_word,neutral,neutral,right,414.537440702,right,1
SPC106,SPC,PME,word_arrow,1,42,nomask,visual_arrow,valid,right,right,432.287605545,right,1
SPC106,SPC,PME,word_arrow,1,43,nomask,visual_word,invalid,left,right,472.038384964,right,1
SPC106,SPC,PME,word_arrow,1,44,nomask,visual_word,neutral,neutral,left,447.111525093,left,1
SPC106,SPC,PME,word_arrow,1,45,nomask,visual_arrow,valid,right,right,431.541800303,right,1
SPC106,SPC,PME,word_arrow,1,46,nomask,visual_arrow,invalid,right,left,374.959828943,left,1
SPC106,SPC,PME,word_arrow,1,47,nomask,visual_word,neutral,neutral,left,450.045772603,left,1
SPC106,SPC,PME,word_arrow,1,48,nomask,visual_arrow,neutral,neutral,right,481.469780483,right,1
SPC106,SPC,PME,word_arrow,1,49,nomask,visual_word,neutral,neutral,left,376.553227448,left,1
SPC106,SPC,PME,word_arrow,1,50,nomask,visual_arrow,valid,left,left,437.634356975,left,1
SPC106,SPC,PME,word_arrow,1,51,nomask,visual_word,neutral,neutral,right,390.72096641,right,1
SPC106,SPC,PME,word_arrow,1,52,nomask,visual_arrow,invalid,left,right,361.145467228,right,1
SPC106,SPC,PME,word_arrow,1,53,nomask,visual_arrow,valid,left,left,470.229887265,left,1
SPC106,SPC,PME,word_arrow,1,54,nomask,visual_arrow,invalid,left,right,327.656891175,right,1
SPC106,SPC,PME,word_arrow,1,55,nomask,visual_word,invalid,right,left,454.735703264,left,1
SPC106,SPC,PME,word_arrow,1,56,nomask,visual_word,valid,right,right,342.141517343,right,1
SPC106,SPC,PME,word_arrow,1,57,nomask,visual_word,neutral,neutral,left,412.234406911,left,1
SPC106,SPC,PME,word_arrow,1,58,nomask,visual_word,neutral,neutral,left,399.316291841,left,1
SPC106,SPC,PME,word_arrow,1,59,nomask,visual_word,valid,left,left,386.726267068,left,1
SPC106,SPC,PME,word_arrow,1,60,nomask,visual_arrow,invalid,left,right,419.809291518,right,1
SPC106,SPC,PME,word_arrow,1,61,nomask,visual_arrow,valid,right,right,429.570377768,right,1
SPC106,SPC,PME,word_arrow,1,62,nomask,visual_arrow,valid,right,right,428.991978595,right,1
SPC106,SPC,PME,word_arrow,1,63,nomask,visual_arrow,valid,right,right,300.748365953,right,1
SPC106,SPC,PME,word_arrow,1,64,nomask,visual_arrow,invalid,right,left,458.833150886,left,1
SPC106,SPC,PME,word_arrow,1,65,nomask,visual_arrow,invalid,left,right,434.583277318,right,1
SPC106,SPC,PME,word_arrow,1,66,nomask,visual_arrow,valid,left,left,434.663939515,left,1
SPC106,SPC,PME,word_arrow,1,67,nomask,visual_word,valid,left,left,362.753909874,left,1
SPC106,SPC,PME,word_arrow,1,68,nomask,visual_arrow,neutral,neutral,right,463.172585092,right,1
SPC106,SPC,PME,word_arrow,1,69,nomask,visual_arrow,valid,right,right,364.933069577,right,1
SPC106,SPC,PME,word_arrow,1,70,nomask,visual_arrow,neutral,neutral,right,410.016836628,right,1
SPC106,SPC,PME,word_arrow,1,71,nomask,visual_word,invalid,left,right,338.757225989,right,1
SPC106,SPC,PME,word_arrow,1,72,nomask,visual_arrow,valid,left,left,510.844584431,left,1
SPC106,SPC,PME,word_arrow,1,73,nomask,visual_word,valid,right,right,325.924574448,right,1
SPC106,SPC,PME,word_arrow,1,74,nomask,visual_word,invalid,right,left,346.349075269,left,1
SPC106,SPC,PME,word_arrow,1,75,nomask,visual_arrow,neutral,neutral,left,376.75744365,left,1
SPC106,SPC,PME,word_arrow,1,76,nomask,visual_word,valid,left,left,418.171720856,left,1
SPC106,SPC,PME,word_arrow,1,77,nomask,visual_word,valid,left,left,349.602130511,left,1
SPC106,SPC,PME,word_arrow,1,78,nomask,visual_word,neutral,neutral,left,392.668382337,left,1
SPC106,SPC,PME,word_arrow,1,79,nomask,visual_arrow,neutral,neutral,right,332.105155336,right,1
SPC106,SPC,PME,word_arrow,1,80,nomask,visual_word,neutral,neutral,right,320.843816218,right,1
SPC106,SPC,PME,word_arrow,1,81,nomask,visual_arrow,valid,left,left,388.623429171,left,1
SPC106,SPC,PME,word_arrow,1,82,nomask,visual_word,valid,right,right,320.33743686,right,1
SPC106,SPC,PME,word_arrow,1,83,nomask,visual_arrow,invalid,left,right,349.09927212,right,1
SPC106,SPC,PME,word_arrow,1,84,nomask,visual_arrow,valid,right,right,386.192040052,right,1
SPC106,SPC,PME,word_arrow,1,85,nomask,visual_arrow,invalid,left,right,355.917148401,right,1
SPC106,SPC,PME,word_arrow,1,86,nomask,visual_word,invalid,right,left,359.016561357,left,1
SPC106,SPC,PME,word_arrow,1,87,nomask,visual_arrow,invalid,right,left,346.766470131,left,1
SPC106,SPC,PME,word_arrow,1,88,nomask,visual_arrow,valid,left,left,432.186777805,left,1
SPC106,SPC,PME,word_arrow,1,89,nomask,visual_word,invalid,left,right,327.926405349,right,1
SPC106,SPC,PME,word_arrow,2,90,nomask,visual_arrow,invalid,left,right,435.017636853,right,1
SPC106,SPC,PME,word_arrow,2,91,nomask,visual_arrow,valid,right,right,428.451029722,right,1
SPC106,SPC,PME,word_arrow,2,92,nomask,visual_arrow,valid,right,right,372.198429002,right,1
SPC106,SPC,PME,word_arrow,2,93,nomask,visual_arrow,invalid,left,right,329.615190094,right,1
SPC106,SPC,PME,word_arrow,2,94,nomask,visual_word,valid,left,left,311.349683434,left,1
SPC106,SPC,PME,word_arrow,2,95,nomask,visual_word,neutral,neutral,left,324.109674984,left,1
SPC106,SPC,PME,word_arrow,2,96,nomask,visual_word,neutral,neutral,right,303.523849769,right,1
SPC106,SPC,PME,word_arrow,2,97,nomask,visual_arrow,valid,left,left,341.947543966,left,1
SPC106,SPC,PME,word_arrow,2,98,nomask,visual_word,valid,left,left,418.346809041,left,1
SPC106,SPC,PME,word_arrow,2,99,nomask,visual_word,valid,right,right,316.779337671,right,1
SPC106,SPC,PME,word_arrow,2,100,nomask,visual_arrow,invalid,left,right,368.862470954,right,1
SPC106,SPC,PME,word_arrow,2,101,nomask,visual_word,valid,left,left,317.930054349,left,1
SPC106,SPC,PME,word_arrow,2,102,nomask,visual_arrow,valid,right,right,313.68728674,right,1
SPC106,SPC,PME,word_arrow,2,103,nomask,visual_arrow,neutral,neutral,left,309.107146284,left,1
SPC106,SPC,PME,word_arrow,2,104,nomask,visual_word,valid,right,right,321.845371844,right,1
SPC106,SPC,PME,word_arrow,2,105,nomask,visual_word,valid,right,right,416.623774858,right,1
SPC106,SPC,PME,word_arrow,2,106,nomask,visual_word,valid,left,left,299.026292036,left,1
SPC106,SPC,PME,word_arrow,2,107,nomask,visual_arrow,invalid,right,left,433.428719589,left,1
SPC106,SPC,PME,word_arrow,2,108,nomask,visual_arrow,neutral,neutral,right,329.190113123,right,1
SPC106,SPC,PME,word_arrow,2,109,nomask,visual_arrow,valid,right,right,325.947300691,right,1
SPC106,SPC,PME,word_arrow,2,110,nomask,visual_word,invalid,left,right,361.012630674,right,1
SPC106,SPC,PME,word_arrow,2,111,nomask,visual_word,valid,right,right,419.440870122,right,1
SPC106,SPC,PME,word_arrow,2,112,nomask,visual_arrow,invalid,right,left,414.51855551,left,1
SPC106,SPC,PME,word_arrow,2,113,nomask,visual_arrow,neutral,neutral,left,367.939977077,left,1
SPC106,SPC,PME,word_arrow,2,114,nomask,visual_arrow,valid,left,left,459.703470398,left,1
SPC106,SPC,PME,word_arrow,2,115,nomask,visual_word,invalid,right,left,361.441868801,left,1
SPC106,SPC,PME,word_arrow,2,116,nomask,visual_arrow,valid,left,left,373.876970945,left,1
SPC106,SPC,PME,word_arrow,2,117,nomask,visual_word,neutral,neutral,right,513.610145514,right,1
SPC106,SPC,PME,word_arrow,2,118,nomask,visual_word,neutral,neutral,right,381.368952738,right,1
SPC106,SPC,PME,word_arrow,2,119,nomask,visual_word,neutral,neutral,right,366.119316037,right,1
SPC106,SPC,PME,word_arrow,2,120,nomask,visual_arrow,valid,right,right,433.867240259,right,1
SPC106,SPC,PME,word_arrow,2,121,nomask,visual_word,neutral,neutral,left,378.958049252,left,1
SPC106,SPC,PME,word_arrow,2,122,nomask,visual_arrow,valid,right,right,348.703643242,right,1
SPC106,SPC,PME,word_arrow,2,123,nomask,visual_arrow,neutral,neutral,right,367.801378939,right,1
SPC106,SPC,PME,word_arrow,2,124,nomask,visual_arrow,valid,right,right,419.541377785,right,1
SPC106,SPC,PME,word_arrow,2,125,nomask,visual_word,neutral,neutral,right,406.633185456,right,1
SPC106,SPC,PME,word_arrow,2,126,nomask,visual_word,valid,left,left,434.39730614,left,1
SPC106,SPC,PME,word_arrow,2,127,nomask,visual_arrow,neutral,neutral,left,397.133611172,left,1
SPC106,SPC,PME,word_arrow,2,128,nomask,visual_arrow,neutral,neutral,left,318.879435625,left,1
SPC106,SPC,PME,word_arrow,2,129,nomask,visual_word,valid,left,left,402.303673967,left,1
SPC106,SPC,PME,word_arrow,2,130,nomask,visual_arrow,neutral,neutral,right,389.396121813,right,1
SPC106,SPC,PME,word_arrow,2,131,nomask,visual_word,valid,right,right,400.805341633,right,1
SPC106,SPC,PME,word_arrow,2,132,nomask,visual_arrow,valid,right,right,377.576228981,right,1
SPC106,SPC,PME,word_arrow,2,133,nomask,visual_word,neutral,neutral,left,386.985858509,left,1
SPC106,SPC,PME,word_arrow,2,134,nomask,visual_word,invalid,left,right,422.392082306,right,1
SPC106,SPC,PME,word_arrow,2,135,nomask,visual_arrow,invalid,right,left,374.474575401,left,1
SPC106,SPC,PME,word_arrow,2,136,nomask,visual_word,valid,left,left,391.561837823,left,1
SPC106,SPC,PME,word_arrow,2,137,nomask,visual_word,neutral,neutral,right,315.319415902,right,1
SPC106,SPC,PME,word_arrow,2,138,nomask,visual_word,neutral,neutral,right,390.727048085,right,1
SPC106,SPC,PME,word_arrow,2,139,nomask,visual_word,invalid,left,right,401.817780257,right,1
SPC106,SPC,PME,word_arrow,2,140,nomask,visual_word,valid,left,left,371.244566508,left,1
SPC106,SPC,PME,word_arrow,2,141,nomask,visual_word,invalid,right,left,396.99949426,left,1
SPC106,SPC,PME,word_arrow,2,142,nomask,visual_arrow,valid,right,right,511.064805039,right,1
SPC106,SPC,PME,word_arrow,2,143,nomask,visual_word,valid,right,right,459.50373543,right,1
SPC106,SPC,PME,word_arrow,2,144,nomask,visual_arrow,valid,left,left,457.906175776,left,1
SPC106,SPC,PME,word_arrow,2,145,nomask,visual_arrow,valid,left,left,521.663241721,left,1
SPC106,SPC,PME,word_arrow,2,146,nomask,visual_word,neutral,neutral,left,349.10055247,left,1
SPC106,SPC,PME,word_arrow,2,147,nomask,visual_word,neutral,neutral,right,351.859391703,right,1
SPC106,SPC,PME,word_arrow,2,148,nomask,visual_arrow,neutral,neutral,right,357.265999599,right,1
SPC106,SPC,PME,word_arrow,2,149,nomask,visual_word,valid,right,right,346.005940839,right,1
SPC106,SPC,PME,word_arrow,2,150,nomask,visual_word,valid,left,left,343.757322014,left,1
SPC106,SPC,PME,word_arrow,2,151,nomask,visual_arrow,valid,left,left,378.499042934,left,1
SPC106,SPC,PME,word_arrow,2,152,nomask,visual_arrow,neutral,neutral,right,387.934279512,right,1
SPC106,SPC,PME,word_arrow,2,153,nomask,visual_word,invalid,right,left,310.356130009,left,1
SPC106,SPC,PME,word_arrow,2,154,nomask,visual_arrow,valid,left,left,476.767366381,left,1
SPC106,SPC,PME,word_arrow,2,155,nomask,visual_arrow,invalid,right,left,468.856389278,left,1
SPC106,SPC,PME,word_arrow,2,156,nomask,visual_word,valid,right,right,386.609434921,right,1
SPC106,SPC,PME,word_arrow,2,157,nomask,visual_arrow,invalid,right,left,387.697094244,left,1
SPC106,SPC,PME,word_arrow,2,158,nomask,visual_arrow,neutral,neutral,right,332.779260854,right,1
SPC106,SPC,PME,word_arrow,2,159,nomask,visual_word,valid,left,left,295.521967651,left,1
SPC106,SPC,PME,word_arrow,2,160,nomask,visual_word,invalid,left,right,331.632705318,right,1
SPC106,SPC,PME,word_arrow,2,161,nomask,visual_word,valid,right,right,561.691537507,right,1
SPC106,SPC,PME,word_arrow,2,162,nomask,visual_arrow,neutral,neutral,left,334.114668352,left,1
SPC106,SPC,PME,word_arrow,2,163,nomask,visual_word,valid,left,left,387.527127466,left,1
SPC106,SPC,PME,word_arrow,2,164,nomask,visual_word,valid,left,left,404.945360962,left,1
SPC106,SPC,PME,word_arrow,2,165,nomask,visual_word,invalid,right,left,328.033314763,left,1
SPC106,SPC,PME,word_arrow,2,166,nomask,visual_word,valid,left,left,335.10630126,left,1
SPC106,SPC,PME,word_arrow,2,167,nomask,visual_word,invalid,right,left,397.167220421,left,1
SPC106,SPC,PME,word_arrow,3,168,nomask,visual_arrow,invalid,left,right,430.39620504,right,1
SPC106,SPC,PME,word_arrow,3,169,nomask,visual_arrow,valid,left,left,375.803261057,left,1
SPC106,SPC,PME,word_arrow,3,170,nomask,visual_arrow,valid,left,left,344.897475785,left,1
SPC106,SPC,PME,word_arrow,3,171,nomask,visual_word,neutral,neutral,left,291.987554978,left,1
SPC106,SPC,PME,word_arrow,3,172,nomask,visual_arrow,invalid,left,right,400.399149847,right,1
SPC106,SPC,PME,word_arrow,3,173,nomask,visual_arrow,neutral,neutral,right,312.813126169,right,1
SPC106,SPC,PME,word_arrow,3,174,nomask,visual_arrow,valid,right,right,406.900138922,right,1
SPC106,SPC,PME,word_arrow,3,175,nomask,visual_word,valid,left,left,407.986197803,left,1
SPC106,SPC,PME,word_arrow,3,176,nomask,visual_word,valid,right,right,435.074932619,right,1
SPC106,SPC,PME,word_arrow,3,177,nomask,visual_word,valid,right,right,369.828816896,right,1
SPC106,SPC,PME,word_arrow,3,178,nomask,visual_word,invalid,left,right,366.892968945,right,1
SPC106,SPC,PME,word_arrow,3,179,nomask,visual_arrow,valid,right,right,483.642218336,right,1
SPC106,SPC,PME,word_arrow,3,180,nomask,visual_word,valid,left,left,298.092915174,left,1
SPC106,SPC,PME,word_arrow,3,181,nomask,visual_word,neutral,neutral,left,321.826486652,left,1
SPC106,SPC,PME,word_arrow,3,182,nomask,visual_word,valid,right,right,342.243305357,right,1
SPC106,SPC,PME,word_arrow,3,183,nomask,visual_arrow,invalid,right,left,362.323711488,left,1
SPC106,SPC,PME,word_arrow,3,184,nomask,visual_arrow,valid,left,left,447.737617389,left,1
SPC106,SPC,PME,word_arrow,3,185,nomask,visual_arrow,valid,left,left,423.824476493,left,1
SPC106,SPC,PME,word_arrow,3,186,nomask,visual_word,valid,right,right,494.914440453,right,1
SPC106,SPC,PME,word_arrow,3,187,nomask,visual_arrow,valid,right,right,451.658056292,right,1
SPC106,SPC,PME,word_arrow,3,188,nomask,visual_word,invalid,left,right,442.078139902,right,1
SPC106,SPC,PME,word_arrow,3,189,nomask,visual_word,valid,right,right,368.851908046,right,1
SPC106,SPC,PME,word_arrow,3,190,nomask,visual_word,valid,right,right,482.933223226,right,1
SPC106,SPC,PME,word_arrow,3,191,nomask,visual_word,invalid,right,left,418.355451417,left,1
SPC106,SPC,PME,word_arrow,3,192,nomask,visual_word,invalid,right,left,381.11512288,left,1
SPC106,SPC,PME,word_arrow,3,193,nomask,visual_arrow,neutral,neutral,left,415.515949986,left,1
SPC106,SPC,PME,word_arrow,3,194,nomask,visual_arrow,invalid,right,left,481.27068569,left,1
SPC106,SPC,PME,word_arrow,3,195,nomask,visual_arrow,neutral,neutral,left,457.354984093,left,1
SPC106,SPC,PME,word_arrow,3,196,nomask,visual_arrow,valid,left,left,465.116159969,left,1
SPC106,SPC,PME,word_arrow,3,197,nomask,visual_word,invalid,left,right,384.543906483,right,1
SPC106,SPC,PME,word_arrow,3,198,nomask,visual_word,invalid,right,left,339.969399582,left,1
SPC106,SPC,PME,word_arrow,3,199,nomask,visual_word,invalid,left,right,439.365393358,right,1
SPC106,SPC,PME,word_arrow,3,200,nomask,visual_arrow,neutral,neutral,right,304.452745397,right,1
SPC106,SPC,PME,word_arrow,3,201,nomask,visual_arrow,invalid,left,right,375.872079996,right,1
SPC106,SPC,PME,word_arrow,3,202,nomask,visual_word,invalid,right,left,354.625592961,left,1
SPC106,SPC,PME,word_arrow,3,203,nomask,visual_word,valid,right,right,324.697996883,right,1
SPC106,SPC,PME,word_arrow,3,204,nomask,visual_arrow,valid,right,right,369.107018254,right,1
SPC106,SPC,PME,word_arrow,3,205,nomask,visual_word,valid,left,left,395.208921494,left,1
SPC106,SPC,PME,word_arrow,3,206,nomask,visual_arrow,invalid,left,right,395.635598921,right,1
SPC106,SPC,PME,word_arrow,3,207,nomask,visual_arrow,neutral,neutral,right,381.056866849,right,1
SPC106,SPC,PME,word_arrow,3,208,nomask,visual_arrow,valid,left,left,408.464729495,left,1
SPC106,SPC,PME,word_arrow,3,209,nomask,visual_arrow,valid,right,right,368.883276671,right,1
SPC106,SPC,PME,word_arrow,3,210,nomask,visual_arrow,valid,left,left,341.294884347,left,1
SPC106,SPC,PME,word_arrow,3,211,nomask,visual_word,invalid,right,left,395.711459794,left,1
SPC106,SPC,PME,word_arrow,3,212,nomask,visual_word,valid,right,right,502.131146495,right,1
SPC106,SPC,PME,word_arrow,3,213,nomask,visual_word,valid,right,right,341.888007577,right,1
SPC106,SPC,PME,word_arrow,3,214,nomask,visual_arrow,valid,left,left,458.960866032,left,1
SPC106,SPC,PME,word_arrow,3,215,nomask,visual_arrow,valid,right,right,402.392978547,right,1
SPC106,SPC,PME,word_arrow,3,216,nomask,visual_arrow,valid,right,right,349.142804102,right,1
SPC106,SPC,PME,word_arrow,3,217,nomask,visual_arrow,neutral,neutral,left,367.895164753,left,1
SPC106,SPC,PME,word_arrow,3,218,nomask,visual_arrow,valid,left,left,373.312975731,left,1
SPC106,SPC,PME,word_arrow,3,219,nomask,visual_word,invalid,right,left,394.401979422,left,1
SPC106,SPC,PME,word_arrow,3,220,nomask,visual_arrow,valid,right,right,348.810872747,right,1
SPC106,SPC,PME,word_arrow,3,221,nomask,visual_word,invalid,left,right,424.890369824,right,1
SPC106,SPC,PME,word_arrow,3,222,nomask,visual_arrow,neutral,neutral,right,354.9604051,right,1
SPC106,SPC,PME,word_arrow,3,223,nomask,visual_word,valid,right,right,439.073152927,right,1
SPC106,SPC,PME,word_arrow,3,224,nomask,visual_word,valid,left,left,377.480842726,left,1
SPC106,SPC,PME,word_arrow,3,225,nomask,visual_arrow,valid,left,left,492.22474025,left,1
SPC106,SPC,PME,word_arrow,3,226,nomask,visual_word,valid,left,left,515.972715693,left,1
SPC106,SPC,PME,word_arrow,3,227,nomask,visual_word,valid,right,right,448.415563966,right,1
SPC106,SPC,PME,word_arrow,3,228,nomask,visual_arrow,valid,right,right,545.158987756,right,1
SPC106,SPC,PME,word_arrow,3,229,nomask,visual_arrow,valid,left,left,340.947908866,left,1
SPC106,SPC,PME,word_arrow,3,230,nomask,visual_arrow,valid,right,right,303.998860487,right,1
SPC106,SPC,PME,word_arrow,3,231,nomask,visual_word,valid,left,left,340.091993319,left,1
