subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC108,SPC,PME,word_arrow,0,0,nomask,visual_arrow,valid,left,left,622.271977947,left,1
SPC108,SPC,PME,word_arrow,0,1,nomask,visual_arrow,neutral,neutral,left,2116.71846744,timeout,0
SPC108,SPC,PME,word_arrow,0,2,nomask,visual_arrow,invalid,right,left,808.865771454,left,1
SPC108,SPC,PME,word_arrow,0,3,nomask,visual_word,valid,left,left,643.888417631,left,1
SPC108,SPC,PME,word_arrow,0,4,nomask,visual_word,neutral,neutral,left,525.718355377,left,1
SPC108,SPC,PME,word_arrow,0,5,nomask,visual_word,invalid,left,right,444.356705004,right,1
SPC108,SPC,PME,word_arrow,0,6,nomask,visual_arrow,invalid,left,right,501.03356113,right,1
SPC108,SPC,PME,word_arrow,0,7,nomask,visual_arrow,valid,left,left,491.317638371,left,1
SPC108,SPC,PME,word_arrow,0,8,nomask,visual_word,neutral,neutral,right,568.920506339,right,1
SPC108,SPC,PME,word_arrow,0,9,nomask,visual_arrow,neutral,neutral,right,682.918233739,right,1
SPC108,SPC,PME,word_arrow,0,10,nomask,visual_word,valid,right,right,505.423235125,right,1
SPC108,SPC,PME,word_arrow,0,11,nomask,visual_arrow,valid,right,right,463.697005587,right,1
SPC108,SPC,PME,word_arrow,0,12,nomask,visual_word,valid,left,left,461.433029792,left,1
SPC108,SPC,PME,word_arrow,0,13,nomask,visual_word,invalid,right,left,484.313493245,left,1
SPC108,SPC,PME,word_arrow,0,14,nomask,visual_arrow,valid,right,right,457.179712888,right,1
SPC108,SPC,PME,word_arrow,0,15,nomask,visual_word,valid,right,right,434.317494335,right,1
SPC108,SPC,PME,word_arrow,1,16,nomask,visual_word,neutral,neutral,left,427.795400377,left,1
SPC108,SPC,PME,word_arrow,1,17,nomask,visual_arrow,valid,right,right,485.045532405,right,1
SPC108,SPC,PME,word_arrow,1,18,nomask,visual_word,invalid,right,left,485.070819268,left,1
SPC108,SPC,PME,word_arrow,1,19,nomask,visual_word,valid,right,right,493.287774269,right,1
SPC108,SPC,PME,word_arrow,1,20,nomask,visual_word,valid,left,left,372.26157519,left,1
SPC108,SPC,PME,word_arrow,1,21,nomask,visual_arrow,valid,left,left,453.49583088,left,1
SPC108,SPC,PME,word_arrow,1,22,nomask,visual_arrow,invalid,right,left,470.151561196,left,1
SPC108,SPC,PME,word_arrow,1,23,nomask,visual_word,invalid,right,left,341.361650382,left,1
SPC108,SPC,PME,word_arrow,1,24,nomask,visual_arrow,valid,left,left,386.871949187,left,1
SPC108,SPC,PME,word_arrow,1,25,nomask,visual_word,invalid,right,left,390.9120881,left,1
SPC108,SPC,PME,word_arrow,1,26,nomask,visual_arrow,neutral,neutral,right,343.954035547,right,1
SPC108,SPC,PME,word_arrow,1,27,nomask,visual_word,valid,left,left,357.303586556,left,1
SPC108,SPC,PME,word_arrow,1,28,nomask,visual_word,neutral,neutral,left,410.516780568,left,1
SPC108,SPC,PME,word_arrow,1,29,nomask,visual_word,valid,left,left,354.52235007,left,1
SPC108,SPC,PME,word_arrow,1,30,nomask,visual_word,invalid,left,right,365.791015152,right,1
SPC108,SPC,PME,word_arrow,1,31,nomask,visual_arrow,invalid,left,right,422.976809728,right,1
SPC108,SPC,PME,word_arrow,1,32,nomask,visual_arrow,invalid,right,left,281.788006367,left,1
SPC108,SPC,PME,word_arrow,1,33,nomask,visual_arrow,neutral,neutral,left,382.903829799,left,1
SPC108,SPC,PME,word_arrow,1,34,nomask,visual_word,valid,left,left,434.615175298,left,1
SPC108,SPC,PME,word_arrow,1,35,nomask,visual_arrow,neutral,neutral,right,452.682809671,right,1
SPC108,SPC,PME,word_arrow,1,36,nomask,visual_word,valid,left,left,467.520765669,left,1
SPC108,SPC,PME,word_arrow,1,37,nomask,visual_word,invalid,left,right,434.76081494,right,1
SPC108,SPC,PME,word_arrow,1,38,nomask,visual_arrow,valid,left,left,434.278443747,left,1
SPC108,SPC,PME,word_arrow,1,39,nomask,visual_word,invalid,right,left,408.781268517,left,1
SPC108,SPC,PME,word_arrow,1,40,nomask,visual_arrow,valid,left,left,457.255253394,left,1
SPC108,SPC,PME,word_arrow,1,41,nomask,visual_word,neutral,neutral,right,361.303074402,right,1
SPC108,SPC,PME,word_arrow,1,42,nomask,visual_word,valid,right,right,470.593601465,right,1
SPC108,SPC,PME,word_arrow,1,43,nomask,visual_word,invalid,left,right,487.07968567,right,1
SPC108,SPC,PME,word_arrow,1,44,nomask,visual_word,neutral,neutral,left,372.212601826,left,1
SPC108,SPC,PME,word_arrow,1,45,nomask,visual_arrow,neutral,neutral,left,457.143543055,left,1
SPC108,SPC,PME,word_arrow,1,46,nomask,visual_arrow,valid,right,right,440.369380463,right,1
SPC108,SPC,PME,word_arrow,1,47,nomask,visual_word,valid,right,right,727.265336143,right,1
SPC108,SPC,PME,word_arrow,1,48,nomask,visual_arrow,neutral,neutral,right,436.97165628,right,1
SPC108,SPC,PME,word_arrow,1,49,nomask,visual_arrow,neutral,neutral,left,2116.74855562,timeout,0
SPC108,SPC,PME,word_arrow,1,50,nomask,visual_arrow,valid,right,right,455.452203052,right,1
SPC108,SPC,PME,word_arrow,1,51,nomask,visual_arrow,valid,left,left,343.394523312,left,1
SPC108,SPC,PME,word_arrow,1,52,nomask,visual_word,neutral,neutral,left,341.804330761,left,1
SPC108,SPC,PME,word_arrow,1,53,nomask,visual_arrow,valid,right,right,344.728966244,right,1
SPC108,SPC,PME,word_arrow,1,54,nomask,visual_word,valid,right,right,387.006385776,right,1
SPC108,SPC,PME,word_arrow,1,55,nomask,visual_arrow,invalid,right,left,447.289022559,left,1
