subj_id,seed,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,soa,target_loc_x,target_loc_y,rt,response_type,is_correct
SPC317,317,SPC,DZ,word_arrow,0,0,mask,visual_arrow,valid,right,right,0.175,208.626181107,-37.4884139855,2116.76007858,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,1,mask,visual_word,valid,left,left,0.175,-255.629784824,-45.0923695997,2116.62212131,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,2,mask,visual_arrow,valid,right,right,0.175,219.201085357,-44.6925640307,264.252997003,right,1
SPC317,317,SPC,DZ,word_arrow,0,3,mask,visual_word,valid,left,left,0.175,-251.797814933,6.56183923715,2116.62180116,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,4,mask,visual_arrow,valid,left,left,0.175,-186.659555495,19.2733760207,2116.66181195,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,5,mask,visual_word,invalid,left,down,0.175,-33.428469138,-212.646956356,2116.61059805,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,6,mask,visual_word,neutral,neutral,left,0.175,-180.561383194,-20.4820111882,2116.61283881,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,7,mask,visual_arrow,valid,right,right,0.175,202.669834784,-23.0221661044,2116.63940595,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,8,mask,visual_arrow,invalid,right,up,0.175,-11.9136280808,261.465236609,136.486404343,right,0
SPC317,317,SPC,DZ,word_arrow,0,9,mask,visual_arrow,valid,left,left,0.175,-225.763093895,-0.811563611632,2116.60483642,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,10,mask,visual_word,valid,left,left,0.175,-183.476913973,-14.1728448293,2116.61732011,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,11,mask,visual_arrow,valid,right,right,0.175,236.579870241,-44.6743002725,2116.60547671,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,12,mask,visual_arrow,invalid,left,down,0.175,1.20333430015,-263.620875506,2116.61219853,timeout,0
SPC317,317,SPC,DZ,word_arrow,0,13,mask,visual_arrow,valid,left,left,0.175,-180.512026547,-12.2402571233,2116.63556495,timeout,0
