subj_id,seed,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,soa,target_loc_x,target_loc_y,rt,response_type,is_correct
SPC305,305,SPC,DZ,word_arrow,0,0,mask,visual_arrow,valid,left,left,0.175,-198.306156044,15.6013904577,1923.99628693,left,1
SPC305,305,SPC,DZ,word_arrow,0,1,mask,visual_word,valid,right,right,0.175,267.773520844,42.0650288517,1232.42481938,right,1
SPC305,305,SPC,DZ,word_arrow,0,2,mask,visual_word,valid,right,right,0.175,206.588702184,2.48144268417,1368.53128066,right,1
SPC305,305,SPC,DZ,word_arrow,0,3,mask,visual_word,valid,right,right,0.175,227.574393449,24.8655813851,1035.29888159,right,1
SPC305,305,SPC,DZ,word_arrow,0,4,mask,visual_word,neutral,neutral,left,0.175,-240.513642902,-4.06562858104,987.358481623,left,1
SPC305,305,SPC,DZ,word_arrow,0,5,mask,visual_arrow,valid,right,right,0.175,222.953157511,51.164303784,925.445321482,right,1
SPC305,305,SPC,DZ,word_arrow,0,6,mask,visual_word,valid,left,left,0.175,-174.359279836,-45.5024643301,897.840692662,left,1
SPC305,305,SPC,DZ,word_arrow,0,7,mask,visual_arrow,valid,left,left,0.175,-168.511578942,-41.2360086683,919.268601108,left,1
SPC305,305,SPC,DZ,word_arrow,0,8,mask,visual_word,invalid,left,down,0.175,38.2305813558,-227.165091641,760.511179455,down,1
SPC305,305,SPC,DZ,word_arrow,0,9,mask,visual_arrow,invalid,left,down,0.175,-28.8702803774,-222.871119105,823.11444683,down,1
SPC305,305,SPC,DZ,word_arrow,0,10,mask,visual_arrow,invalid,left,up,0.175,52.7057763238,168.050363033,853.994526435,up,1
SPC305,305,SPC,DZ,word_arrow,0,11,mask,visual_arrow,valid,left,left,0.175,-172.602986911,-26.7625495907,766.880271491,left,1
SPC305,305,SPC,DZ,word_arrow,0,12,mask,visual_arrow,invalid,right,down,0.175,29.997823905,-229.917954953,761.601395439,down,1
