subj_id,seed,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,soa,target_loc_x,target_loc_y,rt,response_type,is_correct
SPC316,316,SPC,DZ,word_arrow,0,0,nomask,visual_arrow,valid,left,left,0.175,-207.522423987,6.70929891866,2141.66029124,timeout,0
SPC316,316,SPC,DZ,word_arrow,0,1,nomask,visual_arrow,valid,left,left,0.175,-202.086936862,-9.94960422722,861.644927412,left,1
SPC316,316,SPC,DZ,word_arrow,0,2,nomask,visual_word,valid,right,right,0.175,213.151347967,5.12083705927,508.394923527,right,1
SPC316,316,SPC,DZ,word_arrow,0,3,nomask,visual_word,neutral,neutral,right,0.175,264.430948542,-50.223076361,649.484499823,right,1
SPC316,316,SPC,DZ,word_arrow,0,4,nomask,visual_arrow,valid,left,left,0.175,-241.15052826,-40.7917775503,472.890866455,left,1
SPC316,316,SPC,DZ,word_arrow,0,5,nomask,visual_arrow,valid,left,left,0.175,-268.283215537,-11.8842203719,487.255413551,left,1
SPC316,316,SPC,DZ,word_arrow,0,6,nomask,visual_arrow,valid,left,left,0.175,-231.129524927,-40.113636813,469.323815778,left,1
SPC316,316,SPC,DZ,word_arrow,0,7,nomask,visual_arrow,valid,right,right,0.175,258.162719702,-15.6554093074,460.021445528,right,1
SPC316,316,SPC,DZ,word_arrow,0,8,nomask,visual_word,valid,right,right,0.175,191.92864783,26.5573171978,411.084935535,right,1
SPC316,316,SPC,DZ,word_arrow,0,9,nomask,visual_word,valid,left,left,0.175,-176.664712673,-46.6462337639,387.832210399,left,1
SPC316,316,SPC,DZ,word_arrow,0,10,nomask,visual_word,valid,left,left,0.175,-258.979900483,49.2955001344,485.576236621,left,1
SPC316,316,SPC,DZ,word_arrow,0,11,nomask,visual_arrow,invalid,left,up,0.175,29.9440123723,221.423400345,579.635100905,up,1
SPC316,316,SPC,DZ,word_arrow,0,12,nomask,visual_word,valid,left,left,0.175,-228.797586548,-17.8862118208,445.664580446,left,1
SPC316,316,SPC,DZ,word_arrow,0,13,nomask,visual_arrow,valid,left,left,0.175,-241.141684321,-37.8870006617,341.385336593,left,1
SPC316,316,SPC,DZ,word_arrow,0,14,nomask,visual_arrow,valid,left,left,0.175,-173.17208049,-14.8623199583,529.102955945,left,1
SPC316,316,SPC,DZ,word_arrow,1,15,nomask,visual_arrow,valid,right,right,0.175,244.870469063,27.9756682619,406.44751396,right,1
SPC316,316,SPC,DZ,word_arrow,1,16,nomask,visual_arrow,valid,left,left,0.175,-174.65667421,13.3704966959,311.521854252,left,1
SPC316,316,SPC,DZ,word_arrow,1,17,nomask,visual_word,valid,left,left,0.175,-252.392714688,-53.9767704587,404.563801363,left,1
SPC316,316,SPC,DZ,word_arrow,1,18,nomask,visual_arrow,valid,left,left,0.175,-182.291603203,-4.87796612528,341.952531133,left,1
