subj_id,seed,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,soa,target_loc_x,target_loc_y,rt,response_type,is_correct
SPC306,306,SPC,DZ,word_arrow,0,0,nomask,visual_word,invalid,right,down,0.175,-46.4140082274,-234.123726303,2116.62628222,timeout,0
SPC306,306,SPC,DZ,word_arrow,0,1,nomask,visual_arrow,invalid,right,down,0.175,5.1355839105,-269.550291969,907.442984637,down,1
SPC306,306,SPC,DZ,word_arrow,0,2,nomask,visual_arrow,invalid,left,up,0.175,45.8876506296,232.471719291,760.567194317,up,1
SPC306,306,SPC,DZ,word_arrow,0,3,nomask,visual_arrow,valid,left,left,0.175,-183.043585913,33.2085592317,651.605716674,left,1
SPC306,306,SPC,DZ,word_arrow,0,4,nomask,visual_word,valid,right,right,0.175,271.26619983,18.7019617746,531.021557748,right,1
SPC306,306,SPC,DZ,word_arrow,0,5,nomask,visual_word,neutral,neutral,left,0.175,-195.029604829,-12.5454578483,575.092745246,left,1
SPC306,306,SPC,DZ,word_arrow,0,6,nomask,visual_arrow,valid,left,left,0.175,-220.08993403,-25.3199682997,401.519773528,left,1
SPC306,306,SPC,DZ,word_arrow,0,7,nomask,visual_word,valid,right,right,0.175,172.198053309,-21.287909783,474.888849771,right,1
SPC306,306,SPC,DZ,word_arrow,0,8,nomask,visual_arrow,valid,right,right,0.175,248.04040997,5.50817143125,353.285533609,right,1
SPC306,306,SPC,DZ,word_arrow,0,9,nomask,visual_arrow,valid,left,left,0.175,-227.942563058,-42.1570216968,308.693244588,left,1
SPC306,306,SPC,DZ,word_arrow,0,10,nomask,visual_word,valid,left,left,0.175,-235.555453692,-24.4232077993,481.739993207,left,1
SPC306,306,SPC,DZ,word_arrow,0,11,nomask,visual_word,invalid,right,up,0.175,8.8344250893,272.620234648,415.8164619,up,1
SPC306,306,SPC,DZ,word_arrow,0,12,nomask,visual_arrow,invalid,left,down,0.175,34.3287757496,-215.942655538,576.556183165,down,1
SPC306,306,SPC,DZ,word_arrow,0,13,nomask,visual_arrow,valid,left,left,0.175,-220.087723549,-27.4014344675,442.93871941,left,1
SPC306,306,SPC,DZ,word_arrow,0,14,nomask,visual_word,neutral,neutral,right,0.175,183.040462144,39.5362910288,330.664980924,right,1
SPC306,306,SPC,DZ,word_arrow,1,15,nomask,visual_word,invalid,left,down,0.175,-43.8885662183,-178.610778374,595.727157779,down,1
SPC306,306,SPC,DZ,word_arrow,1,16,nomask,visual_word,valid,left,left,0.175,-256.121990669,-0.982881723545,349.140406353,left,1
SPC306,306,SPC,DZ,word_arrow,1,17,nomask,visual_arrow,valid,left,left,0.175,-169.431294701,4.40257494168,368.519757409,left,1
SPC306,306,SPC,DZ,word_arrow,1,18,nomask,visual_arrow,invalid,left,right,0.175,215.919820054,-49.1987741242,403.23736053,right,1
SPC306,306,SPC,DZ,word_arrow,1,19,nomask,visual_arrow,neutral,neutral,left,0.175,-248.971323898,-9.70012167581,436.640046071,left,1
SPC306,306,SPC,DZ,word_arrow,1,20,nomask,visual_word,valid,right,right,0.175,242.384449833,-11.0514934599,420.700350543,right,1
SPC306,306,SPC,DZ,word_arrow,1,21,nomask,visual_arrow,valid,left,left,0.175,-205.416769492,-42.9180038386,373.430853244,left,1
SPC306,306,SPC,DZ,word_arrow,1,22,nomask,visual_word,neutral,neutral,right,0.175,236.549864547,49.3030954683,375.834706938,right,1
SPC306,306,SPC,DZ,word_arrow,1,23,nomask,visual_word,valid,left,left,0.175,-270.880023471,31.7577537309,378.269929439,left,1
SPC306,306,SPC,DZ,word_arrow,1,24,nomask,visual_word,valid,right,right,0.175,202.299343109,-19.6867407203,324.28852655,right,1
SPC306,306,SPC,DZ,word_arrow,1,25,nomask,visual_arrow,valid,left,left,0.175,-223.114513109,-30.3105467421,336.666933261,left,1
SPC306,306,SPC,DZ,word_arrow,1,26,nomask,visual_arrow,valid,right,right,0.175,216.180931327,8.77748621195,308.730694931,right,1
SPC306,306,SPC,DZ,word_arrow,1,27,nomask,visual_word,valid,right,right,0.175,232.594056529,31.6577218136,385.78589377,right,1
SPC306,306,SPC,DZ,word_arrow,1,28,nomask,visual_word,invalid,right,up,0.175,14.5824409796,181.874997801,595.85647285,up,1
SPC306,306,SPC,DZ,word_arrow,1,29,nomask,visual_word,valid,right,right,0.175,242.077103952,0.600623051756,413.275610888,right,1
SPC306,306,SPC,DZ,word_arrow,1,30,nomask,visual_arrow,valid,left,left,0.175,-181.926722344,26.7112754947,374.341821065,left,1
SPC306,306,SPC,DZ,word_arrow,1,31,nomask,visual_word,valid,left,left,0.175,-263.53234391,5.43705718353,376.713666134,left,1
SPC306,306,SPC,DZ,word_arrow,1,32,nomask,visual_arrow,invalid,left,down,0.175,-34.8374361682,-206.77338034,699.096394237,down,1
SPC306,306,SPC,DZ,word_arrow,1,33,nomask,visual_arrow,valid,left,left,0.175,-271.736154502,6.87486657307,312.513483688,left,1
SPC306,306,SPC,DZ,word_arrow,1,34,nomask,visual_word,neutral,neutral,left,0.175,-172.837798777,-34.5208858342,658.900821116,left,1
SPC306,306,SPC,DZ,word_arrow,1,35,nomask,visual_arrow,valid,left,left,0.175,-197.430140122,-11.6685779627,386.007393943,left,1
SPC306,306,SPC,DZ,word_arrow,1,36,nomask,visual_arrow,neutral,neutral,right,0.175,198.794122073,29.8710826342,500.059536193,right,1
SPC306,306,SPC,DZ,word_arrow,1,37,nomask,visual_word,valid,left,left,0.175,-172.712990081,22.3804143986,1185.43603853,left,1
SPC306,306,SPC,DZ,word_arrow,1,38,nomask,visual_arrow,valid,right,right,0.175,233.263215386,-35.0759546623,315.524862846,right,1
SPC306,306,SPC,DZ,word_arrow,1,39,nomask,visual_word,neutral,neutral,left,0.175,-259.239595836,-34.2797099723,296.269385377,left,1
SPC306,306,SPC,DZ,word_arrow,1,40,nomask,visual_arrow,valid,right,right,0.175,193.80068766,-12.5539428458,325.982747367,right,1
SPC306,306,SPC,DZ,word_arrow,1,41,nomask,visual_arrow,neutral,neutral,left,0.175,-247.00499373,-11.0303668861,338.370436803,left,1
SPC306,306,SPC,DZ,word_arrow,1,42,nomask,visual_word,valid,left,left,0.175,-225.578032747,-35.7715795872,350.122433389,left,1
SPC306,306,SPC,DZ,word_arrow,1,43,nomask,visual_arrow,invalid,right,down,0.175,46.8754707005,-197.54106923,569.513627794,down,1
SPC306,306,SPC,DZ,word_arrow,1,44,nomask,visual_arrow,valid,right,right,0.175,175.604745841,-26.6537220997,396.220412105,right,1
SPC306,306,SPC,DZ,word_arrow,1,45,nomask,visual_word,valid,right,right,0.175,266.442038566,48.6125644918,469.622777542,right,1
SPC306,306,SPC,DZ,word_arrow,1,46,nomask,visual_arrow,valid,right,right,0.175,253.355648035,-20.5660242751,324.357025092,right,1
SPC306,306,SPC,DZ,word_arrow,1,47,nomask,visual_arrow,valid,right,right,0.175,193.488206742,-17.4334325809,328.764943872,right,1
SPC306,306,SPC,DZ,word_arrow,1,48,nomask,visual_arrow,invalid,left,up,0.175,3.35646006148,265.215074235,525.145399617,up,1
