subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC244,SPC,SK,visual_auditory,0,0,mask,auditory_word,neutral,neutral,left,2116.65733077,timeout,0
SPC244,SPC,SK,visual_auditory,0,1,mask,auditory_word,valid,right,right,543.615703471,right,1
SPC244,SPC,SK,visual_auditory,0,2,mask,visual_word,invalid,right,up,539.7343277,right,0
SPC244,SPC,SK,visual_auditory,0,3,mask,visual_word,valid,left,left,422.220763983,left,1
SPC244,SPC,SK,visual_auditory,0,4,mask,auditory_word,valid,right,right,501.613558852,right,1
SPC244,SPC,SK,visual_auditory,0,5,mask,visual_word,neutral,neutral,right,676.023238339,up,0
SPC244,SPC,SK,visual_auditory,0,6,mask,auditory_word,invalid,right,down,268.800473772,right,0
SPC244,SPC,SK,visual_auditory,0,7,mask,visual_word,invalid,right,up,461.202567094,right,0
SPC244,SPC,SK,visual_auditory,0,8,mask,auditory_word,valid,right,right,2116.64324696,timeout,0
SPC244,SPC,SK,visual_auditory,0,9,mask,auditory_word,valid,right,right,667.59726638,right,1
SPC244,SPC,SK,visual_auditory,0,10,mask,auditory_word,neutral,neutral,right,707.350799465,right,1
SPC244,SPC,SK,visual_auditory,0,11,mask,visual_word,valid,right,right,610.151241068,right,1
SPC244,SPC,SK,visual_auditory,0,12,mask,auditory_word,valid,left,left,1052.90334963,left,1
SPC244,SPC,SK,visual_auditory,0,13,mask,auditory_word,valid,right,right,645.291039255,right,1
SPC244,SPC,SK,visual_auditory,0,14,mask,auditory_word,valid,left,left,579.748731572,left,1
SPC244,SPC,SK,visual_auditory,1,15,mask,visual_word,valid,right,right,589.479378308,right,1
SPC244,SPC,SK,visual_auditory,1,16,mask,auditory_word,valid,right,right,599.580365815,right,1
SPC244,SPC,SK,visual_auditory,1,17,mask,visual_word,invalid,left,up,607.679849025,up,1
SPC244,SPC,SK,visual_auditory,1,18,mask,visual_word,valid,left,left,583.444776945,left,1
SPC244,SPC,SK,visual_auditory,1,19,mask,visual_word,valid,left,left,587.539330707,left,1
