subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC243,SPC,SK,visual_auditory,0,0,mask,visual_word,valid,right,right,717.098730849,right,1
SPC243,SPC,SK,visual_auditory,0,1,mask,visual_word,valid,right,right,569.539874792,right,1
SPC243,SPC,SK,visual_auditory,0,2,mask,auditory_word,valid,left,left,522.965286626,left,1
SPC243,SPC,SK,visual_auditory,0,3,mask,visual_word,valid,left,left,2116.59971508,timeout,0
SPC243,SPC,SK,visual_auditory,0,4,mask,visual_word,invalid,left,down,150.779251941,left,0
SPC243,SPC,SK,visual_auditory,0,5,mask,visual_word,invalid,right,up,2116.61860021,timeout,0
SPC243,SPC,SK,visual_auditory,0,6,mask,auditory_word,valid,left,left,246.799609624,left,1
SPC243,SPC,SK,visual_auditory,0,7,mask,auditory_word,invalid,right,down,2116.63332419,timeout,0
SPC243,SPC,SK,visual_auditory,0,8,mask,visual_word,valid,right,right,858.013859717,right,1
SPC243,SPC,SK,visual_auditory,0,9,mask,auditory_word,valid,right,right,545.491413679,right,1
SPC243,SPC,SK,visual_auditory,0,10,mask,auditory_word,invalid,left,down,471.833618823,down,1
SPC243,SPC,SK,visual_auditory,0,11,mask,auditory_word,neutral,neutral,right,541.595634073,right,1
SPC243,SPC,SK,visual_auditory,0,12,mask,visual_word,valid,left,left,570.713313995,left,1
SPC243,SPC,SK,visual_auditory,0,13,mask,auditory_word,valid,left,left,551.439591451,left,1
SPC243,SPC,SK,visual_auditory,0,14,mask,visual_word,valid,right,right,716.900276951,right,1
SPC243,SPC,SK,visual_auditory,1,15,mask,auditory_word,valid,right,right,439.80634748,right,1
SPC243,SPC,SK,visual_auditory,1,16,mask,auditory_word,valid,right,right,489.198341966,right,1
SPC243,SPC,SK,visual_auditory,1,17,mask,visual_word,valid,right,right,422.629195033,right,1
SPC243,SPC,SK,visual_auditory,1,18,mask,visual_word,valid,right,right,502.028071554,right,1
