subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC232,SPC,NS,visual_auditory,0,0,mask,visual_word,valid,left,left,602.19643754,left,1
SPC232,SPC,NS,visual_auditory,0,1,mask,visual_word,invalid,left,up,596.987980651,up,1
SPC232,SPC,NS,visual_auditory,0,2,mask,auditory_word,valid,left,left,431.733431527,left,1
SPC232,SPC,NS,visual_auditory,0,3,mask,auditory_word,valid,right,right,510.828865459,right,1
SPC232,SPC,NS,visual_auditory,0,4,mask,visual_word,valid,left,left,669.546276564,left,1
SPC232,SPC,NS,visual_auditory,0,5,mask,auditory_word,valid,right,right,437.643519137,right,1
SPC232,SPC,NS,visual_auditory,0,6,mask,auditory_word,valid,left,left,439.028855879,left,1
SPC232,SPC,NS,visual_auditory,0,7,mask,auditory_word,invalid,left,down,585.165244993,down,1
SPC232,SPC,NS,visual_auditory,0,8,mask,visual_word,valid,left,left,570.217499044,left,1
SPC232,SPC,NS,visual_auditory,0,9,mask,visual_word,invalid,left,down,669.275483117,down,1
SPC232,SPC,NS,visual_auditory,0,10,mask,visual_word,invalid,right,down,478.045548312,down,1
SPC232,SPC,NS,visual_auditory,0,11,mask,visual_word,valid,left,left,517.190595856,left,1
SPC232,SPC,NS,visual_auditory,0,12,mask,visual_word,invalid,left,down,498.872653348,down,1
SPC232,SPC,NS,visual_auditory,0,13,mask,visual_word,valid,right,right,416.312276851,right,1
SPC232,SPC,NS,visual_auditory,0,14,mask,visual_word,valid,left,left,483.709808905,left,1
SPC232,SPC,NS,visual_auditory,1,15,mask,auditory_word,valid,right,right,365.413952619,right,1
SPC232,SPC,NS,visual_auditory,1,16,mask,auditory_word,valid,left,left,328.148136148,left,1
SPC232,SPC,NS,visual_auditory,1,17,mask,auditory_word,valid,right,right,357.857017079,right,1
SPC232,SPC,NS,visual_auditory,1,18,mask,auditory_word,valid,left,left,449.999839766,left,1
SPC232,SPC,NS,visual_auditory,1,19,mask,auditory_word,neutral,neutral,right,578.710689209,right,1
SPC232,SPC,NS,visual_auditory,1,20,mask,visual_word,valid,right,right,515.480050584,right,1
SPC232,SPC,NS,visual_auditory,1,21,mask,auditory_word,valid,left,left,433.555047028,left,1
SPC232,SPC,NS,visual_auditory,1,22,mask,auditory_word,invalid,right,left,459.626778262,left,1
SPC232,SPC,NS,visual_auditory,1,23,mask,auditory_word,valid,left,left,644.369828515,left,1
SPC232,SPC,NS,visual_auditory,1,24,mask,auditory_word,valid,left,left,468.12893101,left,1
SPC232,SPC,NS,visual_auditory,1,25,mask,auditory_word,invalid,left,right,435.53414545,right,1
SPC232,SPC,NS,visual_auditory,1,26,mask,visual_word,valid,right,right,578.280172078,right,1
SPC232,SPC,NS,visual_auditory,1,27,mask,visual_word,neutral,neutral,right,443.681321107,right,1
SPC232,SPC,NS,visual_auditory,1,28,mask,visual_word,valid,right,right,404.78114062,right,1
SPC232,SPC,NS,visual_auditory,1,29,mask,visual_word,neutral,neutral,left,392.204279546,left,1
SPC232,SPC,NS,visual_auditory,1,30,mask,auditory_word,neutral,neutral,right,636.576028774,right,1
SPC232,SPC,NS,visual_auditory,1,31,mask,auditory_word,valid,left,left,1166.64916859,down,0
SPC232,SPC,NS,visual_auditory,1,32,mask,visual_word,valid,left,left,521.810732549,left,1
SPC232,SPC,NS,visual_auditory,1,33,mask,auditory_word,invalid,right,up,959.172574803,right,0
SPC232,SPC,NS,visual_auditory,1,34,mask,visual_word,invalid,right,left,497.929676902,left,1
SPC232,SPC,NS,visual_auditory,1,35,mask,visual_word,valid,left,left,535.711153643,left,1
SPC232,SPC,NS,visual_auditory,1,36,mask,auditory_word,invalid,left,right,451.126546599,right,1
SPC232,SPC,NS,visual_auditory,1,37,mask,visual_word,valid,right,right,444.226429565,right,1
SPC232,SPC,NS,visual_auditory,1,38,mask,visual_word,valid,right,right,490.619208431,right,1
SPC232,SPC,NS,visual_auditory,1,39,mask,visual_word,valid,right,right,491.0426836,right,1
SPC232,SPC,NS,visual_auditory,1,40,mask,visual_word,invalid,left,right,506.424467545,right,1
SPC232,SPC,NS,visual_auditory,1,41,mask,auditory_word,invalid,right,left,471.513211494,left,1
SPC232,SPC,NS,visual_auditory,1,42,mask,visual_word,invalid,left,right,477.94440086,right,1
SPC232,SPC,NS,visual_auditory,1,43,mask,visual_word,valid,right,right,517.332394375,right,1
SPC232,SPC,NS,visual_auditory,1,44,mask,auditory_word,valid,right,right,451.408863068,right,1
SPC232,SPC,NS,visual_auditory,1,45,mask,visual_word,valid,right,right,525.177408243,right,1
SPC232,SPC,NS,visual_auditory,1,46,mask,visual_word,invalid,left,right,433.606260689,right,1
SPC232,SPC,NS,visual_auditory,1,47,mask,visual_word,valid,left,left,418.669078033,left,1
SPC232,SPC,NS,visual_auditory,1,48,mask,auditory_word,invalid,right,up,565.063457238,up,1
SPC232,SPC,NS,visual_auditory,1,49,mask,auditory_word,valid,left,left,512.495558709,left,1
SPC232,SPC,NS,visual_auditory,1,50,mask,visual_word,invalid,right,left,430.253668921,left,1
SPC232,SPC,NS,visual_auditory,1,51,mask,visual_word,neutral,neutral,right,397.343917517,right,1
SPC232,SPC,NS,visual_auditory,1,52,mask,auditory_word,valid,right,right,416.44511302,right,1
SPC232,SPC,NS,visual_auditory,1,53,mask,visual_word,valid,right,right,393.500632141,right,1
SPC232,SPC,NS,visual_auditory,1,54,mask,visual_word,valid,left,left,453.525919234,left,1
SPC232,SPC,NS,visual_auditory,1,55,mask,visual_word,valid,left,left,502.971368143,left,1
SPC232,SPC,NS,visual_auditory,1,56,mask,visual_word,invalid,right,left,477.40089288,left,1
SPC232,SPC,NS,visual_auditory,1,57,mask,auditory_word,valid,right,right,522.478434024,right,1
SPC232,SPC,NS,visual_auditory,1,58,mask,auditory_word,neutral,neutral,left,529.518428957,left,1
SPC232,SPC,NS,visual_auditory,1,59,mask,auditory_word,valid,left,left,935.293440009,left,1
SPC232,SPC,NS,visual_auditory,1,60,mask,auditory_word,invalid,left,down,917.396091623,left,0
SPC232,SPC,NS,visual_auditory,1,61,mask,visual_word,valid,right,right,681.506649824,right,1
SPC232,SPC,NS,visual_auditory,1,62,mask,auditory_word,valid,right,right,560.547989095,right,1
SPC232,SPC,NS,visual_auditory,1,63,mask,visual_word,valid,left,left,539.667749545,left,1
SPC232,SPC,NS,visual_auditory,1,64,mask,auditory_word,valid,right,right,520.753165009,right,1
SPC232,SPC,NS,visual_auditory,1,65,mask,visual_word,valid,left,left,460.487812757,left,1
SPC232,SPC,NS,visual_auditory,1,66,mask,auditory_word,invalid,right,down,453.2436023,down,1
SPC232,SPC,NS,visual_auditory,1,67,mask,visual_word,valid,left,left,462.609029608,left,1
SPC232,SPC,NS,visual_auditory,1,68,mask,auditory_word,valid,right,right,375.372821465,right,1
SPC232,SPC,NS,visual_auditory,1,69,mask,auditory_word,valid,left,left,580.458684592,left,1
SPC232,SPC,NS,visual_auditory,1,70,mask,auditory_word,invalid,right,left,510.267752921,left,1
SPC232,SPC,NS,visual_auditory,1,71,mask,auditory_word,neutral,neutral,right,506.935006473,right,1
SPC232,SPC,NS,visual_auditory,1,72,mask,auditory_word,valid,right,right,472.707776586,right,1
SPC232,SPC,NS,visual_auditory,1,73,mask,visual_word,valid,left,left,535.448041977,left,1
SPC232,SPC,NS,visual_auditory,1,74,mask,auditory_word,invalid,left,up,506.833218737,up,1
SPC232,SPC,NS,visual_auditory,1,75,mask,auditory_word,valid,right,right,482.295024442,right,1
SPC232,SPC,NS,visual_auditory,1,76,mask,visual_word,valid,left,left,563.012979459,left,1
SPC232,SPC,NS,visual_auditory,1,77,mask,auditory_word,neutral,neutral,right,655.109069543,right,1
SPC232,SPC,NS,visual_auditory,1,78,mask,auditory_word,invalid,right,left,534.157770919,left,1
SPC232,SPC,NS,visual_auditory,1,79,mask,auditory_word,valid,left,left,576.948609902,left,1
SPC232,SPC,NS,visual_auditory,1,80,mask,auditory_word,valid,right,right,587.033593096,right,1
SPC232,SPC,NS,visual_auditory,1,81,mask,auditory_word,invalid,right,left,476.41342436,left,1
SPC232,SPC,NS,visual_auditory,1,82,mask,auditory_word,invalid,left,right,747.862938792,right,1
SPC232,SPC,NS,visual_auditory,1,83,mask,auditory_word,valid,right,right,543.302658247,right,1
SPC232,SPC,NS,visual_auditory,1,84,mask,auditory_word,valid,right,right,379.726005485,right,1
SPC232,SPC,NS,visual_auditory,1,85,mask,visual_word,invalid,right,up,1589.09687446,left,0
