subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC209,SPC,NS,word_arrow,0,0,mask,visual_word,valid,right,right,2116.74802267,timeout,0
SPC209,SPC,NS,word_arrow,0,1,mask,visual_arrow,neutral,neutral,left,986.73230625,right,0
SPC209,SPC,NS,word_arrow,0,2,mask,visual_arrow,valid,right,right,485.025591159,up,0
SPC209,SPC,NS,word_arrow,0,3,mask,visual_word,valid,left,left,739.669603994,left,1
SPC209,SPC,NS,word_arrow,0,4,mask,visual_word,invalid,right,up,1302.60328471,down,0
SPC209,SPC,NS,word_arrow,0,5,mask,visual_word,invalid,left,up,1301.21889937,left,0
SPC209,SPC,NS,word_arrow,0,6,mask,visual_word,valid,right,right,906.816297676,up,0
SPC209,SPC,NS,word_arrow,0,7,mask,visual_word,valid,left,left,1105.36469356,down,0
SPC209,SPC,NS,word_arrow,0,8,mask,visual_word,valid,right,right,749.708238756,right,1
SPC209,SPC,NS,word_arrow,0,9,mask,visual_arrow,invalid,left,down,739.277494838,down,1
SPC209,SPC,NS,word_arrow,0,10,mask,visual_arrow,invalid,left,down,1350.57311959,left,0
SPC209,SPC,NS,word_arrow,0,11,mask,visual_word,valid,right,right,1284.53745524,left,0
SPC209,SPC,NS,word_arrow,0,12,mask,visual_arrow,valid,right,right,682.795850327,right,1
SPC209,SPC,NS,word_arrow,0,13,mask,visual_arrow,valid,left,left,1521.72060701,left,1
SPC209,SPC,NS,word_arrow,0,14,mask,visual_arrow,valid,left,left,757.021634839,left,1
SPC209,SPC,NS,word_arrow,1,15,mask,visual_word,valid,right,right,631.539980706,right,1
SPC209,SPC,NS,word_arrow,1,16,mask,visual_arrow,valid,left,left,466.15601785,left,1
SPC209,SPC,NS,word_arrow,1,17,mask,visual_arrow,invalid,left,down,563.431099232,left,0
SPC209,SPC,NS,word_arrow,1,18,mask,visual_arrow,valid,left,left,525.722361112,left,1
SPC209,SPC,NS,word_arrow,1,19,mask,visual_arrow,neutral,neutral,left,1202.32960855,down,0
SPC209,SPC,NS,word_arrow,1,20,mask,visual_arrow,valid,left,left,667.940514628,left,1
SPC209,SPC,NS,word_arrow,1,21,mask,visual_arrow,invalid,right,left,1522.51602843,down,0
SPC209,SPC,NS,word_arrow,1,22,mask,visual_arrow,valid,right,right,637.822689838,right,1
SPC209,SPC,NS,word_arrow,1,23,mask,visual_arrow,invalid,right,up,1541.40256648,down,0
SPC209,SPC,NS,word_arrow,1,24,mask,visual_arrow,valid,right,right,697.362145642,right,1
SPC209,SPC,NS,word_arrow,1,25,mask,visual_arrow,valid,right,right,791.987529316,right,1
SPC209,SPC,NS,word_arrow,1,26,mask,visual_arrow,valid,right,right,657.84362366,right,1
SPC209,SPC,NS,word_arrow,1,27,mask,visual_word,valid,right,right,608.190440224,right,1
SPC209,SPC,NS,word_arrow,1,28,mask,visual_arrow,valid,left,left,720.15985247,left,1
SPC209,SPC,NS,word_arrow,1,29,mask,visual_word,valid,left,left,1917.10396175,left,1
SPC209,SPC,NS,word_arrow,1,30,mask,visual_word,invalid,right,left,664.350395149,right,0
SPC209,SPC,NS,word_arrow,1,31,mask,visual_arrow,invalid,left,down,984.637323068,left,0
SPC209,SPC,NS,word_arrow,1,32,mask,visual_word,neutral,neutral,left,2116.89014221,timeout,0
SPC209,SPC,NS,word_arrow,1,33,mask,visual_word,invalid,right,left,522.484979825,right,0
SPC209,SPC,NS,word_arrow,1,34,mask,visual_arrow,invalid,right,left,1022.08966977,left,1
SPC209,SPC,NS,word_arrow,1,35,mask,visual_word,neutral,neutral,left,703.728718043,left,1
SPC209,SPC,NS,word_arrow,1,36,mask,visual_word,invalid,right,left,767.689244705,right,0
SPC209,SPC,NS,word_arrow,1,37,mask,visual_arrow,valid,right,right,595.966557099,right,1
SPC209,SPC,NS,word_arrow,1,38,mask,visual_arrow,valid,right,right,596.255277458,right,1
SPC209,SPC,NS,word_arrow,1,39,mask,visual_word,neutral,neutral,left,1702.19261042,left,1
SPC209,SPC,NS,word_arrow,1,40,mask,visual_word,invalid,left,right,669.792230125,right,1
SPC209,SPC,NS,word_arrow,1,41,mask,visual_word,valid,left,left,629.420350597,left,1
SPC209,SPC,NS,word_arrow,1,42,mask,visual_word,valid,left,left,542.341067747,left,1
SPC209,SPC,NS,word_arrow,1,43,mask,visual_word,valid,left,left,602.299840306,left,1
SPC209,SPC,NS,word_arrow,1,44,mask,visual_word,valid,right,right,370.604616299,right,1
SPC209,SPC,NS,word_arrow,1,45,mask,visual_arrow,invalid,right,up,932.542179769,right,0
SPC209,SPC,NS,word_arrow,1,46,mask,visual_arrow,valid,right,right,555.17408048,right,1
SPC209,SPC,NS,word_arrow,1,47,mask,visual_word,valid,right,right,560.778200626,right,1
SPC209,SPC,NS,word_arrow,1,48,mask,visual_arrow,invalid,right,up,732.714067621,left,0
SPC209,SPC,NS,word_arrow,1,49,mask,visual_word,invalid,right,down,674.699196243,right,0
SPC209,SPC,NS,word_arrow,1,50,mask,visual_word,invalid,left,down,1032.63724619,right,0
SPC209,SPC,NS,word_arrow,1,51,mask,visual_arrow,valid,left,left,498.58200521,left,1
SPC209,SPC,NS,word_arrow,1,52,mask,visual_word,valid,left,left,562.546693021,left,1
SPC209,SPC,NS,word_arrow,1,53,mask,visual_arrow,neutral,neutral,left,534.828576259,left,1
SPC209,SPC,NS,word_arrow,1,54,mask,visual_word,valid,right,right,377.75476696,right,1
SPC209,SPC,NS,word_arrow,1,55,mask,visual_arrow,invalid,left,down,1221.74045257,left,0
SPC209,SPC,NS,word_arrow,1,56,mask,visual_word,invalid,left,up,1318.67143809,left,0
SPC209,SPC,NS,word_arrow,1,57,mask,visual_arrow,invalid,left,right,660.59446946,right,1
SPC209,SPC,NS,word_arrow,1,58,mask,visual_arrow,neutral,neutral,right,716.883420362,right,1
SPC209,SPC,NS,word_arrow,1,59,mask,visual_word,valid,left,left,441.479387868,left,1
SPC209,SPC,NS,word_arrow,1,60,mask,visual_word,valid,left,left,426.132395281,left,1
SPC209,SPC,NS,word_arrow,1,61,mask,visual_arrow,neutral,neutral,right,1105.06188922,right,1
SPC209,SPC,NS,word_arrow,1,62,mask,visual_word,valid,left,left,744.700124487,left,1
SPC209,SPC,NS,word_arrow,1,63,mask,visual_word,valid,left,left,661.973413371,left,1
SPC209,SPC,NS,word_arrow,1,64,mask,visual_arrow,valid,left,left,571.907379024,left,1
SPC209,SPC,NS,word_arrow,1,65,mask,visual_word,valid,right,right,374.510343652,right,1
SPC209,SPC,NS,word_arrow,1,66,mask,visual_word,valid,right,right,467.174221296,right,1
SPC209,SPC,NS,word_arrow,1,67,mask,visual_word,valid,left,left,505.101900373,left,1
SPC209,SPC,NS,word_arrow,1,68,mask,visual_arrow,valid,left,left,344.739495486,left,1
