subj_id,sona_experiment_code,experimenter,cue_contrast,block,trial,mask_type,cue_type,cue_validity,cue_dir,target_loc,rt,response_type,is_correct
SPC219,SPC,NS,visual_auditory,0,0,nomask,visual_word,valid,left,left,1785.20626348,left,1
SPC219,SPC,NS,visual_auditory,0,1,nomask,visual_word,invalid,left,up,1595.7556591,up,1
SPC219,SPC,NS,visual_auditory,0,2,nomask,auditory_word,invalid,left,down,854.9494904,down,1
SPC219,SPC,NS,visual_auditory,0,3,nomask,auditory_word,valid,left,left,726.06620664,left,1
SPC219,SPC,NS,visual_auditory,0,4,nomask,visual_word,valid,right,right,666.838126082,right,1
SPC219,SPC,NS,visual_auditory,0,5,nomask,auditory_word,valid,left,left,738.964713702,left,1
SPC219,SPC,NS,visual_auditory,0,6,nomask,auditory_word,invalid,right,down,534.138136311,down,1
SPC219,SPC,NS,visual_auditory,0,7,nomask,auditory_word,valid,left,left,473.932192952,left,1
SPC219,SPC,NS,visual_auditory,0,8,nomask,visual_word,invalid,right,down,552.690323151,down,1
SPC219,SPC,NS,visual_auditory,0,9,nomask,auditory_word,valid,left,left,485.13168341,left,1
SPC219,SPC,NS,visual_auditory,0,10,nomask,visual_word,valid,left,left,505.896945077,left,1
SPC219,SPC,NS,visual_auditory,0,11,nomask,auditory_word,neutral,neutral,left,545.390120882,left,1
SPC219,SPC,NS,visual_auditory,0,12,nomask,auditory_word,valid,right,right,397.806450375,right,1
SPC219,SPC,NS,visual_auditory,0,13,nomask,auditory_word,valid,left,left,375.597280567,left,1
SPC219,SPC,NS,visual_auditory,0,14,nomask,visual_word,valid,right,right,377.344950335,right,1
SPC219,SPC,NS,visual_auditory,1,15,nomask,visual_word,valid,left,left,486.791329517,left,1
SPC219,SPC,NS,visual_auditory,1,16,nomask,visual_word,invalid,left,up,476.604591298,up,1
SPC219,SPC,NS,visual_auditory,1,17,nomask,auditory_word,valid,left,left,380.719617417,left,1
SPC219,SPC,NS,visual_auditory,1,18,nomask,visual_word,valid,left,left,421.82602681,left,1
SPC219,SPC,NS,visual_auditory,1,19,nomask,auditory_word,valid,left,left,344.640159281,left,1
SPC219,SPC,NS,visual_auditory,1,20,nomask,auditory_word,invalid,right,up,517.359226127,up,1
SPC219,SPC,NS,visual_auditory,1,21,nomask,auditory_word,valid,right,right,346.132080304,right,1
SPC219,SPC,NS,visual_auditory,1,22,nomask,auditory_word,invalid,left,right,325.23590338,right,1
SPC219,SPC,NS,visual_auditory,1,23,nomask,visual_word,valid,left,left,299.723445671,left,1
SPC219,SPC,NS,visual_auditory,1,24,nomask,auditory_word,valid,left,left,307.128316083,left,1
SPC219,SPC,NS,visual_auditory,1,25,nomask,auditory_word,valid,right,right,313.238118368,right,1
SPC219,SPC,NS,visual_auditory,1,26,nomask,auditory_word,valid,right,right,301.031637355,right,1
SPC219,SPC,NS,visual_auditory,1,27,nomask,visual_word,valid,right,right,402.732894581,right,1
SPC219,SPC,NS,visual_auditory,1,28,nomask,auditory_word,valid,left,left,348.902424972,left,1
SPC219,SPC,NS,visual_auditory,1,29,nomask,visual_word,invalid,left,right,410.68543226,right,1
SPC219,SPC,NS,visual_auditory,1,30,nomask,auditory_word,valid,left,left,325.112990395,left,1
SPC219,SPC,NS,visual_auditory,1,31,nomask,visual_word,invalid,left,up,448.527924309,up,1
SPC219,SPC,NS,visual_auditory,1,32,nomask,auditory_word,valid,right,right,480.022149917,right,1
SPC219,SPC,NS,visual_auditory,1,33,nomask,visual_word,valid,right,right,317.14092748,right,1
SPC219,SPC,NS,visual_auditory,1,34,nomask,auditory_word,valid,right,right,474.222831079,right,1
SPC219,SPC,NS,visual_auditory,1,35,nomask,visual_word,valid,right,right,379.339726525,right,1
SPC219,SPC,NS,visual_auditory,1,36,nomask,auditory_word,valid,left,left,444.786758686,left,1
SPC219,SPC,NS,visual_auditory,1,37,nomask,auditory_word,neutral,neutral,left,413.217952999,left,1
SPC219,SPC,NS,visual_auditory,1,38,nomask,auditory_word,valid,right,right,302.350711892,right,1
SPC219,SPC,NS,visual_auditory,1,39,nomask,visual_word,valid,right,right,318.46032216,right,1
SPC219,SPC,NS,visual_auditory,1,40,nomask,auditory_word,valid,left,left,292.887048039,left,1
SPC219,SPC,NS,visual_auditory,1,41,nomask,auditory_word,valid,left,left,275.32200655,left,1
SPC219,SPC,NS,visual_auditory,1,42,nomask,auditory_word,valid,right,right,315.104540088,right,1
SPC219,SPC,NS,visual_auditory,1,43,nomask,visual_word,invalid,left,up,384.171745391,up,1
SPC219,SPC,NS,visual_auditory,1,44,nomask,auditory_word,valid,right,right,361.340968462,right,1
SPC219,SPC,NS,visual_auditory,1,45,nomask,visual_word,valid,right,right,374.760575651,right,1
