subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	0	0					False	1	right	221.327370125	21.3897742764	0.6	0.083	136.460709851	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	1	0					False	1	left	-221.762532879	-16.6917913546	0.6	0.083	611.407085322	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	2	0					False	1	right	202.674500134	15.2005824314	0.6	0.083	0.0	 	go	0
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	3	0					False	1	right	206.768947681	22.8371525891	0.6	0.083	0.0	 	go	0
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	4	0					False	0					0.083	1082.23351883		nogo	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	5	0					False	1	left	-187.409473211	-2.62563125288	0.6	0.083	47.0989812165	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	6	0					False	1	left	-203.042263002	17.5049857333	0.6	0.083	0.0	 	go	0
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	7	0					False	1	right	218.151251678	22.7677675332	0.6	0.083	0.0	 	go	0
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	8	0					False	0					0.083	0.0	 	go	0
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	9	0					False	1	right	218.54435131	11.7249559781	0.6	0.083	0.0	 	go	0
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	0	0					False	1	right	199.706931382	-4.22813897618	0.6	0.083	169.166407548	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	1	0					False	0					0.083	0.0	 	go	0
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	2	0					False	0					0.083	1080.11544915		nogo	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	3	0					False	0					0.083	0.0	 	go	0
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	4	0					False	1	right	210.311410999	0.137439951354	0.6	0.083	1085.79041017		nogo	0
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	5	0					False	1	right	186.422132867	-9.80474917669	0.6	0.083	494.273763616	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	6	0					False	1	right	208.3926678	-18.9149737202	0.6	0.083	464.492499363	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	7	0					False	0					0.083	1079.30869469		nogo	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	8	0					False	1	left	-202.12572098	-21.6524486169	0.6	0.083	411.435082089	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	practice	9	0					False	1	right	222.653666332	-11.3768882533	0.6	0.083	436.047506519	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	cueing_effect	0	1	sound	left			False	0					0.083	1086.03957202		nogo	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	cueing_effect	1	1	frame	left	-200	0	False	1	left	-190.93786454	20.1585415816	0.6	0.083	0.0	 	go	0
SPC412	2015_Apr_23_1515	LL-Kramer	wr	cueing_effect	2	1	frame	left	-200	0	False	1	left	-199.193185769	9.72696164794	0.6	0.083	460.723879281	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	cueing_effect	3	1	sound	left			False	1	left	-207.109657218	9.97864049076	0.6	0.083	412.150593475	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	cueing_effect	4	1	frame	left	-200	0	False	1	left	-202.005624783	4.6095536569	0.6	0.083	468.836258631	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	cueing_effect	5	1	frame	left	-200	0	False	1	left	-190.593973245	-12.4225279796	0.6	0.083	394.71784886	 	go	1
SPC412	2015_Apr_23_1515	LL-Kramer	wr	cueing_effect	6	0					False	0					0.083	1080.91947343		nogo	1
