subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	interval	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	145	1	sound	left			0.1	1	left	-212.370974082	-11.0421704145	1.0	351.793549708	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	146	1	sound	right			0.1	0					1337.94572869		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	147	0					0.1	0					1328.56679214		nogo	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	148	1	sound	right			0.1	1	right	204.396893519	16.5652543147	1.0	525.500989243	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	149	1	frame	left	-200	0	0.1	1	left	-209.181654146	1.1729059894	1.0	1335.34309671		nogo	0
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	150	0					0.1	1	left	-218.928723649	17.2797027483	1.0	534.010425938	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	151	1	frame	right	200	0	0.1	1	right	177.726870034	-13.9959852204	1.0	335.826437411	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	152	1	sound	left			0.1	1	left	-201.459175576	-23.2102220683	1.0	346.073406909	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	153	0					0.1	1	right	182.286686465	10.115983402	1.0	372.470483402	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	154	0					0.1	1	left	-185.213371309	2.34326642171	1.0	602.916179996	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	155	0					0.1	1	left	-179.886158474	-7.68957048521	1.0	381.655056844	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	156	0					0.1	1	left	-195.420267663	8.70301933213	1.0	401.646952261	 	go	1
SPC515	2015_Apr_24_1701	LL-George	ns	cueing_effect	157	1	sound	right			0.1	1	right	220.848838086	1.27861826518	1.0	285.561571844	 	go	1
