subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	interval	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC510	2015_Apr_24_1501	LL-George	ns	practice	0	0					0.1	0					1333.66277268		nogo	1
SPC510	2015_Apr_24_1501	LL-George	ns	practice	1	0					0.1	1	left	-210.883642796	-2.08855988856	1.0	1328.646371		nogo	0
SPC510	2015_Apr_24_1501	LL-George	ns	practice	2	0					0.1	0					1332.61687915		nogo	1
SPC510	2015_Apr_24_1501	LL-George	ns	practice	3	0					0.1	1	left	-200.734741257	-19.8991176239	1.0	449.706346699	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	practice	4	0					0.1	1	right	189.112598904	-13.3880472485	1.0	693.227179305	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	practice	5	0					0.1	0					1337.05899287		nogo	1
SPC510	2015_Apr_24_1501	LL-George	ns	practice	6	0					0.1	1	right	197.120262187	1.29534613649	1.0	453.707659559	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	practice	7	0					0.1	1	left	-216.189343834	16.2757248643	1.0	1017.97051915	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	practice	8	0					0.1	1	right	189.276526695	11.6200028719	1.0	710.358269876	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	practice	9	0					0.1	1	right	182.280185378	21.7029184941	1.0	596.078999428	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	0	0					0.1	1	left	-209.848914973	-19.6939953599	1.0	385.388662035	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	1	0					0.1	1	right	213.974780488	-22.4023724297	1.0	695.698157768	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	2	1	frame	right	200	0	0.1	1	right	201.848362163	-1.35369225616	1.0	47.5903559272	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	3	1	frame	left	-200	0	0.1	1	left	-178.433555488	9.1821096705	1.0	508.095956699	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	4	1	frame	left	-200	0	0.1	1	left	-201.058976449	11.2434432194	1.0	437.805090478	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	5	0					0.1	1	left	-215.264064944	-7.20688464156	1.0	1336.64129555		nogo	0
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	6	0					0.1	1	right	198.322184905	-0.319820533134	1.0	1328.75015357		nogo	0
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	7	0					0.1	1	right	208.035075259	8.23419606267	1.0	0.0	 	go	0
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	8	1	frame	left	-200	0	0.1	1	left	-216.452694608	-23.2202479603	1.0	564.653419424	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	9	0					0.1	1	right	216.604818073	-12.2178626977	1.0	427.363391151	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	10	0					0.1	1	right	207.616162809	18.5918629749	1.0	565.587829202	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	11	1	frame	left	-200	0	0.1	1	left	-178.715858493	17.4577586596	1.0	421.675153237	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	12	1	frame	right	200	0	0.1	1	right	184.680105989	-13.8735201268	1.0	643.834013899	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	13	0					0.1	1	left	-210.374905847	0.0415499678785	1.0	479.543283378	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	14	1	sound	left			0.1	1	left	-219.245768812	21.5708845852	1.0	311.660869396	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	15	0					0.1	1	left	-204.759336258	-20.4422140391	1.0	1336.96914578		nogo	0
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	16	1	frame	right	200	0	0.1	1	right	200.84656516	-2.377617698	1.0	408.455161712	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	17	1	frame	right	200	0	0.1	1	right	201.857717822	15.2209336994	1.0	627.901373548	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	18	1	sound	left			0.1	1	left	-193.937234849	-9.74567543826	1.0	648.412915238	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	19	0					0.1	1	right	203.830827928	-15.0617409184	1.0	432.852498576	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	20	1	frame	right	200	0	0.1	1	right	188.280130632	-13.3443404424	1.0	508.24924685	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	21	0					0.1	1	right	218.671340236	-14.1595913989	1.0	474.464538813	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	22	0					0.1	1	right	183.124389124	4.86908293616	1.0	873.988532578	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	23	1	sound	right			0.1	1	right	214.398722521	20.5089632596	1.0	564.009820839	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	24	1	sound	left			0.1	1	left	-177.375238449	-12.8389134479	1.0	377.239347174	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	25	1	sound	left			0.1	1	left	-183.962852032	-21.6139590196	1.0	594.805737739	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	26	1	frame	right	200	0	0.1	1	right	220.402760952	-1.36929093028	1.0	631.1267009	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	27	1	sound	right			0.1	1	right	179.086447842	-12.9949065334	1.0	580.725414446	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	28	1	frame	right	200	0	0.1	1	right	216.86569442	1.09106286586	1.0	516.020103751	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	29	0					0.1	1	right	205.725159073	8.31343754584	1.0	562.710155107	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	30	1	frame	right	200	0	0.1	1	right	211.685882363	-3.33236445406	1.0	715.383472896	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	31	1	sound	right			0.1	1	right	210.552754847	-20.4149988188	1.0	506.197799288	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	32	1	frame	right	200	0	0.1	0					1338.00953845		nogo	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	33	1	frame	left	-200	0	0.1	1	left	-209.06963614	-0.826286666465	1.0	409.386637722	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	34	1	frame	left	-200	0	0.1	1	left	-223.123432704	22.7304346221	1.0	535.67754793	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	35	0					0.1	1	left	-193.156322502	-2.43969392288	1.0	489.03847106	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	36	0					0.1	1	left	-217.625580039	5.63761750894	1.0	531.413661534	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	37	0					0.1	1	left	-198.804702436	-10.4509985989	1.0	1329.57271289		nogo	0
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	38	1	sound	left			0.1	0					1336.83015782		nogo	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	39	1	frame	right	200	0	0.1	1	right	208.397966388	-20.0027542875	1.0	369.608578374	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	40	1	frame	right	200	0	0.1	1	right	190.415505204	-10.9726852857	1.0	535.597969094	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	41	1	frame	left	-200	0	0.1	1	left	-194.658527506	6.1553280559	1.0	627.555553918	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	42	0					0.1	1	right	188.073953239	-16.247878363	1.0	502.248194345	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	43	1	sound	right			0.1	1	right	212.67284971	0.628232359373	1.0	652.950376898	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	44	1	frame	left	-200	0	0.1	1	left	-209.036931031	7.40461301708	1.0	598.107710161	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	45	0					0.1	1	left	-180.472155443	11.8072634117	1.0	505.838410914	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	46	1	sound	right			0.1	0					795.392861008	 	go	0
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	47	0					0.1	1	right	196.215052549	7.91713972551	1.0	693.091491848	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	48	1	sound	right			0.1	0					1331.45693481		nogo	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	49	1	frame	left	-200	0	0.1	1	left	-219.217695875	-17.6296863675	1.0	0.0	 	go	0
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	50	0					0.1	0					1331.40265984		nogo	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	51	1	sound	left			0.1	1	left	-193.809079842	10.454686498	1.0	518.965254843	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	52	1	frame	left	-200	0	0.1	1	left	-204.37656375	2.02432682052	1.0	487.127111643	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	53	0					0.1	1	right	187.267879892	-22.6708327653	1.0	492.023961677	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	54	0					0.1	1	right	210.174918331	-8.63002658568	1.0	496.303983891	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	55	1	sound	left			0.1	1	left	-185.175883872	-21.9764987174	1.0	441.127232654	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	56	1	sound	left			0.1	1	left	-203.368942786	-7.38469873379	1.0	532.730196515	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	57	1	frame	left	-200	0	0.1	1	left	-207.933497922	-11.0799532204	1.0	592.148464086	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	58	0					0.1	1	right	208.828914271	4.86843276235	1.0	767.03015012	 	go	1
SPC510	2015_Apr_24_1501	LL-George	ns	cueing_effect	59	0					0.1	1	right	213.26636981	-20.3136986551	1.0	477.979943927	 	go	1
