subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	interval	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC512	2015_Apr_24_1501	LL-Jerry	ns	practice	0	0					0.1	1	left	-199.260562844	-3.36619536417	1.0	482.375124469	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	practice	1	0					0.1	1	left	-193.132598707	-19.3573281529	1.0	579.030593857	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	practice	2	0					0.1	1	right	222.147856963	-11.8485740419	1.0	521.613629535	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	practice	3	0					0.1	1	right	213.016482747	-4.06738320721	1.0	538.07849437	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	practice	4	0					0.1	0					1339.34846148		nogo	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	practice	5	0					0.1	1	left	-217.48395746	6.67747416999	1.0	662.58222796	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	practice	6	0					0.1	1	right	189.234967353	-21.0519437592	1.0	530.697535723	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	practice	7	0					0.1	1	left	-207.148454904	-15.5921462393	1.0	513.958159834	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	practice	8	0					0.1	1	right	190.602551002	-13.6089531867	1.0	452.54978165	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	practice	9	0					0.1	1	right	218.905876697	21.240874083	1.0	950.850255787	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	0	0					0.1	1	left	-205.823025462	-0.903778587006	1.0	485.344540328	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	1	0					0.1	1	right	191.00319831	17.1444582119	1.0	387.850712985	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	2	0					0.1	1	right	212.501030289	21.2727255126	1.0	479.866897687	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	3	0					0.1	1	left	-195.18402778	0.95317721887	1.0	630.119012669	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	4	1	frame	right	200	0	0.1	0					1328.87946256		nogo	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	5	0					0.1	0					1330.39724827		nogo	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	6	1	sound	right			0.1	0					1337.78162859		nogo	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	7	1	sound	right			0.1	1	right	183.899141321	-6.65304403471	1.0	413.497578353	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	8	1	frame	left	-200	0	0.1	1	left	-208.537055125	-22.6618260279	1.0	560.551011935	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	9	1	sound	left			0.1	1	left	-184.253860526	2.48960448572	1.0	653.992213309	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	10	1	sound	left			0.1	1	left	-208.724712089	-19.9603920003	1.0	744.994765148	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	11	1	frame	right	200	0	0.1	1	right	215.255353401	5.20075694171	1.0	576.028099284	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	12	1	sound	left			0.1	0					1329.48551141		nogo	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	13	1	sound	right			0.1	1	right	202.499452268	-2.41063499036	1.0	603.326203302	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	14	1	sound	right			0.1	1	right	209.385008922	16.9613153506	1.0	715.608943254	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	15	1	sound	right			0.1	1	right	215.976579844	20.2226334152	1.0	505.779147148	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	16	1	sound	left			0.1	1	left	-219.195621677	15.4506371041	1.0	665.27675651	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	17	1	frame	left	-200	0	0.1	1	left	-221.934832072	-14.8811475014	1.0	510.186126456	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	18	1	frame	right	200	0	0.1	1	right	211.664703273	16.3119343001	1.0	435.695204884	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	19	1	sound	left			0.1	1	left	-183.09005639	10.2557765087	1.0	366.902064532	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	20	0					0.1	1	left	-182.312803201	8.09796970632	1.0	341.263184324	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	21	1	sound	right			0.1	0					1329.81857285		nogo	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	22	1	frame	left	-200	0	0.1	1	left	-178.889812531	4.40383040495	1.0	898.424651474	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	23	0					0.1	1	right	180.120563885	19.2845009246	1.0	376.302683726	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	24	1	frame	right	200	0	0.1	1	right	180.865806215	-11.3318046071	1.0	349.263120443	 	go	1
SPC512	2015_Apr_24_1501	LL-Jerry	ns	cueing_effect	25	1	sound	right			0.1	1	right	221.925335277	-12.1609000568	1.0	812.215747312	 	go	1
