subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	mask_flicker	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	target_duration	rt	key	response	is_correct
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	0	0					False	1	right	216.506060556	4.94167537811	0.6	0.083	0.0	 	go	0
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	1	0					False	1	left	-216.611170411	13.1272208147	0.6	0.083	0.0	 	go	0
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	2	0					False	1	right	180.589648787	-18.8994106824	0.6	0.083	746.064288542	 	go	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	3	0					False	1	left	-197.215101764	-4.83823827682	0.6	0.083	1086.84802987		nogo	0
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	4	0					False	1	left	-215.809114411	11.2067822372	0.6	0.083	1086.82331629		nogo	0
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	5	0					False	1	left	-188.462800191	-12.2472645361	0.6	0.083	1081.13998175		nogo	0
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	6	0					False	1	right	195.165391218	-3.08685890158	0.6	0.083	1088.44566159		nogo	0
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	7	0					False	0					0.083	1086.95372753		nogo	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	8	0					False	1	right	212.129119508	-16.7884252362	0.6	0.083	1087.44495548		nogo	0
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	9	0					False	0					0.083	1079.7005184		nogo	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	0	0					False	1	right	176.673992501	2.96171372521	0.6	0.083	0.0	 	go	0
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	1	0					False	1	left	-206.34281589	19.3381079689	0.6	0.083	309.901807457	 	go	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	2	0					False	1	right	207.296197319	15.3257586888	0.6	0.083	437.119841576	 	go	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	3	0					False	0					0.083	1080.01570962		nogo	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	4	0					False	1	left	-207.143810656	-3.2826672988	0.6	0.083	490.888718516	 	go	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	5	0					False	1	left	-211.794708558	-11.51074883	0.6	0.083	404.54332158	 	go	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	6	0					False	1	left	-180.425118623	0.836481682504	0.6	0.083	379.187695682	 	go	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	7	0					False	1	left	-194.093851941	4.03279287512	0.6	0.083	433.094969019	 	go	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	8	0					False	1	right	183.816874647	-20.699771176	0.6	0.083	443.179581314	 	go	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	practice	9	0					False	1	right	177.476537532	-10.8832282443	0.6	0.083	410.035032779	 	go	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	cueing_effect	0	0					False	1	left	-210.467631826	-17.6923697689	0.6	0.083	337.17443794	 	go	1
SPC404	2015_Apr_23_1322	LL-Jerry	ao	cueing_effect	1	0					False	1	left	-214.122202512	-0.113684705757	0.6	0.083	300.854781643	 	go	1
