subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	interval	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC514	2015_Apr_24_1701	LL-Kramer	ns	practice	0	0					0.1	0					1336.57113649		nogo	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	practice	1	0					0.1	1	right	194.91465705	-8.20375159825	1.0	644.828294404	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	practice	2	0					0.1	1	left	-202.369417305	7.03078356546	1.0	457.499593496	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	practice	3	0					0.1	0					1330.38927335		nogo	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	practice	4	0					0.1	1	right	205.147100011	-8.900807669	1.0	1344.08225305		nogo	0
SPC514	2015_Apr_24_1701	LL-Kramer	ns	practice	5	0					0.1	0					1337.37048134		nogo	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	practice	6	0					0.1	1	right	177.146988777	19.152973929	1.0	546.951005235	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	practice	7	0					0.1	1	right	221.916588195	21.4262698991	1.0	441.14771951	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	practice	8	0					0.1	1	right	217.591868917	20.1963498448	1.0	372.15213757	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	practice	9	0					0.1	1	right	211.695520304	-4.67875005244	1.0	504.868012853	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	0	1	sound	left			0.1	1	left	-215.532070239	-7.18024263456	1.0	461.614076979	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	1	1	sound	left			0.1	1	left	-186.998236826	-5.11183626796	1.0	82.1297988296	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	2	1	frame	right	200	0	0.1	1	right	177.384391897	2.07182902212	1.0	432.655164041	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	3	1	frame	left	-200	0	0.1	1	left	-221.47011926	22.379112667	1.0	336.127402261	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	4	0					0.1	1	left	-223.553983131	20.0492824998	1.0	315.961286426	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	5	0					0.1	1	left	-196.431076655	10.2984937994	1.0	378.094587475	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	6	1	sound	right			0.1	1	right	210.238185914	11.6401914426	1.0	455.889595672	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	7	1	frame	left	-200	0	0.1	1	left	-192.980701229	13.7846838372	1.0	364.153225906	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	8	0					0.1	1	left	-193.060474649	14.6440895752	1.0	252.278815955	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	9	1	frame	right	200	0	0.1	0					1328.95552088		nogo	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	10	1	frame	left	-200	0	0.1	1	left	-198.01771582	1.65121748873	1.0	524.329924025	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	11	1	sound	left			0.1	1	left	-215.328083975	15.4374175411	1.0	403.857679106	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	12	0					0.1	1	left	-210.352780359	13.0361861153	1.0	491.521676071	 	go	1
SPC514	2015_Apr_24_1701	LL-Kramer	ns	cueing_effect	13	1	sound	left			0.1	1	left	-205.314827091	-21.6899820954	1.0	368.925122544	 	go	1
