subj_id	date	computer	experimenter	part	trial_ix	cue_present	cue_type	cue_loc	cue_pos_x	cue_pos_y	target_present	target_loc	target_pos_x	target_pos_y	target_opacity	rt	key	response	is_correct
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	0	0					0					1079.00962327	u	absent	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	1	0					0					1637.64939504	u	absent	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	2	0					0					503.035757225	u	absent	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	3	0					0					409.905408509	y	present	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	4	0					0					1388.53130629	y	present	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	5	0					1	right	178.692424033	4.14611364832	1.0	1497.38185201	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	6	0					1	left	-190.115023205	-15.7814000671	1.0	693.303709384	y	present	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	7	0					1	right	212.555883086	21.9271000627	1.0	1238.66187269	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	8	0					0					725.618313067	y	present	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	9	0					0					864.062569104	y	present	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	0	0					1	left	-182.616778513	7.78117948013	0.6	1440.33823628	y	present	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	1	0					0					1227.71279234	u	absent	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	2	0					1	left	-183.397173706	-1.21315735599	0.6	810.800051317	y	present	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	3	0					1	right	183.955299513	2.38726028065	0.6	1980.17857736	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	4	0					1	left	-217.456573871	1.90913769434	0.6	1629.04298119	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	5	0					0					1877.72942288	y	present	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	6	0					1	right	200.138168715	-9.62157490274	0.6	1460.88530775	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	7	0					0					791.032827925	y	present	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	8	0					1	right	208.167489726	-22.9980189374	0.6	893.170433119	y	present	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	practice	9	0					1	left	-183.504857868	16.7192995284	0.6	1402.38103503	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	0	0					0					1657.6618799	u	absent	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	1	1	sound	right			1	right	177.946055348	15.0744682048	0.6	202.7108334	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	2	0					1	left	-210.374573048	-16.4753637403	0.6	1471.81957075	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	3	0					1	right	177.342752366	-10.7257250613	0.6	746.404408943	y	present	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	4	0					1	right	179.090427823	-14.5531190424	0.6	577.230982482	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	5	1	sound	right			1	right	199.380362374	3.50296340935	0.6	629.864552058	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	6	1	sound	right			1	right	183.440512536	-14.5587034312	0.6	585.25601821	y	present	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	7	0					0					1627.18226109	y	present	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	8	1	sound	left			1	left	-206.572149796	14.1468157072	0.6	1701.83213847	y	present	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	9	0					1	right	176.195142904	21.3886976539	0.6	1024.90525832	u	absent	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	10	0					0					1087.23352058	u	absent	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	11	1	sound	right			0					958.917943761	u	absent	1
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	12	0					0					1182.96583602	y	present	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	13	0					1	left	-208.511786423	14.8348222776	0.6	2131.186591		timeout	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	14	1	sound	left			1	left	-214.252132318	-19.2856369581	0.6	2129.57308348		timeout	0
SPC2_210c	2015_Apr_10_1533	LL-Kramer	PME	cueing_effect	15	0					1	left	-216.150360221	15.1238547458	0.6	861.51636159	y	present	1
